 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""14:15""";987;0;788;"1,775";3;987;17;"1,007"; ; 
"=""14:30""";738;0;"1,049";"1,786";0;738;1;738; ; 
"=""14:45""";670;0;"1,147";"1,817";0;670;2;672; ; 
"=""15:00""";621;0;689;"1,310";0;621;1;622; ; 
"=""15:15""";534;0;"1,580";"2,115";0;534;1;535; ; 
"=""15:30""";468;0;773;"1,241";0;468;0;468; ; 
"=""15:45""";350;0;906;"1,256";0;350;1;351; ; 
"=""16:00""";245;0;635;880;0;245;1;246; ; 
"=""16:15""";280;0;701;981;0;280;0;280; ; 
"=""16:30""";187;0;625;812;0;187;2;189; ; 
"=""16:45""";171;0;593;764;0;171;2;172; ; 
"=""17:00""";88;0;"1,991";"2,080";0;88;0;88; ; 
"=""17:15""";113;0;"1,499";"1,612";0;113;0;113; ; 
"=""17:30""";62;0;"2,607";"2,669";0;62;0;62; ; 
"=""17:45""";18;0;"1,542";"1,560";0;18;0;18; ; 
"=""18:00""";0;0;"2,938";"2,936";0;0;2;0; ; 
"=""18:15""";0;0;"1,956";"1,955";0;0;1;; ; 
"=""18:30""";0;1;"1,585";"1,585";0;0;0;; ; 
"=""18:45""";0;0;"2,690";"2,689";0;0;1;; ; 
"=""19:00""";0;0;"1,539";"1,539";0;0;0;; ; 
"=""19:15""";0;0;"2,887";"2,598";0;0;3;; ; 
"=""19:30""";0;1;"1,482";"1,483";0;0;0;; ; 
"=""19:45""";0;0;"2,436";"1,326";0;0;2;; ; 
"=""20:00"""; ;0;"1,856";;0;;2;; ; 
"=""20:15"""; ;0;"1,548";;0;;3;; ; 
"=""20:30"""; ;2;"1,508";;0;;0;; ; 
"=""20:45"""; ;0;"1,303";;0;;0;; ; 
"=""21:00"""; ;0;"1,344";;0;;0;; ; 
"=""21:15"""; ;0;"1,871";;0;;0;; ; 
"=""21:30"""; ;0;"1,996";;0;;1;; ; 
"=""21:45"""; ;0;"2,102";;0;;3;; ; 
"=""22:00"""; ;0;"1,466";;0;;0;; ; 
"=""22:15"""; ;0;"1,809";;0;;0;; ; 
"=""22:30"""; ;0;"1,463";;0;;2;; ; 
"=""22:45"""; ;0;"4,406";;0;;2;; ; 
"=""23:00"""; ;0;"2,619";;0;;0;; ; 
"=""23:15"""; ;0;"1,432";;0;;0;; ; 
"=""23:30"""; ;0;"2,474";;0;;0;; ; 
"=""23:45"""; ;0;"1,368";;0;;1;; ; 
"=""00:00"""; ;2;"1,702";;0;;0;;300;"3,000"
