 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:57"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""08:00""";760;312;42;"1,113";35;760;0;795; ; 
"=""08:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:15""";932;61;39;"1,032";87;932;0;"1,018"; ; 
"=""08:17"""; ; ; ; ; ; ; ; ; ;840
"=""08:22"""; ; ; ; ; ; ; ; ; ;810
"=""08:27"""; ; ; ; ; ; ; ; ; ;780
"=""08:30""";605;0;1;607;296;605;151;"1,052"; ; 
"=""08:32"""; ; ; ; ; ; ; ; ; ;810
"=""08:37"""; ; ; ; ; ; ; ; ; ;870
"=""08:45""";636;0;15;651;299;636;109;"1,044"; ; 
"=""08:47"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""08:52"""; ; ; ; ; ; ; ; ; ;870
"=""08:57"""; ; ; ; ; ; ; ; ; ;810
"=""09:00""";633;0;20;652;297;633;104;"1,034"; ; 
"=""09:02"""; ; ; ; ; ; ; ; ; ;720
"=""09:07"""; ; ; ; ; ; ; ; ; ;780
"=""09:15""";580;0;0;580;301;580;94;974; ; 
"=""09:17"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""09:22"""; ; ; ; ; ; ; ; ; ;780
"=""09:27"""; ; ; ; ; ; ; ; ; ;870
"=""09:30""";872;0;67;939;300;872;32;"1,204"; ; 
"=""09:32"""; ; ; ; ; ; ; ; ; ;90
"=""09:37"""; ; ; ; ; ; ; ; ; ;930
"=""09:42"""; ; ; ; ; ; ; ; ; ;720
"=""09:45""";706;0;87;793;356;706;96;"1,158"; ; 
"=""09:47"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""09:52"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""09:57"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""10:00""";"1,502";222;182;"1,905";267;"1,502";0;"1,769"; ; 
"=""10:02"""; ; ; ; ; ; ; ; ; ;960
"=""10:07"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""10:12"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""10:15""";794;0;98;892;363;794;137;"1,293"; ; 
"=""10:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:22"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""10:27"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""10:30""";"1,469";106;142;"1,718";309;"1,469";0;"1,778"; ; 
"=""10:32"""; ; ; ; ; ; ; ; ; ;300
"=""10:37"""; ; ; ; ; ; ; ; ; ;930
"=""10:42"""; ; ; ; ; ; ; ; ; ;810
"=""10:45""";927;0;96;"1,023";365;927;127;"1,419"; ; 
"=""10:47"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""10:52"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""10:57"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""11:00""";"1,062";0;111;"1,173";362;"1,062";96;"1,520"; ; 
"=""11:02"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:07"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""11:12"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:15""";995;0;87;"1,082";361;995;89;"1,445"; ; 
"=""11:17"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""11:22"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:30""";962;0;56;"1,018";335;962;86;"1,382"; ; 
"=""11:32"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""11:37"""; ; ; ; ; ; ; ; ; ;270
"=""11:42"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""11:45""";931;0;88;"1,019";357;931;81;"1,369"; ; 
"=""11:47"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:52"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:00""";973;0;45;"1,018";332;973;70;"1,375"; ; 
"=""12:02"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:15""";990;0;11;"1,001";306;990;66;"1,362"; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:22"""; ; ; ; ; ; ; ; ; ;990
"=""12:27"""; ; ; ; ; ; ; ; ; ;930
"=""12:30""";923;0;0;923;301;923;65;"1,289"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;960
"=""12:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:45""";833;0;36;869;309;833;50;"1,192"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;990
"=""12:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,217";59;79;"1,356";250;"1,217";0;"1,467"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""13:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,140";"1,189";24;"2,353";27;"1,140";0;"1,167"; ; 
"=""13:30""";"1,383";"1,541";24;"2,947";24;"1,383";0;"1,406"; ; 
"=""13:42"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""13:45""";"1,650";"1,012";39;"2,701";39;"1,650";0;"1,689"; ; 
"=""13:47"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:52"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""13:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,034";"1,682";40;"2,756";35;"1,034";0;"1,069"; ; 
"=""14:15""";388;"1,285";974;"2,647";26;388;0;414; ; 
"=""14:30""";"1,102";866;"1,754";"3,721";47;"1,102";0;"1,149"; ; 
"=""14:45""";990;564;"1,418";"2,972";20;990;0;"1,010"; ; 
"=""15:00""";218;0;"2,157";"2,375";0;218;1;219; ; 
"=""15:15""";194;0;"1,429";"1,622";0;194;0;194; ; 
"=""15:30""";162;0;"1,970";"2,132";0;162;0;162; ; 
"=""15:45""";145;1;"1,561";"1,707";0;145;0;145; ; 
"=""16:00""";86;0;"1,854";"1,940";0;86;1;87; ; 
"=""16:15""";115;0;"1,400";"1,515";0;115;0;115; ; 
"=""16:30""";153;0;794;947;0;153;0;153; ; 
"=""16:45""";159;0;691;850;0;159;2;161; ; 
"=""17:00""";137;0;672;809;0;137;0;137; ; 
"=""17:15""";117;0;"1,279";"1,396";0;117;0;117; ; 
"=""17:30""";59;0;"3,106";"3,165";0;59;0;59; ; 
"=""17:45""";9;0;"3,581";"3,590";0;9;0;9; ; 
"=""18:00""";0;0;"3,187";"3,187";0;0;0;; ; 
"=""18:15""";0;0;"3,241";"3,241";0;0;0;; ; 
"=""18:30""";0;0;"3,521";"3,521";0;0;0;; ; 
"=""18:45""";0;0;"3,442";"3,442";0;0;0;; ; 
"=""19:00""";0;0;"4,615";"4,615";0;0;0;; ; 
"=""19:15""";0;0;"4,509";"4,095";0;0;0;; ; 
"=""19:30""";0;0;"4,764";"4,764";0;0;0;; ; 
"=""19:45""";0;0;"5,242";"5,104";0;0;0;; ; 
"=""20:00"""; ;0;"4,274";;0;;0;; ; 
"=""20:15"""; ;0;"3,343";;0;;0;; ; 
"=""20:30"""; ;0;"3,002";;0;;0;; ; 
"=""20:45"""; ;0;"2,323";;0;;0;; ; 
"=""21:00"""; ;0;"3,144";;0;;0;; ; 
"=""21:15"""; ;0;"2,875";;0;;0;; ; 
"=""21:30"""; ;0;"3,139";;0;;0;; ; 
"=""21:45"""; ;0;"2,516";;0;;0;; ; 
"=""22:00"""; ;0;"2,663";;0;;0;; ; 
"=""22:15"""; ;0;"2,814";;0;;0;; ; 
"=""22:30"""; ;0;"2,098";;0;;0;; ; 
"=""22:45"""; ;0;"3,029";;0;;0;; ; 
"=""23:00"""; ;0;"2,474";;0;;0;; ; 
"=""23:15"""; ;0;"2,034";;0;;0;; ; 
"=""23:30"""; ;0;"2,242";;0;;0;; ; 
"=""23:45"""; ;0;"2,215";;0;;0;; ; 
"=""00:00"""; ;0;"1,959";;0;;0;;300;"3,000"
