 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"1,607";;0;;4;; ; 
"=""00:30"""; ;0;"1,623";;0;;2;; ; 
"=""00:45"""; ;0;"1,576";;0;;1;; ; 
"=""01:00"""; ;0;"1,793";;0;;1;; ; 
"=""01:15"""; ;0;"1,355";;0;;1;; ; 
"=""01:30"""; ;0;"1,113";;0;;1;; ; 
"=""01:45"""; ;2;"1,237";;0;;0;; ; 
"=""02:00"""; ;0;"1,322";;0;;1;; ; 
"=""02:15"""; ;0;854;;0;;3;; ; 
"=""02:30"""; ;0;"1,338";;0;;0;; ; 
"=""02:45"""; ;1;"1,291";;0;;0;; ; 
"=""03:00"""; ;0;"1,048";;0;;2;; ; 
"=""03:15"""; ;3;"1,138";;0;;0;; ; 
"=""03:30"""; ;0;"1,369";;0;;0;; ; 
"=""03:45"""; ;0;"1,000";;0;;0;; ; 
"=""04:00"""; ;0;"1,038";;0;;0;; ; 
"=""04:15"""; ;0;"1,253";;0;;1;; ; 
"=""04:30"""; ;0;"1,002";;0;;0;; ; 
"=""04:45"""; ;1;"1,194";;0;;0;; ; 
"=""05:00"""; ;0;"1,252";;0;;2;; ; 
"=""05:15"""; ;0;"1,178";;0;;1;; ; 
"=""05:30"""; ;0;"2,846";;0;;1;; ; 
"=""05:45"""; ;0;"1,150";;0;;3;; ; 
"=""06:00""";0;0;990;990;0;0;1;; ; 
"=""06:15""";0;0;"1,091";"1,089";0;0;2;; ; 
"=""06:30""";0;0;"1,714";"1,713";0;0;0;; ; 
"=""06:45""";0;0;"1,142";"1,140";0;0;2;0; ; 
"=""07:00""";26;1;"1,997";"2,024";0;26;0;26; ; 
"=""07:15""";115;0;"1,087";"1,202";0;115;1;116; ; 
"=""07:30""";146;0;964;"1,111";0;146;2;148; ; 
"=""07:45""";237;3;"1,570";"1,810";0;237;0;237; ; 
"=""08:00""";267;0;"1,371";"1,638";0;267;1;268; ; 
"=""08:15""";200;0;"2,108";"2,308";0;200;0;200; ; 
"=""08:30""";208;0;829;"1,037";0;208;3;211; ; 
"=""08:45""";530;2;628;"1,160";0;530;0;530; ; 
"=""09:00""";518;0;511;"1,029";0;518;1;519; ; 
"=""09:15""";812;0;459;"1,271";14;812;32;857; ; 
"=""09:30""";783;0;18;800;24;783;366;"1,172"; ; 
"=""09:39"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""09:45""";894;0;168;"1,062";53;894;751;"1,698"; ; 
"=""09:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:59"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""10:00""";613;0;42;654;39;613;495;"1,146"; ; 
"=""10:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";743;0;107;850;50;743;922;"1,715"; ; 
