 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15""";0;0;"3,005";"3,005";0;0;0;; ; 
"=""00:30""";0;0;"2,109";"2,110";0;0;0;; ; 
"=""00:45""";0;0;"2,139";"2,139";0;0;0;; ; 
"=""01:00""";0;0;"2,018";"2,016";0;0;2;; ; 
"=""01:15""";0;1;"2,122";"2,123";0;0;0;; ; 
"=""01:30""";0;0;"1,934";"1,931";0;0;3;; ; 
"=""01:45""";0;0;"1,675";"1,674";0;0;1;; ; 
"=""02:00""";0;3;"1,826";"1,829";0;0;0;; ; 
"=""02:15""";0;0;"1,446";"1,445";0;0;1;; ; 
"=""02:30""";0;0;"1,675";"1,674";0;0;1;; ; 
"=""02:45""";0;0;"1,675";"1,673";0;0;2;; ; 
"=""03:00""";0;0;"1,539";"1,538";0;0;1;; ; 
"=""03:15""";0;0;"1,756";"1,756";0;0;0;; ; 
"=""03:30""";0;0;"1,078";"1,077";0;0;1;; ; 
"=""03:45""";0;0;"1,082";"1,081";0;0;1;; ; 
"=""04:00""";0;0;"1,593";"1,593";0;0;0;; ; 
"=""04:15""";0;1;"1,479";"1,480";0;0;0;; ; 
"=""04:30""";0;0;"1,174";"1,173";0;0;1;; ; 
"=""04:45""";0;1;"1,177";"1,178";0;0;0;; ; 
"=""05:00""";0;0;"1,329";"1,329";0;0;0;; ; 
"=""05:15""";0;1;"2,521";"2,523";0;0;0;; ; 
"=""05:30""";0;0;"2,999";"2,997";0;0;2;; ; 
"=""05:45""";0;0;"2,209";"2,209";0;0;0;; ; 
"=""06:00""";0;0;"1,210";"1,209";0;0;1;; ; 
"=""06:15""";0;0;"1,231";"1,230";0;0;1;; ; 
"=""06:30""";0;0;"2,164";"2,163";0;0;1;0; ; 
"=""06:45""";0;0;"1,077";"1,076";0;0;1;0; ; 
"=""07:00""";38;0;877;916;0;38;1;39; ; 
"=""07:15""";108;0;848;957;0;108;0;108; ; 
"=""07:30""";185;0;787;972;0;185;0;185; ; 
"=""07:45""";221;0;"1,028";"1,249";0;221;0;221; ; 
"=""08:00""";279;0;796;"1,075";0;279;0;279; ; 
"=""08:15""";377;0;671;"1,048";0;377;2;379; ; 
"=""08:30""";500;0;540;"1,040";0;500;1;501; ; 
"=""08:45""";628;2;284;913;4;628;0;632; ; 
"=""09:00""";580;0;74;654;28;580;200;808; ; 
"=""09:15""";663;0;257;920;14;663;256;933; ; 
"=""09:30""";645;0;11;657;10;645;282;937; ; 
"=""09:45""";664;0;12;676;11;664;261;936; ; 
"=""09:50"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""09:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";791;0;60;851;52;791;208;"1,051"; ; 
"=""10:15""";"1,057";0;681;"1,738";40;"1,057";266;"1,363"; ; 
"=""10:30""";792;0;117;909;4;792;2;798; ; 
"=""10:45""";919;0;158;"1,077";31;919;85;"1,035"; ; 
"=""11:00""";907;0;130;"1,037";11;907;159;"1,077"; ; 
"=""11:15""";857;0;30;886;15;857;315;"1,187"; ; 
"=""11:20"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""11:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";771;0;125;896;50;771;966;"1,787"; ; 
"=""11:45""";848;0;290;"1,138";19;848;151;"1,018"; ; 
"=""12:00""";796;0;138;934;2;796;6;803; ; 
"=""12:15""";634;0;399;"1,034";8;634;58;700; ; 
"=""12:30""";508;0;757;"1,265";1;508;0;509; ; 
"=""12:45""";906;0;293;"1,199";6;906;59;971; ; 
"=""13:00""";"1,096";0;626;"1,722";3;"1,096";5;"1,104"; ; 
"=""13:15""";820;2;900;"1,721";4;820;0;824; ; 
