 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"1,677";;0;;0;; ; 
"=""00:30"""; ;0;"1,767";;0;;0;; ; 
"=""00:45"""; ;0;"1,673";;0;;0;; ; 
"=""01:00"""; ;0;"1,640";;0;;0;; ; 
"=""01:15"""; ;0;"1,428";;0;;0;; ; 
"=""01:30"""; ;0;"1,716";;0;;0;; ; 
"=""01:45"""; ;0;"1,623";;0;;0;; ; 
"=""02:00"""; ;0;"1,539";;0;;0;; ; 
"=""02:15"""; ;0;"1,534";;0;;0;; ; 
"=""02:30"""; ;0;"1,287";;0;;0;; ; 
"=""02:45"""; ;0;"1,497";;0;;0;; ; 
"=""03:00"""; ;0;"1,269";;0;;0;; ; 
"=""03:15"""; ;0;"1,382";;0;;0;; ; 
"=""03:30"""; ;0;"1,314";;0;;0;; ; 
"=""03:45"""; ;0;"1,508";;0;;0;; ; 
"=""04:00"""; ;0;"1,092";;0;;0;; ; 
"=""04:15"""; ;0;909;;0;;0;; ; 
"=""04:30"""; ;0;977;;0;;0;; ; 
"=""04:45"""; ;0;870;;0;;0;; ; 
"=""05:00"""; ;0;"1,302";;0;;0;; ; 
"=""05:15"""; ;0;"1,674";;0;;0;; ; 
"=""05:30""";0;0;"3,237";"3,237";0;0;0;; ; 
"=""05:45""";0;0;"2,069";"2,069";0;0;0;; ; 
"=""06:00""";0;0;947;947;0;0;0;; ; 
"=""06:15""";0;0;"1,131";"1,131";0;0;0;; ; 
"=""06:30""";7;0;"2,242";"2,249";0;7;0;7; ; 
"=""06:45""";81;0;804;885;0;81;0;81; ; 
"=""07:00""";178;0;766;944;0;178;0;178; ; 
"=""07:15""";442;0;439;881;0;442;0;442; ; 
"=""07:30""";720;0;218;937;19;720;16;754; ; 
"=""07:45""";767;0;265;"1,032";34;767;126;927; ; 
"=""08:00""";818;0;152;970;52;818;377;"1,246"; ; 
"=""08:15""";769;0;68;838;33;769;621;"1,423"; ; 
"=""08:29"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""08:30""";698;0;77;775;78;698;889;"1,664"; ; 
"=""08:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:45""";714;0;29;743;38;714;"1,211";"1,963"; ; 
"=""09:00""";"1,080";0;59;"1,139";60;"1,080";"1,052";"2,192"; ; 
"=""09:15""";828;0;81;909;83;828;"1,425";"2,335"; ; 
"=""09:30""";"1,147";0;221;"1,367";217;"1,147";985;"2,348"; ;"2,340"
"=""09:34"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""09:40"""; ; ; ; ; ; ; ; ; ;"3,000"
