 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:57"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""13:00""";861;0;101;962;384;861;149;"1,394"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;660
"=""13:07"""; ; ; ; ; ; ; ; ; ;0
"=""13:12"""; ; ; ; ; ; ; ; ; ;900
"=""13:15""";812;0;76;888;357;812;37;"1,206"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;990
"=""13:22"""; ; ; ; ; ; ; ; ; ;960
"=""13:27"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""13:30""";810;0;55;865;343;810;36;"1,189"; ; 
"=""13:32"""; ; ; ; ; ; ; ; ; ;930
"=""13:37"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""13:42"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""13:45""";770;0;36;806;322;770;46;"1,137"; ; 
"=""13:47"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:52"""; ; ; ; ; ; ; ; ; ;960
"=""14:00""";892;0;1;893;302;892;47;"1,242"; ; 
"=""14:07"""; ; ; ; ; ; ; ; ; ;840
"=""14:12"""; ; ; ; ; ; ; ; ; ;930
"=""14:15""";797;0;14;811;308;797;43;"1,148"; ; 
"=""14:17"""; ; ; ; ; ; ; ; ; ;900
"=""14:22"""; ; ; ; ; ; ; ; ; ;960
"=""14:27"""; ; ; ; ; ; ; ; ; ;900
"=""14:30""";909;4;29;941;293;909;0;"1,202"; ; 
"=""14:42"""; ; ; ; ; ; ; ; ; ;540
"=""14:45""";"1,092";0;68;"1,160";286;"1,092";24;"1,402"; ; 
"=""14:47"""; ; ; ; ; ; ; ; ; ;900
"=""14:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,119";0;40;"1,159";206;"1,119";59;"1,384"; ; 
"=""15:07"""; ; ; ; ; ; ; ; ; ;960
"=""15:12"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""15:15""";"1,083";37;20;"1,140";182;"1,083";0;"1,265"; ; 
"=""15:17"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""15:22"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""15:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";913;475;65;"1,453";171;913;0;"1,084"; ; 
"=""15:45""";800;0;18;819;18;800;130;948; ; 
"=""16:00""";738;84;17;840;14;738;0;752; ; 
"=""16:15""";548;266;16;830;13;548;0;561; ; 
"=""16:30""";347;528;19;894;22;347;0;368; ; 
"=""16:45""";248;472;18;738;15;248;0;263; ; 
"=""17:00""";133;855;29;"1,016";21;133;0;154; ; 
"=""17:15""";85;"1,862";27;"1,974";26;85;0;111; ; 
"=""17:30""";35;"1,707";38;"1,780";40;35;0;75; ; 
"=""17:45""";0;"1,119";617;"1,721";40;0;0;25; ; 
"=""18:00""";0;880;540;"1,393";31;0;0;3; ; 
"=""18:15""";0;764;"2,090";"2,821";33;0;0;; ; 
"=""18:30""";0;0;"2,087";"2,086";0;0;1;; ; 
"=""18:45""";0;1;"1,896";"1,897";0;0;0;; ; 
"=""19:00""";0;0;"1,704";"1,796";0;0;1;; ; 
"=""19:15""";0;0;"2,477";"2,477";0;0;0;; ; 
"=""19:30"""; ;0;"4,684";;0;;0;; ; 
"=""19:45"""; ;1;"3,037";;0;;0;; ; 
"=""20:00"""; ;0;"2,755";;0;;1;; ; 
"=""20:15"""; ;0;"3,044";;0;;0;; ; 
"=""20:30"""; ;0;"2,645";;0;;1;; ; 
"=""20:45"""; ;0;"3,491";;0;;1;; ; 
"=""21:00"""; ;0;"3,132";;0;;0;; ; 
"=""21:15"""; ;0;"2,949";;0;;0;; ; 
"=""21:30"""; ;0;"2,864";;0;;0;; ; 
"=""21:45"""; ;0;"4,332";;0;;0;; ; 
"=""22:00"""; ;0;"2,895";;0;;0;; ; 
"=""22:15"""; ;0;"3,815";;0;;0;; ; 
"=""22:30"""; ;0;"2,778";;0;;0;; ; 
"=""22:45"""; ;0;"2,355";;0;;0;; ; 
"=""23:00"""; ;0;"2,032";;0;;0;; ; 
"=""23:15"""; ;0;"1,849";;0;;0;; ; 
"=""23:30"""; ;0;"2,184";;0;;0;; ; 
"=""23:45"""; ;0;"1,678";;0;;0;; ; 
"=""00:00"""; ;0;"2,147";;0;;0;;300;"3,000"
