 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:14"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:15""";862;0;24;886;322;862;183;"1,367"; ; 
"=""12:19"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:24"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""12:29"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""12:30""";907;0;81;988;351;907;156;"1,414"; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""12:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"2,169";17;47;"2,233";218;"2,169";0;"2,387"; ; 
"=""12:59"""; ; ; ; ; ; ; ; ; ;600
"=""13:00""";"2,319";798;37;"3,154";33;"2,319";0;"2,352"; ; 
"=""13:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,252";817;46;"3,114";43;"2,252";0;"2,294"; ; 
"=""13:30""";"1,731";"1,062";64;"2,857";66;"1,731";0;"1,797"; ; 
"=""13:45""";"2,291";412;32;"2,735";32;"2,291";0;"2,323"; ; 
"=""14:00""";"2,230";0;39;"2,269";38;"2,230";60;"2,328"; ; 
"=""14:04"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""14:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,546";0;47;"1,592";40;"1,546";163;"1,748"; ; 
"=""14:30""";"2,029";725;38;"2,792";36;"2,029";0;"2,065"; ; 
"=""14:45""";"1,766";321;36;"2,123";42;"1,766";0;"1,808"; ; 
"=""15:00""";"1,167";851;46;"2,064";36;"1,167";0;"1,203"; ; 
"=""15:15""";"1,193";"1,698";232;"3,124";31;"1,193";0;"1,224"; ; 
"=""15:30""";762;345;615;"1,721";40;762;0;801; ; 
"=""15:45""";729;"1,022";249;"2,000";23;729;0;752; ; 
"=""16:00""";623;22;892;"1,537";0;623;0;623; ; 
"=""16:15""";335;1;"1,125";"1,461";0;335;0;335; ; 
"=""16:30""";198;0;"1,303";"1,501";0;198;1;199; ; 
"=""16:45""";138;1;"1,314";"1,453";0;138;0;138; ; 
"=""17:00""";110;0;"1,551";"1,660";0;110;0;110; ; 
"=""17:15""";74;0;"2,555";"2,628";0;74;0;74; ; 
"=""17:30""";44;1;"2,387";"2,432";0;44;0;44; ; 
"=""17:45""";17;0;"1,931";"1,947";0;17;0;17; ; 
"=""18:00""";0;0;"1,707";"1,706";0;0;1;0; ; 
"=""18:15""";0;1;"2,633";"2,633";0;0;0;; ; 
"=""18:30""";0;0;"3,097";"3,096";0;0;2;; ; 
"=""18:45""";0;0;"2,687";"2,686";0;0;1;; ; 
"=""19:00""";0;0;"1,769";"1,769";0;0;0;; ; 
"=""19:15""";0;0;"3,056";"2,872";0;0;0;; ; 
"=""19:30""";0;0;"4,171";"4,171";0;0;0;; ; 
"=""19:45""";0;0;"3,633";"4,723";0;0;0;; ; 
"=""20:00"""; ;0;"2,745";;0;;0;; ; 
"=""20:15"""; ;0;"2,811";;0;;0;; ; 
"=""20:30"""; ;0;"2,732";;0;;0;; ; 
"=""20:45"""; ;0;"3,510";;0;;0;; ; 
"=""21:00"""; ;0;"3,282";;0;;0;; ; 
"=""21:15"""; ;0;"2,926";;0;;0;; ; 
"=""21:30"""; ;0;"2,250";;0;;0;; ; 
"=""21:45"""; ;0;"2,457";;0;;0;; ; 
"=""22:00"""; ;0;"2,083";;0;;0;; ; 
"=""22:15"""; ;0;"2,118";;0;;0;; ; 
"=""22:30"""; ;0;"2,337";;0;;0;; ; 
"=""22:45"""; ;0;"2,223";;0;;0;; ; 
"=""23:00"""; ;0;"4,243";;0;;0;; ; 
"=""23:15"""; ;0;"3,135";;0;;0;; ; 
"=""23:30"""; ;0;"3,074";;0;;0;; ; 
"=""23:45"""; ;0;"2,890";;0;;0;; ; 
"=""00:00"""; ;0;"1,561";;0;;0;;300;"3,000"
