 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"1,432";;0;;0;; ; 
"=""00:30"""; ;0;"1,345";;0;;0;; ; 
"=""00:45"""; ;0;"1,389";;0;;0;; ; 
"=""01:00"""; ;0;"1,349";;0;;0;; ; 
"=""01:15"""; ;0;"1,348";;0;;0;; ; 
"=""01:30"""; ;0;"1,385";;0;;0;; ; 
"=""01:45"""; ;0;"1,168";;0;;0;; ; 
"=""02:00"""; ;0;"1,195";;0;;0;; ; 
"=""02:15"""; ;0;"1,317";;0;;0;; ; 
"=""02:30"""; ;0;"1,097";;0;;0;; ; 
"=""02:45"""; ;0;"1,141";;0;;0;; ; 
"=""03:00"""; ;0;"1,113";;0;;0;; ; 
"=""03:15"""; ;0;"1,028";;0;;0;; ; 
"=""03:30"""; ;0;957;;0;;0;; ; 
"=""03:45"""; ;0;"1,058";;0;;0;; ; 
"=""04:00"""; ;0;"1,142";;0;;0;; ; 
"=""04:15"""; ;0;"1,022";;0;;0;; ; 
"=""04:30"""; ;0;"1,780";;0;;0;; ; 
"=""04:45"""; ;0;"1,676";;0;;0;; ; 
"=""05:00"""; ;0;"2,287";;0;;0;; ; 
"=""05:15"""; ;0;"2,587";;0;;0;; ; 
"=""05:30"""; ;0;945;;0;;0;; ; 
"=""05:45"""; ;0;"1,514";;0;;0;; ; 
"=""06:00"""; ;0;984;;0;;0;; ; 
"=""06:15""";0;0;"1,827";"1,827";0;0;0;; ; 
"=""06:30""";0;0;"1,102";"1,102";0;0;0;; ; 
"=""06:45""";0;0;704;704;0;0;0;0; ; 
"=""07:00""";16;0;798;814;0;16;0;16; ; 
"=""07:15""";58;0;"1,014";"1,072";0;58;0;58; ; 
"=""07:30""";146;0;716;862;0;146;0;146; ; 
"=""07:45""";201;0;634;835;0;201;0;201; ; 
"=""08:00""";405;0;500;905;0;405;0;405; ; 
"=""08:15""";612;0;107;718;11;612;21;643; ; 
"=""08:30""";681;0;14;694;12;681;180;872; ; 
"=""08:45""";769;0;16;785;14;769;188;971; ; 
"=""09:00""";778;0;31;808;30;778;281;"1,088"; ; 
"=""09:11"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""09:15""";713;0;18;732;17;713;633;"1,363"; ; 
"=""09:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:21"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""09:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";692;0;22;714;24;692;943;"1,659"; ; 
"=""09:45""";567;0;13;579;12;567;"1,175";"1,753"; ; 
"=""09:46"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""09:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";"1,082";0;76;"1,159";78;"1,082";615;"1,775"; ; 
"=""10:15""";591;0;17;608;13;591;"1,439";"2,042"; ; 
"=""10:21"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""10:26"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""10:30""";561;0;14;576;163;561;"1,444";"2,168"; ; 
"=""10:31"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""10:36"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""10:41"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""10:45""";583;0;6;589;299;583;"1,060";"1,942"; ; 
"=""10:46"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""10:56"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:00""";542;0;35;577;317;542;860;"1,719"; ; 
"=""11:01"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:06"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:11"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""11:15""";833;0;39;872;292;833;606;"1,731"; ; 
"=""11:16"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:21"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:26"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""11:30""";648;0;1;649;301;648;563;"1,512"; ; 
"=""11:31"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:36"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""11:41"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:45""";575;0;16;591;314;575;482;"1,370"; ; 
"=""11:46"""; ; ; ; ; ; ; ; ; ;270
"=""11:51"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:56"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:00""";836;0;31;867;322;836;403;"1,560"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""12:06"""; ; ; ; ; ; ; ; ; ;540
"=""12:11"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""12:15""";816;0;92;908;350;816;353;"1,519"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:21"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:26"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:30""";830;0;81;911;365;830;324;"1,518"; ; 
"=""12:31"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""12:36"""; ; ; ; ; ; ; ; ; ;990
"=""12:41"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""12:45""";723;0;118;841;385;723;277;"1,385"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";933;46;114;"1,094";182;933;0;"1,115"; ; 
"=""13:01"""; ; ; ; ; ; ; ; ; ;990
"=""13:06"""; ; ; ; ; ; ; ; ; ;960
"=""13:11"""; ; ; ; ; ; ; ; ; ;930
"=""13:15""";588;0;35;622;332;588;300;"1,219"; ; 
"=""13:16"""; ; ; ; ; ; ; ; ; ;960
