 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:45""";"1,996";544;85;"2,626";77;"1,996";0;"2,073"; ; 
"=""13:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,145";"1,429";206;"2,780";210;"1,145";0;"1,355"; ; 
"=""14:15""";"2,214";283;197;"2,694";202;"2,214";0;"2,416"; ; 
"=""14:18"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""14:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"2,325";171;120;"2,616";120;"2,325";0;"2,445"; ; 
"=""14:45""";"1,703";696;49;"2,447";46;"1,703";0;"1,749"; ; 
"=""15:00""";"1,341";864;39;"2,243";40;"1,341";0;"1,381"; ; 
"=""15:15""";442;"1,534";514;"2,490";41;442;0;483; ; 
"=""15:30""";166;923;"1,457";"2,546";43;166;0;209; ; 
"=""15:45""";157;474;700;"1,331";26;157;0;183; ; 
"=""16:00""";105;1;919;"1,024";0;105;0;105; ; 
"=""16:15""";78;0;975;"1,054";0;78;1;79; ; 
"=""16:30""";62;0;852;913;0;62;3;64; ; 
"=""16:45""";13;0;805;818;0;13;0;13; ; 
"=""17:00""";21;0;840;861;0;21;1;22; ; 
"=""17:15""";56;0;"1,276";"1,332";0;56;2;58; ; 
"=""17:30""";54;0;"1,852";"1,906";0;54;0;54; ; 
"=""17:45""";25;0;"1,458";"1,483";0;25;1;25; ; 
"=""18:00""";12;0;"2,407";"2,419";0;12;0;12; ; 
"=""18:15""";0;0;"2,912";"2,912";0;0;0;; ; 
"=""18:30""";0;1;"2,041";"2,041";0;0;0;; ; 
"=""18:45""";0;0;"2,140";"2,138";0;0;2;; ; 
"=""19:00""";0;1;"3,342";"2,971";0;0;0;; ; 
"=""19:15""";0;0;"1,956";"1,956";0;0;0;; ; 
"=""19:30"""; ;0;"2,542";;0;;0;; ; 
"=""19:45"""; ;0;"2,547";;0;;0;; ; 
"=""20:00"""; ;0;"3,039";;0;;0;; ; 
"=""20:15"""; ;0;"2,686";;0;;0;; ; 
"=""20:30"""; ;0;"3,583";;0;;0;; ; 
"=""20:45"""; ;0;"3,728";;0;;0;; ; 
"=""21:00"""; ;0;"2,536";;0;;0;; ; 
"=""21:15"""; ;0;"1,998";;0;;0;; ; 
"=""21:30"""; ;0;"2,686";;0;;0;; ; 
"=""21:45"""; ;0;"3,859";;0;;0;; ; 
"=""22:00"""; ;0;"3,187";;0;;0;; ; 
"=""22:15"""; ;0;"3,071";;0;;0;; ; 
"=""22:30"""; ;0;"2,170";;0;;0;; ; 
"=""22:45"""; ;0;"2,249";;0;;0;; ; 
"=""23:00"""; ;0;"2,627";;0;;0;; ; 
"=""23:15"""; ;0;"1,937";;0;;0;; ; 
"=""23:30"""; ;0;"1,338";;0;;0;; ; 
"=""23:45"""; ;0;"1,688";;0;;0;; ; 
"=""00:00"""; ;0;"2,126";;0;;0;;300;"3,000"
