 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"2,869";;0;;0;; ; 
"=""00:30"""; ;0;"2,992";;0;;0;; ; 
"=""00:45"""; ;0;"1,960";;0;;0;; ; 
"=""01:00"""; ;0;"2,625";;0;;0;; ; 
"=""01:15"""; ;0;"2,091";;0;;0;; ; 
"=""01:30"""; ;0;"2,240";;0;;0;; ; 
"=""01:45"""; ;0;"1,900";;0;;0;; ; 
"=""02:00"""; ;0;"2,126";;0;;0;; ; 
"=""02:15"""; ;0;"2,158";;0;;0;; ; 
"=""02:30"""; ;0;"1,617";;0;;0;; ; 
"=""02:45"""; ;0;"2,240";;0;;0;; ; 
"=""03:00"""; ;0;"1,588";;0;;0;; ; 
"=""03:15"""; ;0;"1,922";;0;;0;; ; 
"=""03:30"""; ;0;"1,698";;0;;0;; ; 
"=""03:45"""; ;0;"1,769";;0;;0;; ; 
"=""04:00"""; ;0;"2,227";;0;;0;; ; 
"=""04:15"""; ;0;"1,267";;0;;0;; ; 
"=""04:30"""; ;0;"1,507";;0;;0;; ; 
"=""04:45"""; ;0;"1,571";;0;;0;; ; 
"=""05:00"""; ;0;"2,517";;0;;0;; ; 
"=""05:15"""; ;0;"1,382";;0;;0;; ; 
"=""05:30"""; ;0;"3,381";;0;;0;; ; 
"=""05:45"""; ;0;"1,913";;0;;0;; ; 
"=""06:00""";0;0;"1,949";"1,949";0;0;0;; ; 
"=""06:15""";0;0;"1,394";"1,394";0;0;0;; ; 
"=""06:30""";0;0;"2,709";"2,709";0;0;0;0; ; 
"=""06:45""";41;0;"1,444";"1,485";0;41;0;41; ; 
"=""07:00""";124;0;"1,120";"1,244";0;124;0;124; ; 
"=""07:15""";249;0;"1,036";"1,285";0;249;0;249; ; 
"=""07:30""";358;0;"1,076";"1,434";0;358;0;358; ; 
"=""07:45""";527;0;449;976;0;527;0;527; ; 
"=""08:00""";621;0;396;"1,017";13;621;0;634; ; 
"=""08:15""";726;0;213;939;44;726;22;792; ; 
"=""08:30""";678;0;42;720;39;678;156;873; ; 
"=""08:45""";740;0;65;805;47;740;182;969; ; 
"=""09:00""";832;0;428;"1,260";37;832;177;"1,045"; ; 
"=""09:15""";857;0;251;"1,108";57;857;345;"1,259"; ; 
"=""09:30""";978;0;82;"1,060";74;978;284;"1,336"; ; 
"=""09:45""";751;0;69;820;65;751;728;"1,543"; ; 
"=""09:45"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""09:50"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""09:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";994;0;79;"1,074";83;994;604;"1,682"; ; 
"=""10:15""";917;0;32;949;30;917;789;"1,735"; ; 
"=""10:30""";756;0;9;765;10;756;"1,075";"1,840"; ; 
"=""10:40"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:45""";999;0;44;"1,043";36;999;805;"1,840"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";821;0;16;837;16;821;"1,092";"1,928"; ; 
"=""11:15""";871;0;17;888;15;871;977;"1,863"; ; 
"=""11:30""";805;0;12;817;12;805;"1,234";"2,051"; ; 
"=""11:45""";834;0;14;847;11;834;"1,258";"2,102"; ; 
"=""11:50"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:00""";846;0;19;865;168;846;"1,006";"2,021"; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""12:05"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""12:10"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:15""";836;0;28;864;307;836;703;"1,846"; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""12:20"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:25"""; ; ; ; ; ; ; ; ; ;750
"=""12:30""";828;0;15;842;306;828;445;"1,578"; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""12:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,486";0;63;"1,549";214;"1,486";308;"2,008"; ; 
"=""13:00""";"2,122";872;35;"3,029";33;"2,122";0;"2,155"; ; 
"=""13:15""";"2,018";458;25;"2,501";31;"2,018";0;"2,049"; ; 
"=""13:30""";"1,900";"1,132";16;"3,048";12;"1,900";0;"1,911"; ; 
"=""13:45""";"1,563";"1,161";16;"2,739";14;"1,563";0;"1,577"; ; 
"=""14:00""";"1,708";820;24;"2,553";28;"1,708";0;"1,736"; ; 
"=""14:15""";"1,774";499;26;"2,299";24;"1,774";0;"1,798"; ; 
"=""14:30""";"1,791";"1,064";53;"2,908";40;"1,791";0;"1,831"; ; 
"=""14:45""";"1,449";0;405;"1,854";32;"1,449";34;"1,514"; ; 
"=""15:00""";"1,130";0;246;"1,376";21;"1,130";96;"1,247"; ; 
"=""15:15""";943;39;"1,789";"2,771";3;943;0;946; ; 
"=""15:30""";815;0;"1,145";"1,960";0;815;0;815; ; 
"=""15:45""";696;0;207;903;0;696;0;696; ; 
"=""16:00""";638;0;241;879;0;638;1;638; ; 
"=""16:15""";578;1;376;955;0;578;0;578; ; 
"=""16:30""";492;0;464;956;0;492;0;492; ; 
"=""16:45""";371;0;445;816;0;371;1;372; ; 
"=""17:00""";255;0;"1,784";"2,039";0;255;0;255; ; 
"=""17:15""";136;0;"1,850";"1,986";0;136;1;137; ; 
"=""17:30""";73;0;"1,648";"1,721";0;73;0;73; ; 
"=""17:45""";13;0;"1,756";"1,769";0;13;1;14; ; 
"=""18:00""";0;0;"1,634";"1,634";0;0;0;; ; 
"=""18:15""";0;0;"1,603";"1,603";0;0;0;; ; 
"=""18:30""";0;0;"2,895";"3,445";0;0;0;; ; 
"=""18:45""";0;0;"1,951";"1,951";0;0;0;; ; 
"=""19:00""";0;0;"2,135";"2,782";0;0;0;; ; 
"=""19:15"""; ;0;"2,262";;0;;0;; ; 
"=""19:30"""; ;0;"3,684";;0;;0;; ; 
"=""19:45"""; ;0;"3,249";;0;;0;; ; 
"=""20:00"""; ;0;"3,209";;0;;0;; ; 
"=""20:15"""; ;0;"3,957";;0;;0;; ; 
"=""20:30"""; ;0;"3,046";;0;;0;; ; 
"=""20:45"""; ;0;"2,960";;0;;0;; ; 
"=""21:00"""; ;0;"4,687";;0;;0;; ; 
"=""21:15"""; ;0;"2,996";;0;;0;; ; 
"=""21:30"""; ;0;"3,105";;0;;0;; ; 
"=""21:45"""; ;0;"2,775";;0;;0;; ; 
"=""22:00"""; ;0;"3,036";;0;;0;; ; 
"=""22:15"""; ;0;"3,712";;0;;0;; ; 
"=""22:30"""; ;0;"3,122";;0;;0;; ; 
"=""22:45"""; ;0;"3,440";;0;;0;; ; 
"=""23:00"""; ;0;"3,204";;0;;0;; ; 
"=""23:15"""; ;0;"3,956";;0;;0;; ; 
"=""23:30"""; ;0;"3,306";;0;;0;; ; 
"=""23:45"""; ;0;"2,328";;0;;0;; ; 
"=""00:00"""; ;0;"2,611";;0;;0;;300;"3,000"
