 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"3,167";;0;;1;; ; 
"=""00:30"""; ;0;"2,893";;0;;1;; ; 
"=""00:45"""; ;0;"3,055";;0;;1;; ; 
"=""01:00"""; ;0;"2,337";;0;;1;; ; 
"=""01:15"""; ;0;"2,917";;0;;0;; ; 
"=""01:30"""; ;0;"2,829";;0;;1;; ; 
"=""01:45"""; ;0;"2,222";;0;;1;; ; 
"=""02:00"""; ;2;"2,063";;0;;0;; ; 
"=""02:15"""; ;0;"2,515";;0;;2;; ; 
"=""02:30"""; ;0;"2,002";;0;;0;; ; 
"=""02:45"""; ;1;"2,281";;0;;0;; ; 
"=""03:00"""; ;0;"1,837";;0;;0;; ; 
"=""03:15"""; ;0;"1,760";;0;;2;; ; 
"=""03:30"""; ;0;"2,083";;0;;1;; ; 
"=""03:45"""; ;0;"2,003";;0;;3;; ; 
"=""04:00"""; ;0;"1,827";;0;;1;; ; 
"=""04:15"""; ;0;"1,662";;0;;2;; ; 
"=""04:30"""; ;0;"1,713";;0;;2;; ; 
"=""04:45"""; ;0;"1,934";;0;;0;; ; 
"=""05:00"""; ;0;"3,205";;0;;1;; ; 
"=""05:15"""; ;0;"2,865";;0;;1;; ; 
"=""05:30"""; ;2;"2,983";;0;;0;; ; 
"=""05:45"""; ;0;"1,214";;0;;1;; ; 
"=""06:00""";0;1;"1,095";"1,095";0;0;0;; ; 
"=""06:15""";0;0;"1,029";"1,029";0;0;0;; ; 
"=""06:30""";0;0;"1,666";"1,664";0;0;2;; ; 
"=""06:45""";4;0;996;999;0;4;2;5; ; 
"=""07:00""";80;0;763;843;0;80;0;80; ; 
"=""07:15""";236;0;493;728;0;236;1;236; ; 
"=""07:30""";322;0;394;716;0;322;1;323; ; 
"=""07:45""";471;0;261;732;0;471;0;471; ; 
"=""08:00""";679;0;347;"1,026";6;679;1;685; ; 
"=""08:15""";714;0;95;809;31;714;95;840; ; 
"=""08:30""";787;0;52;839;51;787;265;"1,102"; ; 
"=""08:45""";775;0;27;802;26;775;462;"1,263"; ; 
"=""08:50"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""08:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:00""";862;0;94;956;98;862;560;"1,519"; ; 
"=""09:15""";688;0;18;707;18;688;995;"1,702"; ; 
"=""09:30""";652;0;12;664;11;652;"1,208";"1,871"; ; 
"=""09:45""";625;0;10;635;9;625;"1,338";"1,972"; ; 
"=""10:00""";642;0;14;656;12;642;"1,498";"2,151"; ; 
