 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:00"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""13:05"""; ; ; ; ; ; ; ; ; ;480
"=""13:10"""; ; ; ; ; ; ; ; ; ;"2,250"
"=""13:15""";"1,985";"1,260";253;"3,498";249;"1,985";0;"2,234"; ; 
"=""13:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:20"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""13:25"""; ; ; ; ; ; ; ; ; ;0
"=""13:30""";"2,116";924;257;"3,297";247;"2,116";0;"2,363"; ; 
"=""13:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,106";819;720;"3,645";168;"2,106";0;"2,274"; ; 
"=""14:00""";"2,302";0;447;"2,749";14;"2,302";45;"2,360"; ; 
"=""14:15""";"1,796";0;"1,039";"2,835";9;"1,796";30;"1,834"; ; 
"=""14:30""";"1,940";1;974;"2,915";3;"1,940";0;"1,943"; ; 
"=""14:45""";"1,676";0;"1,172";"2,849";0;"1,676";1;"1,677"; ; 
"=""15:00""";"1,113";1;"1,601";"2,715";0;"1,113";0;"1,113"; ; 
"=""15:15""";"1,155";0;"2,379";"3,534";0;"1,155";1;"1,156"; ; 
"=""15:30""";"1,120";0;826;"1,946";4;"1,120";25;"1,149"; ; 
"=""15:45""";848;0;273;"1,121";19;848;143;"1,010"; ; 
"=""16:00""";779;0;53;832;13;779;40;832; ; 
"=""16:15""";710;0;187;897;1;710;0;711; ; 
"=""16:30""";496;0;454;950;0;496;1;497; ; 
"=""16:45""";332;0;530;863;0;332;1;333; ; 
"=""17:00""";133;0;"1,316";"1,450";0;133;1;134; ; 
"=""17:15""";100;0;"1,925";"2,025";0;100;0;100; ; 
"=""17:30""";54;0;"1,776";"1,830";0;54;0;54; ; 
"=""17:45""";17;0;"1,652";"1,669";0;17;1;18; ; 
"=""18:00""";0;1;"1,545";"1,545";0;0;0;0; ; 
"=""18:15""";0;0;"2,775";"2,775";0;0;0;; ; 
"=""18:30""";0;0;"2,180";"2,179";0;0;1;; ; 
"=""18:45""";0;0;"2,573";"2,573";0;0;1;; ; 
"=""19:00""";0;0;"3,244";"3,120";0;0;0;; ; 
"=""19:15""";0;0;"3,433";"3,434";0;0;0;; ; 
"=""19:30""";0;0;"4,119";"4,630";0;0;2;; ; 
"=""19:45"""; ;0;"3,166";;0;;0;; ; 
"=""20:00"""; ;0;"3,177";;0;;2;; ; 
"=""20:15"""; ;1;"2,999";;0;;0;; ; 
"=""20:30"""; ;0;"3,073";;0;;0;; ; 
"=""20:45"""; ;0;"3,397";;0;;0;; ; 
"=""21:00"""; ;0;"3,488";;0;;0;; ; 
"=""21:15"""; ;0;"2,776";;0;;0;; ; 
"=""21:30"""; ;0;"3,098";;0;;0;; ; 
"=""21:45"""; ;0;"2,656";;0;;0;; ; 
"=""22:00"""; ;0;"2,363";;0;;0;; ; 
"=""22:15"""; ;0;"2,633";;0;;0;; ; 
"=""22:30"""; ;0;"2,686";;0;;0;; ; 
"=""22:45"""; ;0;"2,278";;0;;0;; ; 
"=""23:00"""; ;0;"2,270";;0;;0;; ; 
"=""23:15"""; ;0;"2,480";;0;;0;; ; 
"=""23:30"""; ;0;"2,185";;0;;0;; ; 
"=""23:45"""; ;0;"2,215";;0;;0;; ; 
"=""00:00"""; ;0;"2,265";;0;;0;;300;"3,000"
