 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"2,223";;0;;0;; ; 
"=""00:30"""; ;0;"2,456";;0;;0;; ; 
"=""00:45"""; ;0;"2,344";;0;;0;; ; 
"=""01:00"""; ;0;"1,834";;0;;0;; ; 
"=""01:15"""; ;0;"2,427";;0;;0;; ; 
"=""01:30"""; ;0;"1,710";;0;;0;; ; 
"=""01:45"""; ;0;"2,309";;0;;0;; ; 
"=""02:00"""; ;0;"1,856";;0;;0;; ; 
"=""02:15"""; ;0;"1,569";;0;;0;; ; 
"=""02:30"""; ;0;"2,042";;0;;0;; ; 
"=""02:45"""; ;0;"1,598";;0;;0;; ; 
"=""03:00"""; ;0;"2,017";;0;;0;; ; 
"=""03:15"""; ;0;"1,457";;0;;0;; ; 
"=""03:30"""; ;0;"2,105";;0;;0;; ; 
"=""03:45"""; ;0;"1,967";;0;;0;; ; 
"=""04:00"""; ;0;"1,684";;0;;0;; ; 
"=""04:15"""; ;0;"1,804";;0;;0;; ; 
"=""04:30"""; ;0;"1,360";;0;;0;; ; 
"=""04:45"""; ;0;"1,946";;0;;0;; ; 
"=""05:00"""; ;0;"2,496";;0;;0;; ; 
"=""05:15"""; ;0;"2,267";;0;;0;; ; 
"=""05:30"""; ;0;"3,014";;0;;0;; ; 
"=""05:45""";0;0;"1,682";"1,682";0;0;0;; ; 
"=""06:00""";0;0;"2,071";"2,071";0;0;0;; ; 
"=""06:15""";0;0;"1,868";"1,868";0;0;0;; ; 
"=""06:30""";0;0;"1,321";"1,321";0;0;0;0; ; 
"=""06:45""";29;0;"1,246";"1,275";0;29;0;29; ; 
"=""07:00""";151;0;"1,084";"1,235";0;151;0;151; ; 
"=""07:15""";255;0;731;986;0;255;0;255; ; 
"=""07:30""";367;0;707;"1,074";0;367;0;367; ; 
"=""07:45""";440;0;660;"1,100";0;440;0;440; ; 
"=""08:00""";621;3;455;"1,078";26;621;0;646; ; 
"=""08:15""";636;0;84;720;51;636;84;770; ; 
"=""08:30""";690;0;104;793;95;690;205;989; ; 
"=""08:45""";614;0;19;633;21;614;605;"1,240"; ; 
"=""09:00""";624;0;21;645;20;624;598;"1,242"; ; 
"=""09:15""";"1,297";0;727;"2,024";52;"1,297";31;"1,379"; ; 
"=""09:30""";915;0;361;"1,276";89;915;449;"1,453"; ; 
"=""09:45""";829;0;43;872;43;829;616;"1,488"; ; 
"=""09:55"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""10:00""";703;0;59;763;58;703;822;"1,584"; ; 
"=""10:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:05"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:10"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";895;0;127;"1,022";130;895;995;"2,019"; ; 
"=""10:20"""; ; ; ; ; ; ; ; ; ;900
"=""10:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,078";0;162;"1,240";153;"1,078";811;"2,042"; ; 
"=""10:45""";740;0;23;763;32;740;"1,363";"2,135"; ; 
"=""11:00""";755;0;1;756;167;755;"1,037";"1,959"; ; 
"=""11:00"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""11:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";"1,071";0;186;"1,258";216;"1,071";265;"1,552"; ; 
"=""11:15"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""11:20"""; ; ; ; ; ; ; ; ; ;360
"=""11:25"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";963;0;260;"1,222";309;963;318;"1,590"; ; 
"=""11:40"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""11:45""";991;0;210;"1,201";224;991;229;"1,444"; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:50"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:55"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:00""";811;0;94;906;333;811;483;"1,627"; ; 
"=""12:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";800;0;6;807;202;800;393;"1,396"; ; 
"=""12:30""";723;0;14;736;26;723;48;797; ; 
"=""12:35"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:40"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:45""";666;0;20;686;299;666;283;"1,248"; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,524";0;20;"1,544";195;"1,524";164;"1,883"; ; 
"=""13:15""";"1,496";253;15;"1,765";13;"1,496";0;"1,509"; ; 
"=""13:30""";"1,325";484;37;"1,846";38;"1,325";0;"1,363"; ; 
"=""13:45""";"1,581";48;39;"1,668";31;"1,581";0;"1,612"; ; 
"=""14:00""";"1,521";0;23;"1,543";22;"1,521";127;"1,669"; ; 
"=""14:10"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""14:15""";"1,510";138;57;"1,705";55;"1,510";0;"1,565"; ; 
"=""14:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,224";580;191;"1,995";189;"1,224";0;"1,413"; ; 
"=""14:45""";822;630;77;"1,529";63;822;0;885; ; 
"=""14:45"""; ; ; ; ; ; ; ; ; ;0
"=""14:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";354;"1,450";161;"1,964";169;354;0;523; ; 
"=""15:15""";337;"1,100";74;"1,510";73;337;0;410; ; 
"=""15:30""";339;929;842;"2,110";53;339;0;392; ; 
"=""15:45""";242;59;746;"1,047";1;242;0;242; ; 
"=""16:00""";195;0;684;880;0;195;0;195; ; 
"=""16:15""";224;1;615;840;0;224;0;224; ; 
"=""16:30""";284;0;453;737;0;284;1;285; ; 
"=""16:45""";327;0;441;768;0;327;1;328; ; 
"=""17:00""";203;0;"1,178";"1,381";0;203;2;205; ; 
"=""17:15""";133;0;"1,733";"1,866";0;133;2;135; ; 
"=""17:30""";73;0;"1,447";"1,520";0;73;0;73; ; 
"=""17:45""";20;0;"2,416";"2,436";0;20;0;20; ; 
"=""18:00""";0;0;"1,587";"1,587";0;0;0;; ; 
"=""18:15""";0;0;"1,890";"1,890";0;0;0;; ; 
"=""18:30""";0;0;"2,482";"2,449";0;0;0;; ; 
"=""18:45""";0;0;"2,456";"2,456";0;0;0;; ; 
"=""19:00""";0;0;"2,419";"2,505";0;0;0;; ; 
"=""19:15"""; ;0;"2,788";;0;;0;; ; 
"=""19:30"""; ;0;"3,041";;0;;0;; ; 
"=""19:45"""; ;0;"2,548";;0;;0;; ; 
"=""20:00"""; ;0;"2,813";;0;;0;; ; 
"=""20:15"""; ;0;"2,665";;0;;0;; ; 
"=""20:30"""; ;0;"2,684";;0;;0;; ; 
"=""20:45"""; ;0;"4,305";;0;;0;; ; 
"=""21:00"""; ;0;"2,647";;0;;0;; ; 
"=""21:15"""; ;0;"3,007";;0;;0;; ; 
"=""21:30"""; ;0;"2,534";;0;;0;; ; 
"=""21:45"""; ;0;"2,290";;0;;0;; ; 
"=""22:00"""; ;0;"2,261";;0;;0;; ; 
"=""22:15"""; ;0;"2,524";;0;;0;; ; 
"=""22:30"""; ;0;"2,278";;0;;0;; ; 
"=""22:45"""; ;0;"2,405";;0;;0;; ; 
"=""23:00"""; ;0;"2,070";;0;;0;; ; 
"=""23:15"""; ;0;"3,191";;0;;0;; ; 
"=""23:30"""; ;0;"3,097";;0;;0;; ; 
"=""23:45"""; ;0;"2,871";;0;;0;; ; 
"=""00:00"""; ;0;"3,425";;0;;0;;300;"3,000"
