 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"1,869";;0;;1;; ; 
"=""00:30"""; ;0;"1,881";;0;;1;; ; 
"=""00:45"""; ;1;"1,647";;0;;0;; ; 
"=""01:00"""; ;0;"1,806";;0;;0;; ; 
"=""01:15"""; ;0;"1,839";;0;;0;; ; 
"=""01:30"""; ;0;"1,781";;0;;0;; ; 
"=""01:45"""; ;0;"1,492";;0;;0;; ; 
"=""02:00"""; ;0;"1,725";;0;;0;; ; 
"=""02:15"""; ;0;"1,246";;0;;0;; ; 
"=""02:30"""; ;0;"1,334";;0;;0;; ; 
"=""02:45"""; ;0;"1,376";;0;;0;; ; 
"=""03:00"""; ;0;"1,062";;0;;0;; ; 
"=""03:15"""; ;0;"1,356";;0;;0;; ; 
"=""03:30"""; ;0;893;;0;;0;; ; 
"=""03:45"""; ;0;"1,413";;0;;0;; ; 
"=""04:00"""; ;0;968;;0;;0;; ; 
"=""04:15"""; ;0;"1,246";;0;;0;; ; 
"=""04:30"""; ;0;965;;0;;0;; ; 
"=""04:45"""; ;0;975;;0;;0;; ; 
"=""05:00"""; ;0;"1,089";;0;;0;; ; 
"=""05:15"""; ;0;"2,204";;0;;0;; ; 
"=""05:30"""; ;0;"2,894";;0;;0;; ; 
"=""05:45""";0;0;"2,151";"2,151";0;0;0;; ; 
"=""06:00""";0;0;"1,297";"1,297";0;0;0;; ; 
"=""06:15""";0;0;"1,140";"1,140";0;0;0;; ; 
"=""06:30""";0;0;"2,041";"2,041";0;0;0;0; ; 
"=""06:45""";10;0;"1,424";"1,434";0;10;0;10; ; 
"=""07:00""";74;0;"1,023";"1,097";0;74;0;74; ; 
"=""07:15""";174;0;883;"1,057";0;174;0;174; ; 
"=""07:30""";410;0;769;"1,179";0;410;0;410; ; 
"=""07:45""";554;0;622;"1,176";4;554;4;562; ; 
"=""08:00""";702;1;784;"1,487";8;702;0;710; ; 
"=""08:15""";741;0;461;"1,201";36;741;149;925; ; 
"=""08:30""";873;0;262;"1,135";46;873;203;"1,121"; ; 
"=""08:45""";872;0;122;994;48;872;488;"1,407"; ; 
"=""09:00""";977;0;28;"1,006";27;977;652;"1,656"; ; 
"=""09:15""";820;0;120;940;28;820;"1,161";"2,009"; ; 
"=""09:30""";614;0;15;629;14;614;"1,554";"2,181"; ; 
"=""09:45""";878;0;60;937;59;878;"1,351";"2,288"; ; 
"=""09:47"""; ; ; ; ; ; ; ; ; ;0
"=""09:52"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""09:57"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""10:00""";"1,300";0;102;"1,402";190;"1,300";873;"2,363"; ; 
"=""10:02"""; ; ; ; ; ; ; ; ; ;0
"=""10:07"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""10:12"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""10:15""";706;0;160;865;333;706;"1,069";"2,107"; ; 
"=""10:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"2,443";325;106;"2,874";99;"2,443";0;"2,542"; ; 
"=""10:37"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""10:42"""; ; ; ; ; ; ; ; ; ;"3,000"
