 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:45""";535;0;305;840;0;535;0;535; ; 
"=""08:00""";689;0;252;941;2;689;0;691; ; 
"=""08:15""";471;0;294;765;0;471;0;471; ; 
"=""08:30""";661;0;149;809;30;661;15;706; ; 
"=""08:45""";588;3;261;851;1;588;0;588; ; 
"=""09:00""";579;0;323;903;5;579;15;599; ; 
"=""09:15""";627;0;29;656;27;627;434;"1,088"; ; 
"=""09:30""";566;0;32;597;24;566;969;"1,558"; ; 
"=""09:45""";710;0;21;732;19;710;338;"1,067"; ; 
"=""10:00""";656;0;59;715;52;656;"1,271";"1,978"; ; 
"=""10:10"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:15""";889;455;84;"1,429";81;889;0;970; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";891;586;84;"1,561";88;891;0;979; ; 
"=""10:30"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:35"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,135";15;427;"1,577";119;"1,135";0;"1,254"; ; 
"=""10:50"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""10:55"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";"1,298";17;413;"1,728";171;"1,298";0;"1,469"; ; 
"=""11:15""";930;0;189;"1,119";43;930;147;"1,120"; ; 
"=""11:30""";755;0;24;779;22;755;413;"1,190"; ; 
"=""11:45""";769;0;28;797;31;769;750;"1,550"; ; 
"=""12:00""";773;0;47;820;48;773;"1,245";"2,066"; ; 
"=""12:15""";929;0;11;940;9;929;547;"1,484"; ; 
"=""12:30""";"1,327";0;181;"1,508";177;"1,327";796;"2,301"; ; 
"=""12:45""";"2,619";58;42;"2,719";39;"2,619";0;"2,658"; ; 
"=""13:00""";"2,363";211;29;"2,603";29;"2,363";0;"2,392"; ; 
"=""13:15""";"2,133";344;61;"2,537";62;"2,133";0;"2,195"; ; 
"=""13:30""";"1,585";728;49;"2,362";40;"1,585";0;"1,625"; ; 
"=""13:45""";"1,901";300;43;"2,243";47;"1,901";0;"1,948"; ; 
"=""14:00""";"1,843";359;71;"2,272";68;"1,843";0;"1,910"; ; 
"=""14:15""";"2,021";214;39;"2,274";39;"2,021";0;"2,060"; ; 
"=""14:25"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""14:30""";"2,054";507;56;"2,617";26;"2,054";0;"2,080"; ; 
"=""14:30"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,570";0;865;"2,435";12;"1,570";11;"1,593"; ; 
"=""15:00""";"1,251";0;348;"1,599";19;"1,251";143;"1,413"; ; 
"=""15:15""";"1,224";0;785;"2,009";13;"1,224";39;"1,275"; ; 
"=""15:30""";715;0;"1,287";"2,002";15;715;41;771; ; 
"=""15:45""";561;0;300;861;3;561;5;569; ; 
"=""16:00""";608;0;223;831;0;608;0;608; ; 
"=""16:15""";369;0;484;852;0;369;0;369; ; 
"=""16:30""";361;0;534;895;0;361;0;361; ; 
"=""16:45""";336;1;424;761;0;336;0;336; ; 
"=""17:00""";283;1;"1,506";"1,790";0;283;0;283; ; 
"=""17:15""";191;0;"1,875";"2,066";0;191;1;192; ; 
"=""17:30""";122;0;"1,503";"1,625";0;122;0;122; ; 
"=""17:45""";41;0;"1,487";"1,528";0;41;0;41; ; 
"=""18:00""";3;0;"1,443";"1,446";0;3;0;3; ; 
"=""18:15""";0;0;"2,301";"2,301";0;0;0;; ; 
"=""18:30""";0;0;"2,558";"2,558";0;0;0;; ; 
"=""18:45""";0;0;"1,960";"1,960";0;0;0;; ; 
"=""19:00""";0;0;"2,138";"2,444";0;0;0;; ; 
"=""19:15""";0;0;"3,295";"3,295";0;0;0;; ; 
"=""19:30"""; ;0;"3,012";;0;;0;; ; 
"=""19:45"""; ;0;"3,709";;0;;0;; ; 
"=""20:00"""; ;0;"2,915";;0;;0;; ; 
"=""20:15"""; ;0;"2,384";;0;;0;; ; 
"=""20:30"""; ;0;"2,508";;0;;0;; ; 
"=""20:45"""; ;0;"2,702";;0;;0;; ; 
"=""21:00"""; ;0;"4,162";;0;;0;; ; 
"=""21:15"""; ;0;"2,633";;0;;0;; ; 
"=""21:30"""; ;0;"2,610";;0;;0;; ; 
"=""21:45"""; ;0;"2,332";;0;;0;; ; 
"=""22:00"""; ;0;"2,372";;0;;0;; ; 
"=""22:15"""; ;0;"1,987";;0;;0;; ; 
"=""22:30"""; ;0;"2,164";;0;;0;; ; 
"=""22:45"""; ;0;"2,109";;0;;0;; ; 
"=""23:00"""; ;0;"1,973";;0;;0;; ; 
"=""23:15"""; ;0;"2,201";;0;;0;; ; 
"=""23:30"""; ;0;"2,018";;0;;0;; ; 
"=""23:45"""; ;0;"2,122";;0;;0;; ; 
"=""00:00"""; ;0;"1,838";;0;;0;;300;"3,000"
