 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"2,921";;0;;0;; ; 
"=""00:30"""; ;0;"3,239";;0;;0;; ; 
"=""00:45"""; ;0;"2,507";;0;;0;; ; 
"=""01:00"""; ;0;"2,459";;0;;0;; ; 
"=""01:15"""; ;0;"2,728";;0;;0;; ; 
"=""01:30"""; ;0;"1,914";;0;;0;; ; 
"=""01:45"""; ;0;"2,682";;0;;0;; ; 
"=""02:00"""; ;0;"2,310";;0;;0;; ; 
"=""02:15"""; ;0;"2,231";;0;;0;; ; 
"=""02:30"""; ;0;"2,333";;0;;0;; ; 
"=""02:45"""; ;0;"1,633";;0;;0;; ; 
"=""03:00"""; ;0;"2,121";;0;;0;; ; 
"=""03:15"""; ;0;"1,839";;0;;0;; ; 
"=""03:30"""; ;0;"2,126";;0;;0;; ; 
"=""03:45"""; ;0;"2,453";;0;;0;; ; 
"=""04:00"""; ;0;"1,677";;0;;0;; ; 
"=""04:15"""; ;0;"2,127";;0;;0;; ; 
"=""04:30"""; ;0;"1,840";;0;;0;; ; 
"=""04:45"""; ;0;"1,922";;0;;0;; ; 
"=""05:00"""; ;0;"2,923";;0;;0;; ; 
"=""05:15"""; ;0;"2,411";;0;;0;; ; 
"=""05:30""";0;0;"3,230";"3,230";0;0;0;; ; 
"=""05:45""";0;0;"1,950";"1,950";0;0;0;; ; 
"=""06:00""";0;0;"1,528";"1,528";0;0;0;; ; 
"=""06:15""";0;0;"2,083";"2,083";0;0;0;; ; 
"=""06:30""";0;0;"2,388";"2,388";0;0;0;0; ; 
"=""06:45""";44;0;"2,222";"2,266";0;44;0;44; ; 
"=""07:00""";147;0;"1,304";"1,451";0;147;0;147; ; 
"=""07:15""";230;0;"1,099";"1,329";0;230;0;230; ; 
"=""07:30""";379;0;998;"1,377";0;379;0;379; ; 
"=""07:45""";519;0;"1,010";"1,529";0;519;0;519; ; 
"=""08:00""";680;0;898;"1,577";15;680;7;701; ; 
"=""08:15""";682;0;484;"1,166";12;682;102;796; ; 
"=""08:30""";627;0;404;"1,031";29;627;39;694; ; 
"=""08:45""";527;0;454;981;9;527;18;554; ; 
"=""09:00""";811;0;84;894;33;811;721;"1,565"; ; 
"=""09:15""";624;0;61;685;56;624;"1,253";"1,932"; ; 
"=""09:22"""; ; ; ; ; ; ; ; ; ;900
"=""09:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";"1,068";0;99;"1,167";91;"1,068";801;"1,960"; ; 
"=""09:45""";"1,008";0;88;"1,096";90;"1,008";151;"1,249"; ; 
"=""09:47"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""09:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:00""";901;0;92;993;95;901;313;"1,308"; ; 
"=""10:02"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""10:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";827;0;62;889;60;827;893;"1,780"; ; 
"=""10:30""";746;0;24;770;35;746;525;"1,307"; ; 
"=""10:45""";700;0;13;713;11;700;251;961; ; 
"=""11:00""";757;0;24;781;23;757;136;916; ; 
"=""11:15""";724;26;22;771;20;724;0;744; ; 
"=""11:30""";493;404;24;920;23;493;0;515; ; 
"=""11:37"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""11:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";703;97;33;832;31;703;0;734; ; 
"=""11:52"""; ; ; ; ; ; ; ; ; ;420
"=""11:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";729;0;108;837;192;729;789;"1,710"; ; 
"=""12:02"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";668;0;54;722;148;668;678;"1,493"; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""12:22"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";734;0;43;777;96;734;251;"1,081"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""12:37"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,016";0;67;"1,083";154;"1,016";364;"1,534"; ; 
"=""13:00""";"1,627";178;24;"1,830";23;"1,627";0;"1,650"; ; 
"=""13:15""";"1,775";0;39;"1,814";35;"1,775";157;"1,966"; ; 
"=""13:30""";"1,769";91;24;"1,884";21;"1,769";0;"1,790"; ; 
"=""13:45""";"1,904";0;79;"1,984";105;"1,904";458;"2,468"; ; 
"=""14:00""";"1,589";0;22;"1,612";68;"1,589";405;"2,063"; ; 
"=""14:07"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""14:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,604";0;25;"1,629";80;"1,604";640;"2,324"; ; 
"=""14:27"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""14:30""";"1,839";0;26;"1,865";25;"1,839";112;"1,976"; ; 
"=""14:32"""; ; ; ; ; ; ; ; ; ;"3,000"
