 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"1,720";;0;;0;; ; 
"=""00:30"""; ;0;"1,648";;0;;0;; ; 
"=""00:45"""; ;0;"1,393";;0;;0;; ; 
"=""01:00"""; ;0;"1,209";;0;;0;; ; 
"=""01:15"""; ;0;"1,356";;0;;0;; ; 
"=""01:30"""; ;0;"1,742";;0;;0;; ; 
"=""01:45"""; ;0;"1,203";;0;;0;; ; 
"=""02:00"""; ;0;"1,195";;0;;0;; ; 
"=""02:15"""; ;0;"1,013";;0;;0;; ; 
"=""02:30"""; ;0;"1,617";;0;;0;; ; 
"=""02:45"""; ;0;"1,389";;0;;0;; ; 
"=""03:00"""; ;0;778;;0;;0;; ; 
"=""03:15"""; ;0;"1,148";;0;;0;; ; 
"=""03:30"""; ;0;"1,543";;0;;0;; ; 
"=""03:45"""; ;0;"1,264";;0;;0;; ; 
"=""04:00"""; ;0;"1,025";;0;;0;; ; 
"=""04:15"""; ;0;"1,092";;0;;0;; ; 
"=""04:30"""; ;0;"1,164";;0;;0;; ; 
"=""04:45"""; ;0;"1,434";;0;;0;; ; 
"=""05:00"""; ;0;"1,063";;0;;0;; ; 
"=""05:15"""; ;0;"1,290";;0;;0;; ; 
"=""05:30""";0;0;"3,090";"3,090";0;0;0;; ; 
"=""05:45""";0;0;"1,709";"1,709";0;0;0;; ; 
"=""06:00""";0;0;"2,090";"2,090";0;0;0;; ; 
"=""06:15""";0;0;"1,641";"1,641";0;0;0;; ; 
"=""06:30""";0;0;"1,788";"1,788";0;0;0;0; ; 
"=""06:45""";0;0;"1,113";"1,113";0;0;0;0; ; 
"=""07:00""";46;0;"1,803";"1,849";0;46;0;46; ; 
"=""07:15""";149;0;712;861;0;149;0;149; ; 
"=""07:30""";200;0;659;859;0;200;0;200; ; 
"=""07:45""";511;0;857;"1,368";0;511;0;511; ; 
"=""08:00""";637;0;"1,056";"1,692";1;637;0;637; ; 
"=""08:15""";642;0;149;791;17;642;12;671; ; 
"=""08:30""";856;0;132;988;79;856;89;"1,024"; ; 
"=""08:45""";816;0;19;835;20;816;302;"1,137"; ; 
"=""09:00""";627;0;25;652;21;627;698;"1,346"; ; 
"=""09:15""";574;0;15;589;24;574;"1,014";"1,612"; ; 
"=""09:30"""; ;;;;;;;; ; 
"=""09:45"""; ;;;;;;;; ; 
"=""10:00"""; ;;;;;;;; ; 
"=""10:15"""; ;;;;;;;; ; 
"=""10:30"""; ;;;;;;;; ; 
