 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:45""";"1,716";"1,363";453;"3,532";338;"1,716";0;"2,054"; ; 
"=""13:49"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""13:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,453";720;700;"2,873";201;"1,453";0;"1,654"; ; 
"=""14:04"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""14:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:14"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""14:15""";"1,719";0;97;"1,816";98;"1,719";606;"2,422"; ; 
"=""14:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:24"""; ; ; ; ; ; ; ; ; ;"2,670"
"=""14:29"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,740";0;65;"1,805";69;"1,740";819;"2,628"; ; 
"=""14:39"""; ; ; ; ; ; ; ; ; ;210
"=""14:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,560";0;104;"1,665";97;"1,560";797;"2,454"; ; 
"=""14:54"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""14:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,821";38;61;"1,920";62;"1,821";0;"1,883"; ; 
"=""15:15""";"1,585";597;47;"2,229";35;"1,585";0;"1,620"; ; 
"=""15:30""";"1,313";295;56;"1,663";70;"1,313";0;"1,382"; ; 
"=""15:45""";"1,013";0;38;"1,052";37;"1,013";13;"1,063"; ; 
"=""16:00""";733;220;16;969;15;733;0;748; ; 
"=""16:15""";672;307;12;991;11;672;0;683; ; 
"=""16:30""";419;532;13;964;11;419;0;430; ; 
"=""16:45""";323;454;227;"1,003";19;323;0;341; ; 
"=""17:00""";248;0;"1,856";"2,104";0;248;1;249; ; 
"=""17:15""";171;0;"2,234";"2,405";0;171;1;172; ; 
"=""17:30""";183;0;"2,470";"2,653";0;183;0;183; ; 
"=""17:45""";94;0;"1,853";"1,947";0;94;1;95; ; 
"=""18:00""";12;0;"2,705";"2,717";0;12;2;14; ; 
"=""18:15""";2;0;"2,364";"2,366";0;2;0;2; ; 
"=""18:30""";0;0;"3,512";"3,512";0;0;0;; ; 
"=""18:45""";0;0;"2,625";"2,624";0;0;1;; ; 
"=""19:00""";0;1;"4,439";"4,064";0;0;0;; ; 
"=""19:15""";0;0;"3,775";"3,775";0;0;0;; ; 
"=""19:30""";0;0;"3,214";"3,501";0;0;1;; ; 
"=""19:45"""; ;0;"3,186";;0;;0;; ; 
"=""20:00"""; ;0;"2,708";;0;;0;; ; 
"=""20:15"""; ;0;"2,519";;0;;1;; ; 
"=""20:30"""; ;0;"2,513";;0;;1;; ; 
"=""20:45"""; ;1;"2,312";;0;;0;; ; 
"=""21:00"""; ;0;"2,142";;0;;0;; ; 
"=""21:15"""; ;0;"2,278";;0;;0;; ; 
"=""21:30"""; ;0;"2,308";;0;;0;; ; 
"=""21:45"""; ;0;"2,044";;0;;0;; ; 
"=""22:00"""; ;0;"2,266";;0;;0;; ; 
"=""22:15"""; ;0;"1,966";;0;;0;; ; 
"=""22:30"""; ;0;"2,144";;0;;0;; ; 
"=""22:45"""; ;0;"2,053";;0;;0;; ; 
"=""23:00"""; ;0;"2,029";;0;;0;; ; 
"=""23:15"""; ;0;"1,836";;0;;0;; ; 
"=""23:30"""; ;0;"2,967";;0;;0;; ; 
"=""23:45"""; ;0;"3,163";;0;;0;; ; 
"=""00:00"""; ;0;"2,627";;0;;0;;300;"3,000"
