 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"2,446";;0;;0;; ; 
"=""00:30"""; ;0;"2,106";;0;;0;; ; 
"=""00:45"""; ;0;"2,230";;0;;0;; ; 
"=""01:00"""; ;0;"2,255";;0;;0;; ; 
"=""01:15"""; ;0;"2,343";;0;;0;; ; 
"=""01:30"""; ;0;"2,031";;0;;0;; ; 
"=""01:45"""; ;0;"2,001";;0;;0;; ; 
"=""02:00"""; ;0;"2,102";;0;;0;; ; 
"=""02:15"""; ;0;"2,184";;0;;0;; ; 
"=""02:30"""; ;0;"1,552";;0;;0;; ; 
"=""02:45"""; ;0;"1,501";;0;;0;; ; 
"=""03:00"""; ;0;"1,884";;0;;0;; ; 
"=""03:15"""; ;0;"1,687";;0;;0;; ; 
"=""03:30"""; ;0;"1,498";;0;;0;; ; 
"=""03:45"""; ;0;"1,522";;0;;0;; ; 
"=""04:00"""; ;0;"1,858";;0;;0;; ; 
"=""04:15"""; ;0;"1,440";;0;;0;; ; 
"=""04:30"""; ;0;"1,561";;0;;0;; ; 
"=""04:45"""; ;0;"1,754";;0;;0;; ; 
"=""05:00"""; ;0;"2,571";;0;;0;; ; 
"=""05:15""";0;0;"1,294";"1,294";0;0;0;; ; 
"=""05:30""";0;0;"3,543";"3,543";0;0;0;; ; 
"=""05:45""";0;0;"2,111";"2,111";0;0;0;; ; 
"=""06:00""";0;0;"1,306";"1,306";0;0;0;; ; 
"=""06:15""";0;0;"1,249";"1,249";0;0;0;; ; 
"=""06:30""";10;0;"2,426";"2,436";0;10;0;10; ; 
"=""06:45""";93;0;"1,127";"1,220";0;93;0;93; ; 
"=""07:00""";99;0;"1,233";"1,332";0;99;0;99; ; 
"=""07:15""";148;0;"1,028";"1,176";0;148;0;148; ; 
"=""07:30""";227;0;"1,147";"1,374";0;227;0;227; ; 
"=""07:45""";351;0;978;"1,329";0;351;0;351; ; 
"=""08:00""";406;0;743;"1,149";0;406;0;406; ; 
"=""08:15""";463;0;767;"1,230";0;463;0;463; ; 
"=""08:30""";531;0;456;987;0;531;0;531; ; 
"=""08:45""";614;0;595;"1,209";0;614;0;614; ; 
"=""09:00""";845;0;49;894;48;845;960;"1,852"; ; 
"=""09:15""";593;0;97;690;15;593;580;"1,188"; ; 
"=""09:30""";690;0;18;707;19;690;"1,621";"2,329"; ; 
"=""09:45""";760;0;25;785;24;760;"1,590";"2,374"; ; 
"=""09:52"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""09:57"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:00""";"1,071";0;100;"1,170";246;"1,071";"1,101";"2,417"; ; 
"=""10:02"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""10:07"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,051";0;102;"1,153";275;"1,051";939;"2,265"; ; 
"=""10:17"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""10:22"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""10:27"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""10:30""";826;0;115;941;302;826;831;"1,959"; ; 
"=""10:32"""; ; ; ; ; ; ; ; ; ;810
"=""10:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";723;0;173;895;344;723;596;"1,662"; ; 
"=""10:52"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""10:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";789;0;97;886;165;789;272;"1,226"; ; 
"=""11:12"""; ; ; ; ; ; ; ; ; ;780
"=""11:15""";607;0;33;639;82;607;356;"1,044"; ; 
"=""11:17"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";770;0;72;842;152;770;172;"1,094"; ; 
"=""11:37"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:42"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:45""";777;0;19;796;150;777;195;"1,122"; ; 
"=""11:47"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:00""";769;0;50;819;240;769;379;"1,388"; ; 
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";755;0;14;769;82;755;217;"1,055"; ; 
"=""12:22"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";731;0;48;779;120;731;240;"1,091"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;570
"=""12:37"""; ; ; ; ; ; ; ; ; ;"2,730"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""12:45""";"2,229";107;207;"2,542";228;"2,229";0;"2,456"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;"2,640"
"=""12:52"""; ; ; ; ; ; ; ; ; ;900
"=""12:57"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""13:00""";"1,634";0;279;"1,913";356;"1,634";329;"2,318"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"1,989";271;186;"2,446";229;"1,989";0;"2,218"; ; 
"=""13:30""";326;"2,781";124;"3,232";40;326;0;366; ; 
"=""13:45""";402;"1,135";679;"2,216";26;402;0;428; ; 
"=""14:00""";408;958;843;"2,209";31;408;0;439; ; 
"=""14:15""";373;873;642;"1,888";33;373;0;406; ; 
"=""14:30""";483;249;"1,256";"1,988";16;483;0;499; ; 
"=""14:45""";597;0;"1,235";"1,832";0;597;2;599; ; 
"=""15:00""";643;0;"1,235";"1,877";6;643;0;648; ; 
"=""15:15""";629;1;"1,127";"1,756";0;629;0;629; ; 
"=""15:30""";534;0;"1,372";"1,905";0;534;0;534; ; 
"=""15:45""";440;0;550;990;0;440;0;440; ; 
"=""16:00""";407;0;484;891;0;407;0;407; ; 
"=""16:15""";424;2;510;935;0;424;0;424; ; 
"=""16:30""";317;383;237;936;21;317;0;338; ; 
"=""16:45""";231;610;24;866;24;231;0;255; ; 
"=""17:00""";143;"1,679";29;"1,851";24;143;0;167; ; 
"=""17:15""";67;873;637;"1,578";40;67;0;107; ; 
"=""17:30""";29;339;"1,227";"1,595";29;29;0;58; ; 
"=""17:45""";21;0;"1,373";"1,395";0;21;1;22; ; 
"=""18:00""";0;1;"1,421";"1,422";0;0;0;0; ; 
"=""18:15""";0;0;"2,827";"2,826";0;0;1;; ; 
"=""18:30""";0;0;"2,802";"2,801";0;0;1;; ; 
"=""18:45""";0;0;"2,401";"2,401";0;0;0;; ; 
"=""19:00""";0;0;"3,038";"3,037";0;0;1;; ; 
"=""19:15""";0;1;"2,764";"2,765";0;0;0;; ; 
"=""19:30""";0;0;"3,513";"3,513";0;0;0;; ; 
"=""19:45""";0;0;"2,512";"2,591";0;0;0;; ; 
"=""20:00""";0;0;"2,441";"2,441";0;0;0;; ; 
"=""20:15""";0;0;"3,115";"2,728";0;0;0;; ; 
"=""20:30"""; ;0;"3,748";;0;;0;; ; 
"=""20:45"""; ;0;"3,391";;0;;0;; ; 
"=""21:00"""; ;0;"4,799";;0;;0;; ; 
"=""21:15"""; ;0;"3,767";;0;;0;; ; 
"=""21:30"""; ;0;"3,357";;0;;0;; ; 
"=""21:45"""; ;0;"2,357";;0;;0;; ; 
"=""22:00"""; ;0;"2,276";;0;;0;; ; 
"=""22:15"""; ;0;"2,489";;0;;0;; ; 
"=""22:30"""; ;0;"2,134";;0;;0;; ; 
"=""22:45"""; ;0;"2,271";;0;;0;; ; 
"=""23:00"""; ;0;"1,999";;0;;0;; ; 
"=""23:15"""; ;0;"2,124";;0;;0;; ; 
"=""23:30"""; ;0;"2,219";;0;;0;; ; 
"=""23:45"""; ;0;"2,177";;0;;0;; ; 
"=""00:00"""; ;0;"1,917";;0;;0;;300;"3,000"
