 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""14:15""";"2,362";0;38;"2,400";41;"2,362";44;"2,447"; ; 
"=""14:16"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""14:21"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""14:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"2,224";0;58;"2,282";49;"2,224";189;"2,462"; ; 
"=""14:36"""; ; ; ; ; ; ; ; ; ;690
"=""14:41"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"2,238";355;37;"2,630";34;"2,238";0;"2,272"; ; 
"=""14:51"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""14:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,773";986;54;"2,813";50;"1,773";0;"1,823"; ; 
"=""15:15""";"1,153";"1,341";68;"2,562";70;"1,153";0;"1,223"; ; 
"=""15:16"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""15:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";"1,208";455;89;"1,752";87;"1,208";0;"1,295"; ; 
"=""15:45""";922;0;32;954;38;922;192;"1,153"; ; 
"=""16:00""";821;0;23;844;21;821;309;"1,151"; ; 
"=""16:11"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""16:15""";637;183;19;840;18;637;0;655; ; 
"=""16:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:30""";604;184;12;799;11;604;0;614; ; 
"=""16:45""";472;244;17;733;15;472;0;487; ; 
"=""17:00""";264;666;28;958;22;264;0;286; ; 
"=""17:15""";154;"1,767";173;"2,094";21;154;0;175; ; 
"=""17:30""";116;799;"1,141";"2,056";23;116;0;139; ; 
"=""17:45""";68;31;"1,710";"1,808";0;68;0;68; ; 
"=""18:00""";16;0;"1,685";"1,700";0;16;0;16; ; 
"=""18:15""";0;0;"3,164";"3,162";0;0;1;; ; 
"=""18:30""";0;0;"2,753";"2,753";0;0;0;; ; 
"=""18:45""";0;0;"2,783";"2,783";0;0;0;; ; 
"=""19:00""";0;2;"4,085";"3,426";0;0;0;; ; 
"=""19:15""";0;0;"3,331";"3,330";0;0;1;; ; 
"=""19:30""";0;0;"3,080";"3,427";0;0;1;; ; 
"=""19:45"""; ;0;"3,486";;0;;1;; ; 
"=""20:00"""; ;0;"3,134";;0;;1;; ; 
"=""20:15"""; ;0;"2,958";;0;;0;; ; 
"=""20:30"""; ;0;"3,648";;0;;2;; ; 
"=""20:45"""; ;0;"3,908";;0;;0;; ; 
"=""21:00"""; ;0;"5,740";;0;;1;; ; 
"=""21:15"""; ;0;"3,896";;0;;1;; ; 
"=""21:30"""; ;0;"4,136";;0;;0;; ; 
"=""21:45"""; ;0;"3,698";;0;;0;; ; 
"=""22:00"""; ;0;"3,259";;0;;0;; ; 
"=""22:15"""; ;0;"3,383";;0;;0;; ; 
"=""22:30"""; ;0;"3,203";;0;;0;; ; 
"=""22:45"""; ;0;"3,176";;0;;0;; ; 
"=""23:00"""; ;0;"3,142";;0;;0;; ; 
"=""23:15"""; ;0;"2,863";;0;;0;; ; 
"=""23:30"""; ;0;"2,920";;0;;0;; ; 
"=""23:45"""; ;0;"2,361";;0;;0;; ; 
"=""00:00"""; ;0;"2,948";;0;;0;;300;"3,000"
