 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:31"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""12:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:41"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""12:45""";992;305;252;"1,548";254;992;0;"1,245"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:51"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""12:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,510";189;195;"1,894";191;"1,510";0;"1,701"; ; 
"=""13:15""";"1,832";0;130;"1,962";139;"1,832";261;"2,231"; ; 
"=""13:30""";786;676;46;"1,509";41;786;0;827; ; 
"=""13:45""";"1,543";0;67;"1,609";69;"1,543";154;"1,766"; ; 
"=""13:46"""; ; ; ; ; ; ; ; ; ;870
"=""13:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,186";0;228;"1,414";231;"1,186";615;"2,031"; ; 
"=""14:06"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""14:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,146";215;141;"1,502";144;"1,146";0;"1,290"; ; 
"=""14:30""";"1,204";0;75;"1,279";73;"1,204";694;"1,971"; ; 
"=""14:45""";"1,268";0;67;"1,334";105;"1,268";407;"1,780"; ; 
"=""15:00""";"2,065";0;63;"2,128";59;"2,065";86;"2,210"; ; 
"=""15:15""";"1,717";60;46;"1,823";44;"1,717";0;"1,761"; ; 
"=""15:30""";"1,344";584;96;"2,025";89;"1,344";0;"1,433"; ; 
"=""15:45""";849;419;70;"1,338";72;849;0;921; ; 
"=""16:00""";854;0;15;869;13;854;1;868; ; 
"=""16:11"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""16:15""";419;663;70;"1,151";71;419;0;489; ; 
"=""16:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:30""";468;"1,021";76;"1,564";75;468;0;543; ; 
"=""16:45""";339;515;12;866;10;339;0;349; ; 
"=""17:00""";262;552;32;846;31;262;0;293; ; 
"=""17:15""";180;850;23;"1,053";18;180;0;198; ; 
"=""17:30""";144;"1,753";50;"1,946";51;144;0;194; ; 
"=""17:45""";45;"1,313";153;"1,511";25;45;0;70; ; 
"=""18:00""";0;867;628;"1,462";33;0;0;0; ; 
"=""18:15""";0;564;941;"1,486";19;0;0;; ; 
"=""18:30""";0;0;"3,266";"2,748";0;0;1;; ; 
"=""18:45""";0;0;"2,299";"2,298";0;0;1;; ; 
"=""19:00""";0;0;"2,279";"1,804";0;0;1;; ; 
"=""19:15"""; ;0;"2,906";;0;;1;; ; 
"=""19:30"""; ;1;"3,754";;0;;0;; ; 
"=""19:45"""; ;0;"3,252";;0;;1;; ; 
"=""20:00"""; ;0;"2,864";;0;;1;; ; 
"=""20:15"""; ;1;"3,410";;0;;0;; ; 
"=""20:30"""; ;0;"3,668";;0;;0;; ; 
"=""20:45"""; ;0;"2,408";;0;;0;; ; 
"=""21:00"""; ;0;"2,394";;0;;0;; ; 
"=""21:15"""; ;0;"2,292";;0;;0;; ; 
"=""21:30"""; ;0;"2,427";;0;;0;; ; 
"=""21:45"""; ;0;"2,079";;0;;0;; ; 
"=""22:00"""; ;0;"2,199";;0;;0;; ; 
"=""22:15"""; ;0;"1,935";;0;;0;; ; 
"=""22:30"""; ;0;"1,976";;0;;0;; ; 
"=""22:45"""; ;0;"1,954";;0;;0;; ; 
"=""23:00"""; ;0;"1,814";;0;;0;; ; 
"=""23:15"""; ;0;"1,957";;0;;0;; ; 
"=""23:30"""; ;0;"1,848";;0;;0;; ; 
"=""23:45"""; ;0;"1,811";;0;;0;; ; 
"=""00:00"""; ;0;"1,574";;0;;0;;300;"3,000"
