 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:00""";"2,740";0;64;"2,804";70;"2,740";256;"3,066"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:15""";"2,511";0;55;"2,566";127;"2,511";235;"2,873"; ; 
"=""13:30""";"1,252";"1,111";80;"2,442";85;"1,252";0;"1,337"; ; 
"=""13:45""";953;"1,666";39;"2,658";38;953;0;991; ; 
"=""14:00""";800;"2,009";310;"3,119";29;800;0;829; ; 
"=""14:15""";588;"1,033";"1,028";"2,650";43;588;0;631; ; 
"=""14:30""";299;918;"1,581";"2,798";34;299;0;333; ; 
"=""14:45""";163;533;"2,652";"3,348";37;163;0;200; ; 
"=""15:00""";303;0;"2,727";"3,030";0;303;0;303; ; 
"=""15:15""";424;0;"2,823";"3,247";0;424;1;425; ; 
"=""15:30""";653;0;"2,558";"3,211";0;653;0;653; ; 
"=""15:45""";747;0;"1,462";"2,210";0;747;0;747; ; 
"=""16:00""";864;0;"1,625";"2,489";0;864;0;864; ; 
"=""16:15""";828;0;861;"1,690";0;828;1;829; ; 
"=""16:30""";601;0;"1,357";"1,959";0;601;0;601; ; 
"=""16:45""";448;0;775;"1,224";0;448;1;449; ; 
"=""17:00""";377;0;"1,307";"1,685";0;377;0;377; ; 
"=""17:15""";334;0;"1,717";"2,052";0;334;2;336; ; 
"=""17:30""";255;0;"2,439";"2,694";0;255;0;255; ; 
"=""17:45""";130;0;"1,606";"1,736";0;130;1;131; ; 
"=""18:00""";42;0;"2,420";"2,462";0;42;0;42; ; 
"=""18:15""";3;0;"2,778";"2,781";0;3;0;3; ; 
"=""18:30""";0;1;"3,013";"3,014";0;0;0;; ; 
"=""18:45""";0;0;"2,493";"2,492";0;0;1;; ; 
"=""19:00""";0;0;"2,509";"2,509";0;0;0;; ; 
"=""19:15""";0;0;"2,910";"2,909";0;0;2;; ; 
"=""19:30""";0;0;"5,213";"5,213";0;0;0;; ; 
"=""19:45""";0;0;"2,948";"2,948";0;0;0;; ; 
"=""20:00""";0;0;"2,429";"2,428";0;0;1;; ; 
"=""20:15""";0;1;"2,553";"2,554";0;0;0;; ; 
"=""20:30""";0;0;"2,467";"2,463";0;0;4;; ; 
"=""20:45""";0;1;"4,139";"4,140";0;0;0;; ; 
"=""21:00""";0;0;"3,651";"3,650";0;0;1;; ; 
"=""21:15""";0;0;"3,340";"3,339";0;0;1;; ; 
"=""21:30""";0;0;"2,645";"2,645";0;0;0;; ; 
"=""21:45""";0;0;"3,001";"3,001";0;0;0;; ; 
"=""22:00""";0;0;"3,629";"3,627";0;0;2;; ; 
"=""22:15""";0;0;"2,494";"2,493";0;0;1;; ; 
"=""22:30""";0;1;"2,619";"2,619";0;0;0;; ; 
"=""22:45""";0;0;"2,287";"2,285";0;0;2;; ; 
"=""23:00""";0;0;"2,444";"2,444";0;0;0;; ; 
"=""23:15""";0;1;"2,141";"2,143";0;0;0;; ; 
"=""23:30""";0;0;"2,257";"2,257";0;0;0;; ; 
"=""23:45""";0;0;"2,157";"2,156";0;0;1;; ; 
"=""00:00""";0;0;"2,156";"2,156";0;0;0;;300;"3,000"
