 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""20:15"""; ;0;"2,638";;0;;1;; ; 
"=""20:30"""; ;0;"2,579";;0;;1;; ; 
"=""20:45"""; ;0;"2,248";;0;;1;; ; 
"=""21:00"""; ;3;"2,140";;0;;0;; ; 
"=""21:15"""; ;0;"2,347";;0;;2;; ; 
"=""21:30"""; ;1;"2,093";;0;;0;; ; 
"=""21:45"""; ;0;"1,976";;0;;1;; ; 
"=""22:00"""; ;0;"1,969";;0;;2;; ; 
"=""22:15"""; ;1;"1,962";;0;;0;; ; 
"=""22:30"""; ;1;"1,816";;0;;0;; ; 
"=""22:45"""; ;1;"1,617";;0;;0;; ; 
"=""23:00"""; ;0;"1,834";;0;;1;; ; 
"=""23:15"""; ;0;"1,679";;0;;1;; ; 
"=""23:30"""; ;0;"1,525";;0;;0;; ; 
"=""23:45"""; ;0;"1,613";;0;;0;; ; 
"=""00:00"""; ;0;"1,700";;0;;0;;300;"3,000"
