 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:45""";"1,331";0;11;"1,342";201;"1,331";586;"2,118"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"2,520"
"=""12:51"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""12:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"2,020";0;85;"2,106";241;"2,020";386;"2,647"; ; 
"=""13:15""";"2,439";320;94;"2,853";102;"2,439";0;"2,541"; ; 
"=""13:30""";"1,441";801;36;"2,278";35;"1,441";0;"1,476"; ; 
"=""13:31"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""13:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,013";466;37;"2,516";36;"2,013";0;"2,049"; ; 
"=""14:00""";"2,260";319;154;"2,733";161;"2,260";0;"2,421"; ; 
"=""14:01"""; ; ; ; ; ; ; ; ; ;"2,340"
"=""14:06"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:11"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""14:15""";"2,311";0;110;"2,421";108;"2,311";327;"2,746"; ; 
"=""14:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"2,180";0;66;"2,246";56;"2,180";140;"2,376"; ; 
"=""14:45""";779;"1,385";33;"2,196";29;779;0;808; ; 
"=""14:46"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""14:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,451";"1,100";43;"2,595";44;"1,451";0;"1,495"; ; 
"=""15:15""";"1,708";333;34;"2,075";36;"1,708";0;"1,744"; ; 
"=""15:21"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""15:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";"1,458";664;81;"2,203";80;"1,458";0;"1,538"; ; 
"=""15:31"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""15:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:45""";864;238;42;"1,145";46;864;0;910; ; 
"=""16:00""";669;278;34;980;33;669;0;701; ; 
"=""16:15""";606;308;16;930;14;606;0;620; ; 
"=""16:30""";495;407;15;917;14;495;0;509; ; 
"=""16:45""";304;247;335;886;13;304;0;317; ; 
"=""17:00""";262;0;655;917;0;262;1;263; ; 
"=""17:15""";155;1;"1,854";"2,009";0;155;0;155; ; 
"=""17:30""";97;0;"1,637";"1,733";0;97;0;97; ; 
"=""17:45""";36;0;"1,499";"1,535";0;36;1;37; ; 
"=""18:00""";3;0;"2,649";"2,651";0;3;0;3; ; 
"=""18:15""";0;0;"1,824";"1,823";0;0;0;; ; 
"=""18:30""";0;0;"1,665";"1,816";0;0;1;; ; 
"=""18:45""";0;0;"2,630";"2,629";0;0;1;; ; 
"=""19:00""";0;0;"2,754";"1,794";0;0;0;; ; 
"=""19:15"""; ;0;"3,892";;0;;0;; ; 
"=""19:30"""; ;0;"2,581";;0;;0;; ; 
"=""19:45"""; ;0;"2,514";;0;;0;; ; 
"=""20:00"""; ;0;"2,691";;0;;0;; ; 
"=""20:15"""; ;0;"2,557";;0;;0;; ; 
"=""20:30"""; ;0;"3,132";;0;;0;; ; 
"=""20:45"""; ;0;"3,124";;0;;0;; ; 
"=""21:00"""; ;0;"2,565";;0;;0;; ; 
"=""21:15"""; ;0;"2,919";;0;;0;; ; 
"=""21:30"""; ;0;"4,343";;0;;0;; ; 
"=""21:45"""; ;0;"3,233";;0;;0;; ; 
"=""22:00"""; ;0;"3,419";;0;;0;; ; 
"=""22:15"""; ;0;"3,782";;0;;0;; ; 
"=""22:30"""; ;0;"3,166";;0;;0;; ; 
"=""22:45"""; ;0;"2,837";;0;;0;; ; 
"=""23:00"""; ;0;"2,637";;0;;0;; ; 
"=""23:15"""; ;0;"2,168";;0;;0;; ; 
"=""23:30"""; ;0;"2,825";;0;;0;; ; 
"=""23:45"""; ;0;"1,968";;0;;0;; ; 
"=""00:00"""; ;0;"2,550";;0;;0;;300;"3,000"
