 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:30""";84;0;929;"1,013";0;84;0;84; ; 
"=""07:45""";224;1;893;"1,118";0;224;0;224; ; 
"=""08:00""";346;0;757;"1,103";0;346;2;348; ; 
"=""08:15""";485;1;574;"1,060";0;485;0;485; ; 
"=""08:30""";381;1;905;"1,287";0;381;0;381; ; 
"=""08:45""";463;0;565;"1,027";0;463;2;464; ; 
"=""09:00""";538;0;135;672;0;538;0;538; ; 
"=""09:15""";601;0;213;814;0;601;0;601; ; 
"=""09:30""";600;0;522;"1,122";0;600;0;600; ; 
"=""09:45""";666;0;"1,024";"1,690";0;666;0;666; ; 
"=""10:00""";820;0;311;"1,130";1;820;3;823; ; 
"=""10:15""";932;0;615;"1,547";21;932;31;984; ; 
"=""10:30""";"1,003";0;132;"1,135";84;"1,003";367;"1,453"; ; 
"=""10:37"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""10:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,471";0;391;"1,862";21;"1,471";79;"1,570"; ; 
"=""11:00""";"1,269";0;261;"1,529";11;"1,269";179;"1,458"; ; 
"=""11:15""";"1,225";0;458;"1,683";26;"1,225";125;"1,377"; ; 
"=""11:30""";"1,278";0;921;"2,199";10;"1,278";41;"1,329"; ; 
"=""11:45""";"1,281";0;229;"1,509";16;"1,281";326;"1,622"; ; 
"=""12:00""";"1,468";0;267;"1,736";23;"1,468";337;"1,828"; ; 
"=""12:15""";"1,444";0;"1,711";"3,155";6;"1,444";24;"1,473"; ; 
"=""12:22"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";"1,779";0;721;"2,500";20;"1,779";132;"1,932"; ; 
"=""12:45""";"1,530";0;"1,345";"2,875";0;"1,530";0;"1,530"; ; 
"=""13:00""";"1,439";0;"1,139";"2,577";7;"1,439";2;"1,447"; ; 
"=""13:15""";"1,578";0;855;"2,433";10;"1,578";75;"1,663"; ; 
"=""13:30""";"1,431";0;"1,818";"3,249";11;"1,431";94;"1,537"; ; 
"=""13:45""";"1,345";1;"1,983";"3,329";0;"1,345";0;"1,345"; ; 
"=""14:00""";"1,321";0;"1,728";"3,049";0;"1,321";2;"1,323"; ; 
"=""14:15""";"1,119";0;"1,461";"2,580";1;"1,119";2;"1,123"; ; 
"=""14:30""";"1,096";0;"1,698";"2,794";0;"1,096";0;"1,096"; ; 
"=""14:45""";967;0;"1,846";"2,813";9;967;5;980; ; 
"=""15:00""";987;0;"1,707";"2,694";4;987;14;"1,005"; ; 
"=""15:15""";"1,172";0;"2,159";"3,331";2;"1,172";0;"1,174"; ; 
"=""15:30""";985;0;900;"1,885";7;985;46;"1,038"; ; 
"=""15:45""";634;0;"1,046";"1,680";0;634;2;636; ; 
"=""16:00""";614;0;"1,297";"1,910";0;614;3;616; ; 
"=""16:15""";674;0;"1,122";"1,796";0;674;0;674; ; 
"=""16:30""";402;0;"1,224";"1,626";0;402;0;402; ; 
"=""16:45""";301;0;"1,217";"1,518";0;301;0;301; ; 
"=""17:00""";259;0;"1,288";"1,547";0;259;1;260; ; 
"=""17:15""";184;2;"1,838";"2,024";0;184;0;184; ; 
"=""17:30""";121;0;"2,349";"2,470";0;121;2;123; ; 
"=""17:45""";56;0;"1,515";"1,571";0;56;0;56; ; 
"=""18:00""";9;0;"2,102";"2,111";0;9;1;10; ; 
"=""18:15""";0;0;"1,944";"1,944";0;0;0;; ; 
"=""18:30""";0;0;"1,866";"1,894";0;0;1;; ; 
"=""18:45""";0;0;"2,188";"2,188";0;0;0;; ; 
"=""19:00""";0;0;"2,128";"1,208";0;0;2;; ; 
"=""19:15"""; ;0;"2,504";;0;;1;; ; 
"=""19:30"""; ;0;"2,552";;0;;1;; ; 
"=""19:45"""; ;0;"3,246";;0;;1;; ; 
"=""20:00"""; ;0;"3,789";;0;;0;; ; 
"=""20:15"""; ;0;"2,390";;0;;1;; ; 
"=""20:30"""; ;0;"4,237";;0;;0;; ; 
"=""20:45"""; ;0;"2,368";;0;;0;; ; 
"=""21:00"""; ;0;"2,242";;0;;0;; ; 
"=""21:15"""; ;1;"2,002";;0;;0;; ; 
"=""21:30"""; ;0;"2,005";;0;;1;; ; 
"=""21:45"""; ;0;"1,820";;0;;0;; ; 
"=""22:00"""; ;0;"1,556";;0;;0;; ; 
"=""22:15"""; ;1;"1,829";;0;;0;; ; 
"=""22:30"""; ;2;"1,664";;0;;0;; ; 
"=""22:45"""; ;0;"1,727";;0;;2;; ; 
"=""23:00"""; ;0;"1,671";;0;;1;; ; 
"=""23:15"""; ;0;"1,372";;0;;2;; ; 
"=""23:30"""; ;0;"1,650";;0;;2;; ; 
"=""23:45"""; ;0;"1,638";;0;;0;; ; 
"=""00:00"""; ;0;"1,449";;0;;1;;300;"3,000"
