 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"3,265";;0;;0;; ; 
"=""00:30"""; ;0;"2,900";;0;;0;; ; 
"=""00:45"""; ;0;"2,449";;0;;0;; ; 
"=""01:00"""; ;0;"2,925";;0;;0;; ; 
"=""01:15"""; ;0;"2,314";;0;;0;; ; 
"=""01:30"""; ;0;"2,178";;0;;0;; ; 
"=""01:45"""; ;0;"2,821";;0;;0;; ; 
"=""02:00"""; ;0;"2,217";;0;;0;; ; 
"=""02:15"""; ;0;"2,170";;0;;0;; ; 
"=""02:30"""; ;0;"2,484";;0;;0;; ; 
"=""02:45"""; ;0;"1,796";;0;;0;; ; 
"=""03:00"""; ;0;"2,105";;0;;0;; ; 
"=""03:15"""; ;0;"1,967";;0;;0;; ; 
"=""03:30"""; ;0;"1,772";;0;;0;; ; 
"=""03:45"""; ;0;"2,137";;0;;0;; ; 
"=""04:00"""; ;0;"1,527";;0;;0;; ; 
"=""04:15"""; ;0;"2,021";;0;;0;; ; 
"=""04:30"""; ;0;"1,630";;0;;0;; ; 
"=""04:45"""; ;0;"1,870";;0;;0;; ; 
"=""05:00"""; ;0;"1,913";;0;;0;; ; 
"=""05:15"""; ;0;"2,705";;0;;0;; ; 
"=""05:30""";0;0;"3,203";"3,203";0;0;0;; ; 
"=""05:45""";0;0;"2,095";"2,095";0;0;0;; ; 
"=""06:00""";0;0;"1,469";"1,469";0;0;0;; ; 
"=""06:15""";0;0;"2,492";"2,492";0;0;0;; ; 
"=""06:30""";0;0;"2,207";"2,207";0;0;0;0; ; 
"=""06:45""";54;0;"1,308";"1,362";0;54;0;54; ; 
"=""07:00""";145;0;"1,158";"1,303";0;145;0;145; ; 
"=""07:15""";204;0;"1,203";"1,407";0;204;0;204; ; 
"=""07:30""";338;0;872;"1,210";0;338;0;338; ; 
"=""07:45""";543;0;726;"1,269";3;543;0;546; ; 
"=""08:00""";771;0;335;"1,107";42;771;53;866; ; 
"=""08:15""";667;0;359;"1,026";17;667;53;737; ; 
"=""08:30""";723;0;386;"1,109";50;723;132;904; ; 
"=""08:31"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""08:36"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:41"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""08:45""";865;0;172;"1,037";19;865;377;"1,261"; ; 
"=""08:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:00""";589;0;26;616;20;589;829;"1,439"; ; 
"=""09:15""";658;0;17;675;15;658;"1,084";"1,757"; ; 
"=""09:16"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""09:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:30""";677;0;29;707;30;677;"1,182";"1,889"; ; 
"=""09:45""";770;0;44;814;37;770;"1,250";"2,057"; ; 
"=""10:00""";581;0;14;595;11;581;"1,673";"2,264"; ; 
"=""10:15""";633;0;20;653;13;633;"1,001";"1,647"; ; 
"=""10:30""";621;0;69;689;66;621;146;832; ; 
"=""10:36"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:41"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,241";29;135;"1,405";146;"1,241";0;"1,387"; ; 
"=""10:56"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""11:00""";599;0;57;656;56;599;142;796; ; 
"=""11:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:06"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""11:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";664;0;151;815;222;664;662;"1,548"; ; 
"=""11:16"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""11:21"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""11:26"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""11:30""";656;0;70;726;237;656;883;"1,776"; ; 
"=""11:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:36"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:41"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:45""";678;0;41;718;255;678;694;"1,626"; ; 
"=""11:46"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""11:51"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:56"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""12:00""";704;0;30;734;327;704;602;"1,633"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:06"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:11"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""12:15""";723;0;5;728;303;723;424;"1,450"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:26"""; ; ; ; ; ; ; ; ; ;"2,010"
"=""12:30""";806;0;65;871;323;806;285;"1,414"; ; 
"=""12:36"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""12:41"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""12:45""";"1,929";0;1;"1,929";302;"1,929";230;"2,460"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,444";363;47;"1,854";91;"1,444";0;"1,535"; ; 
"=""13:15""";801;956;19;"1,776";16;801;0;817; ; 
"=""13:21"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""13:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,431";625;101;"2,157";114;"1,431";0;"1,545"; ; 
"=""13:45""";"1,548";0;18;"1,566";11;"1,548";926;"2,485"; ; 
"=""14:00""";"1,452";0;28;"1,480";38;"1,452";155;"1,645"; ; 
"=""14:06"""; ; ; ; ; ; ; ; ; ;840
"=""14:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,299";448;54;"1,801";54;"1,299";0;"1,353"; ; 
"=""14:30""";"1,705";0;28;"1,733";21;"1,705";55;"1,781"; ; 
"=""14:45""";"1,532";108;27;"1,667";22;"1,532";0;"1,554"; ; 
"=""15:00""";599;"1,106";21;"1,725";19;599;0;618; ; 
"=""15:11"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""15:15""";508;912;23;"1,442";17;508;0;524; ; 
"=""15:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";331;"1,277";"1,196";"2,804";58;331;0;389; ; 
"=""15:45""";708;310;146;"1,165";24;708;0;732; ; 
"=""16:00""";591;244;12;848;9;591;0;600; ; 
"=""16:15""";226;130;497;853;2;226;0;228; ; 
"=""16:30""";206;0;598;804;0;206;0;206; ; 
"=""16:45""";113;0;519;631;0;113;2;114; ; 
"=""17:00""";101;0;"1,385";"1,485";0;101;0;101; ; 
"=""17:15""";117;0;"1,767";"1,884";0;117;1;118; ; 
