 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:15""";"2,233";0;"1,345";"3,578";2;"2,233";1;"2,236"; ; 
"=""13:30""";"1,598";0;744;"2,341";17;"1,598";119;"1,734"; ; 
"=""13:45""";"1,512";0;"1,144";"2,656";19;"1,512";231;"1,761"; ; 
"=""14:00""";"1,154";0;"1,464";"2,618";3;"1,154";579;"1,736"; ; 
"=""14:15""";641;0;"2,172";"2,814";0;641;506;"1,147"; ; 
"=""14:30""";581;0;"2,183";"2,764";0;581;448;"1,029"; ; 
"=""14:45""";794;0;"1,810";"2,604";0;794;405;"1,199"; ; 
"=""14:51"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""14:56"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,636";0;"1,519";"3,155";19;"1,636";372;"2,027"; ; 
"=""15:06"""; ; ; ; ; ; ; ; ; ;0
"=""15:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";"1,371";0;"1,034";"2,405";100;"1,371";346;"1,817"; ; 
"=""15:16"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""15:21"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""15:26"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""15:30""";"1,331";0;693;"2,024";164;"1,331";324;"1,819"; ; 
"=""15:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:36"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""15:41"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""15:45""";809;0;66;875;268;809;304;"1,381"; ; 
"=""15:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";822;0;185;"1,008";97;822;286;"1,206"; ; 
"=""16:01"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""16:06"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""16:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:15""";878;0;98;976;155;878;271;"1,304"; ; 
"=""16:30""";945;0;45;990;30;945;256;"1,231"; ; 
"=""16:45""";407;0;495;903;0;407;243;651; ; 
"=""17:00""";291;0;732;"1,023";0;291;231;522; ; 
"=""17:15""";39;0;"1,885";"1,924";0;39;219;258; ; 
"=""17:30""";0;0;"1,841";"1,779";0;0;210;149; ; 
"=""17:45""";0;0;"1,552";"1,470";0;0;199;117; ; 
"=""18:00""";0;0;"2,832";"2,672";0;0;191;30; ; 
"=""18:15""";0;0;"2,003";"1,822";0;0;181;; ; 
"=""18:30""";0;0;"2,834";"2,662";0;0;172;; ; 
"=""18:45""";0;0;"3,310";"3,144";0;0;165;; ; 
"=""19:00""";0;0;"2,135";"1,976";0;0;159;; ; 
"=""19:15""";0;0;"4,158";"4,006";0;0;152;; ; 
"=""19:21"""; ; ; ; ; ; ; ; ; ;"2,310"
"=""19:26"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""19:30""";0;"2,543";382;"2,897";29;0;0;; ; 
"=""19:41"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""19:45""";0;"2,491";71;"2,494";67;0;0;; ; 
"=""19:46"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""19:51"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""19:56"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""20:00""";0;"2,841";101;"2,881";61;0;0;; ; 
"=""20:01"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""20:15""";0;"1,798";"1,678";"3,411";66;0;0;; ; 
"=""20:26"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""20:30""";0;"1,142";"1,980";"3,078";44;0;0;; ; 
"=""20:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""20:36"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""20:41"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""20:45""";0;954;"1,551";"2,459";47;0;0;; ; 
"=""21:00""";0;820;"1,482";"2,400";49;0;0;; ; 
"=""21:15""";0;172;"1,986";"2,148";10;0;0;; ; 
"=""21:30""";0;0;"2,388";"2,334";0;0;1;; ; 
"=""21:45"""; ;0;"3,566";;0;;0;; ; 
"=""22:00"""; ;0;"3,258";;0;;0;; ; 
"=""22:15"""; ;3;"2,891";;0;;0;; ; 
"=""22:30"""; ;0;"3,543";;0;;0;; ; 
"=""22:45"""; ;0;"2,046";;0;;0;; ; 
"=""23:00"""; ;0;"1,641";;0;;0;; ; 
"=""23:15"""; ;0;"2,013";;0;;0;; ; 
"=""23:30"""; ;0;"2,383";;0;;1;; ; 
"=""23:45"""; ;0;"1,786";;0;;0;; ; 
"=""00:00"""; ;0;"1,957";;0;;0;;300;"3,000"
