 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:36"""; ; ; ; ; ; ; ; ; ;0
"=""12:41"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:45""";776;0;108;885;377;776;204;"1,358"; ; 
"=""12:46"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""12:51"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:56"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""13:00""";915;0;54;969;338;915;178;"1,431"; ; 
"=""13:01"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""13:06"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""13:11"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""13:15""";735;0;81;816;365;735;167;"1,267"; ; 
"=""13:16"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""13:21"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""13:26"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""13:30""";809;0;140;949;386;809;155;"1,351"; ; 
"=""13:31"""; ; ; ; ; ; ; ; ; ;990
"=""13:36"""; ; ; ; ; ; ; ; ; ;900
"=""13:41"""; ; ; ; ; ; ; ; ; ;990
"=""13:45""";707;0;30;736;315;707;146;"1,167"; ; 
"=""13:46"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""13:51"""; ; ; ; ; ; ; ; ; ;870
"=""13:56"""; ; ; ; ; ; ; ; ; ;900
"=""14:00""";726;0;25;751;324;726;140;"1,190"; ; 
"=""14:01"""; ; ; ; ; ; ; ; ; ;930
"=""14:06"""; ; ; ; ; ; ; ; ; ;900
"=""14:11"""; ; ; ; ; ; ; ; ; ;960
"=""14:15""";695;0;25;720;318;695;133;"1,145"; ; 
"=""14:16"""; ; ; ; ; ; ; ; ; ;90
"=""14:21"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""14:26"""; ; ; ; ; ; ; ; ; ;870
"=""14:30""";709;0;89;798;350;709;128;"1,187"; ; 
"=""14:31"""; ; ; ; ; ; ; ; ; ;900
"=""14:36"""; ; ; ; ; ; ; ; ; ;630
"=""14:41"""; ; ; ; ; ; ; ; ; ;900
"=""14:45""";641;0;88;729;330;641;124;"1,094"; ; 
"=""14:46"""; ; ; ; ; ; ; ; ; ;180
"=""14:56"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""15:00""";616;0;86;702;296;616;120;"1,032"; ; 
"=""15:01"""; ; ; ; ; ; ; ; ; ;0
"=""15:06"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:11"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""15:15""";665;0;606;"1,270";219;665;118;"1,002"; ; 
"=""15:16"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";778;0;567;"1,346";79;778;113;970; ; 
"=""15:45""";700;0;267;967;0;700;110;810; ; 
"=""16:00""";545;0;387;932;0;545;107;652; ; 
"=""16:15""";355;0;465;820;0;355;105;460; ; 
"=""16:30""";140;0;671;811;0;140;101;241; ; 
"=""16:45""";81;0;772;853;0;81;100;181; ; 
"=""17:00""";46;0;736;783;0;46;98;144; ; 
"=""17:15""";11;0;"1,936";"1,946";0;11;95;105; ; 
"=""17:30""";0;0;"1,945";"1,924";0;0;94;72; ; 
"=""17:45""";0;0;"1,826";"1,771";0;0;92;37; ; 
"=""18:00""";0;0;"1,684";"1,598";0;0;91;5; ; 
"=""18:15""";0;0;"2,478";"2,389";0;0;89;; ; 
"=""18:30""";0;0;"2,956";"3,347";0;0;89;; ; 
"=""18:45""";0;0;"2,070";"1,982";0;0;89;; ; 
"=""19:00"""; ;0;"2,148";;0;;84;; ; 
"=""19:15"""; ;0;"3,107";;0;;84;; ; 
"=""19:30"""; ;0;"3,047";;0;;83;; ; 
"=""19:45"""; ;0;"2,271";;0;;81;; ; 
"=""20:00"""; ;0;"2,224";;0;;80;; ; 
"=""20:15"""; ;0;"2,056";;0;;80;; ; 
"=""20:30"""; ;0;"3,278";;0;;79;; ; 
"=""20:45"""; ;0;"3,355";;0;;79;; ; 
"=""21:00"""; ;0;"3,347";;0;;77;; ; 
"=""21:15"""; ;0;"3,403";;0;;76;; ; 
"=""21:30"""; ;0;"2,517";;0;;75;; ; 
"=""21:45"""; ;0;"2,336";;0;;73;; ; 
"=""22:00"""; ;0;"2,508";;0;;73;; ; 
"=""22:15"""; ;0;"2,035";;0;;72;; ; 
"=""22:30"""; ;0;"2,250";;0;;71;; ; 
"=""22:45"""; ;0;"2,113";;0;;71;; ; 
"=""23:00"""; ;"1,745";189;;45;;0;; ; 
"=""23:15"""; ;"1,660";44;;40;;0;; ; 
"=""23:30"""; ;"1,950";38;;36;;0;; ; 
"=""23:45"""; ;"2,257";297;;53;;0;; ; 
"=""23:47"""; ; ; ; ; ; ; ; ; ;510
"=""23:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""00:00"""; ;"1,397";"1,879";;56;;0;;300;"3,000"
