 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""14:45""";"1,271";"1,046";246;"2,562";59;"1,271";0;"1,330"; ; 
"=""15:00""";"1,521";539;325;"2,385";43;"1,521";0;"1,564"; ; 
"=""15:15""";957;0;867;"1,824";16;957;45;"1,018"; ; 
"=""15:30""";934;0;"1,672";"2,606";0;934;0;934; ; 
"=""15:45""";579;0;356;935;0;579;1;579; ; 
"=""16:00""";718;0;211;930;0;718;1;719; ; 
"=""16:15""";609;0;201;810;0;609;1;610; ; 
"=""16:30""";599;0;282;881;0;599;0;599; ; 
"=""16:45""";405;1;480;886;0;405;0;405; ; 
"=""17:00""";246;0;"1,222";"1,467";0;246;1;247; ; 
"=""17:15""";134;0;"1,881";"2,015";0;134;1;135; ; 
"=""17:30""";73;0;"1,482";"1,555";0;73;0;73; ; 
"=""17:45""";25;0;"1,666";"1,691";0;25;0;25; ; 
"=""18:00""";0;0;"3,029";"3,029";0;0;0;; ; 
"=""18:15""";0;0;"2,276";"2,276";0;0;0;; ; 
"=""18:30""";0;0;"2,135";"1,958";0;0;0;; ; 
"=""18:45""";0;0;"2,164";"2,164";0;0;0;; ; 
"=""19:00""";0;0;"2,996";"3,016";0;0;0;; ; 
"=""19:15"""; ;0;"2,767";;0;;0;; ; 
"=""19:30"""; ;0;"2,582";;0;;0;; ; 
"=""19:45"""; ;0;"3,499";;0;;0;; ; 
"=""20:00"""; ;0;"3,238";;0;;0;; ; 
"=""20:15"""; ;0;"3,877";;0;;0;; ; 
"=""20:30"""; ;0;"3,633";;0;;0;; ; 
"=""20:45"""; ;0;"3,302";;0;;0;; ; 
"=""21:00"""; ;0;"2,959";;0;;0;; ; 
"=""21:15"""; ;0;"3,498";;0;;0;; ; 
"=""21:30"""; ;0;"2,922";;0;;0;; ; 
"=""21:45"""; ;0;"2,941";;0;;0;; ; 
"=""22:00"""; ;0;"3,532";;0;;0;; ; 
"=""22:15"""; ;0;"3,493";;0;;0;; ; 
"=""22:30"""; ;0;"3,607";;0;;0;; ; 
"=""22:45"""; ;0;"3,812";;0;;0;; ; 
"=""23:00"""; ;0;"3,850";;0;;0;; ; 
"=""23:15"""; ;0;"3,716";;0;;0;; ; 
"=""23:30"""; ;0;"2,392";;0;;0;; ; 
"=""23:45"""; ;0;"2,993";;0;;0;; ; 
"=""00:00"""; ;0;"2,321";;0;;0;;300;"3,000"
