 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""14:45""";875;0;18;893;197;875;94;"1,166"; ; 
"=""14:59"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""15:00""";"1,168";86;31;"1,285";31;"1,168";0;"1,199"; ; 
"=""15:04"""; ; ; ; ; ; ; ; ; ;780
"=""15:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";734;0;47;782;214;734;73;"1,021"; ; 
"=""15:30""";899;114;30;"1,044";38;899;0;937; ; 
"=""15:45""";713;0;10;722;9;713;76;797; ; 
"=""16:00""";666;0;10;676;9;666;41;716; ; 
"=""16:15""";520;187;11;719;9;520;0;529; ; 
"=""16:30""";328;402;12;742;11;328;0;339; ; 
"=""16:34"""; ; ; ; ; ; ; ; ; ;450
"=""16:39"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""16:44"""; ; ; ; ; ; ; ; ; ;690
"=""16:45""";211;659;78;948;79;211;0;290; ; 
"=""16:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:59"""; ; ; ; ; ; ; ; ; ;690
"=""17:00""";46;"2,486";216;"2,747";207;46;0;252; ; 
"=""17:04"""; ; ; ; ; ; ; ; ; ;"2,040"
"=""17:09"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:15""";0;"2,796";972;"3,697";195;0;0;123; ; 
"=""17:30""";0;"1,106";"2,962";"4,038";66;0;0;37; ; 
"=""17:39"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""17:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:45""";0;899;"1,373";"2,235";43;0;0;6; ; 
"=""18:00""";0;813;"1,400";"2,186";27;0;0;0; ; 
"=""18:15""";0;115;"2,201";"2,397";13;0;0;; ; 
"=""18:30""";0;0;"2,288";"2,288";0;0;0;; ; 
"=""18:45"""; ;0;"3,243";;0;;1;; ; 
"=""19:00"""; ;1;"2,320";;0;;0;; ; 
"=""19:15"""; ;0;"2,078";;0;;1;; ; 
"=""19:30"""; ;0;"2,177";;0;;0;; ; 
"=""19:45"""; ;0;"1,944";;0;;2;; ; 
"=""20:00"""; ;0;"2,495";;0;;0;; ; 
"=""20:15"""; ;0;"3,320";;0;;0;; ; 
"=""20:30"""; ;0;"4,085";;0;;0;; ; 
"=""20:45"""; ;0;"3,977";;0;;0;; ; 
"=""21:00"""; ;0;"3,978";;0;;0;; ; 
"=""21:15"""; ;0;"3,490";;0;;0;; ; 
"=""21:30"""; ;0;"3,351";;0;;0;; ; 
"=""21:45"""; ;0;"2,935";;0;;0;; ; 
"=""22:00"""; ;0;"3,494";;0;;0;; ; 
"=""22:15"""; ;0;"2,330";;0;;0;; ; 
"=""22:30"""; ;0;"3,032";;0;;0;; ; 
"=""22:45"""; ;0;"2,183";;0;;0;; ; 
"=""23:00"""; ;0;"2,030";;0;;0;; ; 
"=""23:15"""; ;0;"2,055";;0;;0;; ; 
"=""23:30"""; ;0;"1,531";;0;;0;; ; 
"=""23:45"""; ;0;"1,911";;0;;0;; ; 
"=""00:00"""; ;0;"2,047";;0;;0;;300;"3,000"
