 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""14:00""";"1,029";981;729;"2,739";66;"1,029";0;"1,095"; ; 
"=""14:15""";615;607;"1,500";"2,721";34;615;0;649; ; 
"=""14:30""";"1,039";0;"2,543";"3,582";0;"1,039";1;"1,040"; ; 
"=""14:45""";"1,347";1;"2,097";"3,445";0;"1,347";0;"1,347"; ; 
"=""15:00""";"1,274";0;"2,025";"3,299";0;"1,274";1;"1,275"; ; 
"=""15:15""";724;0;"3,041";"3,765";6;724;0;730; ; 
"=""15:30""";126;0;"3,012";"3,138";0;126;1;127; ; 
"=""15:45""";82;0;"1,430";"1,512";0;82;0;82; ; 
"=""16:00""";25;1;"1,366";"1,391";0;25;0;25; ; 
"=""16:15""";33;0;"1,372";"1,405";0;33;1;34; ; 
"=""16:30""";79;0;"1,788";"1,867";0;79;1;80; ; 
"=""16:45""";131;1;"1,741";"1,873";0;131;0;131; ; 
"=""17:00""";123;2;"2,170";"2,295";0;123;0;123; ; 
"=""17:15""";103;0;"2,204";"2,307";0;103;1;104; ; 
"=""17:30""";70;0;"2,474";"2,544";0;70;0;70; ; 
"=""17:45""";26;0;"2,026";"2,052";0;26;0;26; ; 
"=""18:00""";2;1;"2,342";"2,345";0;2;0;2; ; 
"=""18:15""";0;0;"1,915";"1,916";0;0;0;; ; 
"=""18:30""";0;0;"1,798";"1,798";0;0;0;; ; 
"=""18:45""";0;0;"1,515";"1,395";0;0;1;; ; 
"=""19:00""";0;0;"2,761";"2,759";0;0;2;; ; 
"=""19:15""";0;0;"2,499";"2,500";0;0;0;; ; 
"=""19:30"""; ;1;"3,094";;0;;0;; ; 
"=""19:45"""; ;0;"4,414";;0;;3;; ; 
"=""20:00"""; ;0;"3,453";;0;;2;; ; 
"=""20:15"""; ;0;"3,084";;0;;0;; ; 
"=""20:30"""; ;0;"3,250";;0;;2;; ; 
"=""20:45"""; ;0;"2,637";;0;;0;; ; 
"=""21:00"""; ;0;"3,221";;0;;0;; ; 
"=""21:15"""; ;0;"2,922";;0;;2;; ; 
"=""21:30"""; ;2;"2,155";;0;;0;; ; 
"=""21:45"""; ;0;"2,357";;0;;1;; ; 
"=""22:00"""; ;1;"2,011";;0;;0;; ; 
"=""22:15"""; ;0;"1,964";;0;;0;; ; 
"=""22:30"""; ;0;"1,932";;0;;0;; ; 
"=""22:45"""; ;0;"2,049";;0;;0;; ; 
"=""23:00"""; ;0;"1,759";;0;;0;; ; 
"=""23:15"""; ;0;"1,490";;0;;0;; ; 
"=""23:30"""; ;0;"2,347";;0;;1;; ; 
"=""23:45"""; ;0;"2,039";;0;;0;; ; 
"=""00:00"""; ;0;"1,953";;0;;0;;300;"3,000"
