 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""13:15""";"2,244";"1,256";60;"3,560";57;"2,244";0;"2,301"; ; 
"=""13:22"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:27"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""13:30""";"2,142";"1,411";83;"3,635";72;"2,142";0;"2,213"; ; 
"=""13:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,656";"1,758";355;"3,769";103;"1,656";0;"1,759"; ; 
"=""14:00""";"2,167";963;435;"3,566";37;"2,167";0;"2,204"; ; 
"=""14:15""";"1,987";833;"1,032";"3,851";60;"1,987";0;"2,047"; ; 
"=""14:30""";"1,935";2;"1,583";"3,520";0;"1,935";0;"1,935"; ; 
"=""14:45""";"1,642";0;"1,450";"3,092";0;"1,642";1;"1,643"; ; 
"=""15:00""";"1,399";0;"1,398";"2,798";0;"1,399";1;"1,400"; ; 
"=""15:15""";"1,141";0;"2,845";"3,985";0;"1,141";1;"1,142"; ; 
"=""15:30""";991;0;"2,697";"3,688";0;991;0;991; ; 
"=""15:45""";765;2;"1,557";"2,324";0;765;0;765; ; 
"=""16:00""";611;0;"1,018";"1,629";0;611;1;612; ; 
"=""16:15""";457;0;823;"1,280";0;457;1;458; ; 
"=""16:30""";256;0;645;902;0;256;0;256; ; 
"=""16:45""";163;0;745;908;0;163;1;164; ; 
"=""17:00""";126;0;"1,740";"1,866";0;126;3;129; ; 
"=""17:15""";99;1;"2,123";"2,222";0;99;0;99; ; 
"=""17:30""";58;0;"2,202";"2,260";0;58;1;59; ; 
"=""17:45""";21;1;"1,761";"1,783";0;21;0;21; ; 
"=""18:00""";0;0;"2,092";"2,093";0;0;0;0; ; 
"=""18:15""";0;0;"2,202";"2,333";0;0;2;; ; 
"=""18:30""";0;0;"2,583";"2,582";0;0;1;; ; 
"=""18:45""";0;0;"3,350";"3,553";0;0;1;; ; 
"=""19:00"""; ;0;"3,349";;0;;0;; ; 
"=""19:15"""; ;0;"3,955";;0;;0;; ; 
"=""19:30"""; ;0;"4,942";;0;;1;; ; 
"=""19:45"""; ;0;"3,778";;0;;0;; ; 
"=""20:00"""; ;1;"4,355";;0;;0;; ; 
"=""20:15"""; ;0;"5,372";;0;;1;; ; 
"=""20:30"""; ;1;"3,144";;0;;0;; ; 
"=""20:45"""; ;0;"2,830";;0;;1;; ; 
"=""21:00"""; ;0;"3,043";;0;;1;; ; 
"=""21:15"""; ;1;"3,113";;0;;0;; ; 
"=""21:30"""; ;0;"2,537";;0;;0;; ; 
"=""21:45"""; ;0;"1,933";;0;;1;; ; 
"=""22:00"""; ;0;"2,823";;0;;0;; ; 
"=""22:15"""; ;0;"2,470";;0;;1;; ; 
"=""22:30"""; ;0;"2,443";;0;;0;; ; 
"=""22:45"""; ;0;"2,400";;0;;1;; ; 
"=""23:00"""; ;0;"2,148";;0;;1;; ; 
"=""23:15"""; ;0;"2,200";;0;;1;; ; 
"=""23:30"""; ;0;"1,953";;0;;0;; ; 
"=""23:45"""; ;0;"1,849";;0;;0;; ; 
"=""00:00"""; ;1;"1,831";;0;;0;;300;"3,000"
