 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""15:30""";808;0;874;"1,682";6;808;5;818; ; 
"=""15:45""";821;0;595;"1,417";0;821;1;822; ; 
"=""16:00""";430;0;553;983;0;430;183;613; ; 
"=""16:15""";0;0;"1,340";928;0;0;899;487; ; 
"=""16:30""";0;0;"1,409";959;0;0;768;317; ; 
"=""16:45""";0;0;"1,027";771;0;0;601;345; ; 
"=""17:00""";0;0;"1,058";842;0;0;522;306; ; 
"=""17:15""";0;0;"2,222";"1,988";0;0;453;219; ; 
"=""17:30""";0;0;"2,345";"2,074";0;0;400;129; ; 
"=""17:45""";0;0;"2,637";"2,327";0;0;363;53; ; 
"=""18:00""";0;0;"2,000";"1,676";0;0;331;6; ; 
"=""18:15""";0;0;"1,721";"1,426";0;0;299;; ; 
"=""18:30""";0;0;"1,662";"1,380";0;0;282;; ; 
"=""18:45""";0;0;"2,804";"2,422";0;0;261;; ; 
"=""19:00"""; ;0;"2,885";;0;;243;; ; 
"=""19:15"""; ;0;"3,126";;0;;228;; ; 
"=""19:30"""; ;0;"2,610";;0;;211;; ; 
"=""19:45"""; ;0;"3,080";;0;;200;; ; 
"=""20:00"""; ;0;"2,276";;0;;189;; ; 
"=""20:15"""; ;0;"2,178";;0;;177;; ; 
"=""20:30"""; ;0;"2,221";;0;;169;; ; 
"=""20:45"""; ;0;"1,871";;0;;160;; ; 
"=""21:00"""; ;0;"2,397";;0;;152;; ; 
"=""21:15"""; ;0;"1,955";;0;;146;; ; 
"=""21:30"""; ;0;"1,941";;0;;138;; ; 
"=""21:45"""; ;0;"1,833";;0;;134;; ; 
"=""22:00"""; ;358;"1,405";;9;;0;; ; 
"=""22:14"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""22:15"""; ;"1,707";24;;29;;0;; ; 
"=""22:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""22:30"""; ;"1,716";51;;45;;0;; ; 
"=""22:45"""; ;"2,527";244;;61;;0;; ; 
"=""23:00"""; ;"2,228";48;;43;;0;; ; 
"=""23:14"""; ; ; ; ; ; ; ; ; ;900
"=""23:15"""; ;"1,375";"2,954";;80;;0;; ; 
"=""23:19"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""23:30"""; ;987;"1,610";;49;;0;; ; 
"=""23:45"""; ;934;"1,771";;36;;0;; ; 
"=""00:00"""; ;653;"1,516";;35;;0;;300;"3,000"
