 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:29"""; ; ; ; ; ; ; ; ; ;930
"=""10:30""";726;0;112;838;346;726;958;"2,029"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""10:39"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""10:44"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""10:45""";687;0;116;803;358;687;750;"1,795"; ; 
"=""10:49"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""10:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";602;0;5;606;293;602;526;"1,420"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""11:09"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""11:14"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:15""";622;0;29;650;212;622;302;"1,136"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";615;0;27;642;208;615;334;"1,157"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""11:39"""; ; ; ; ; ; ; ; ; ;990
"=""11:44"""; ; ; ; ; ; ; ; ; ;960
"=""11:45""";651;0;3;654;304;651;281;"1,235"; ; 
"=""11:49"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:59"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""12:00""";610;0;60;670;163;610;77;850; ; 
"=""12:04"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:15""";705;0;41;746;192;705;185;"1,082"; ; 
"=""12:24"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:29"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:30""";576;0;44;620;163;576;152;890; ; 
"=""12:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";805;247;29;"1,082";155;805;0;960; ; 
"=""12:49"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""12:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";"1,792";0;28;"1,821";29;"1,792";1;"1,822"; ; 
"=""13:14"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""13:15""";"1,722";0;42;"1,764";86;"1,722";317;"2,125"; ; 
"=""13:19"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""13:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:29"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""13:30""";"1,755";0;173;"1,927";313;"1,755";149;"2,216"; ; 
"=""13:34"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"1,073";820;32;"1,925";48;"1,073";0;"1,121"; ; 
"=""14:00""";"1,082";497;24;"1,603";15;"1,082";0;"1,097"; ; 
"=""14:15""";"1,368";0;49;"1,417";54;"1,368";180;"1,602"; ; 
"=""14:30""";"1,553";0;24;"1,577";16;"1,553";73;"1,642"; ; 
"=""14:39"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""14:44"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,024";586;24;"1,634";31;"1,024";0;"1,055"; ; 
"=""14:49"""; ; ; ; ; ; ; ; ; ;510
"=""14:54"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,375";9;23;"1,406";21;"1,375";0;"1,395"; ; 
"=""15:15""";866;"1,131";41;"2,038";40;866;0;906; ; 
"=""15:30""";788;"1,560";106;"2,455";70;788;0;858; ; 
"=""15:45""";822;137;19;978;17;822;0;839; ; 
"=""16:00""";651;220;13;884;13;651;0;664; ; 
"=""16:15""";442;475;16;933;14;442;0;456; ; 
"=""16:30""";283;503;14;799;12;283;0;294; ; 
"=""16:45""";174;557;22;753;22;174;0;196; ; 
"=""17:00""";137;242;"1,071";"1,450";6;137;0;143; ; 
"=""17:15""";113;0;"1,895";"2,008";0;113;0;113; ; 
"=""17:30""";97;0;"1,575";"1,673";0;97;1;98; ; 
"=""17:45""";26;0;"2,526";"2,552";0;26;1;27; ; 
"=""18:00""";0;0;"1,950";"1,665";0;0;1;; ; 
"=""18:15""";0;0;"2,236";"2,236";0;0;0;; ; 
"=""18:30""";0;0;"2,530";"2,295";0;0;1;; ; 
"=""18:45"""; ;0;"2,517";;0;;0;; ; 
"=""19:00"""; ;0;"2,692";;0;;0;; ; 
"=""19:15"""; ;1;"2,647";;0;;0;; ; 
"=""19:30"""; ;0;"4,300";;0;;0;; ; 
"=""19:45"""; ;0;"3,055";;0;;1;; ; 
"=""20:00"""; ;0;"3,073";;0;;1;; ; 
"=""20:15"""; ;1;"2,728";;0;;0;; ; 
"=""20:30"""; ;0;"2,813";;0;;1;; ; 
"=""20:45"""; ;2;"3,012";;0;;0;; ; 
"=""21:00"""; ;0;"3,559";;0;;1;; ; 
"=""21:15"""; ;1;"3,055";;0;;0;; ; 
"=""21:30"""; ;0;"3,328";;0;;1;; ; 
"=""21:45"""; ;0;"3,555";;0;;0;; ; 
"=""22:00"""; ;0;"3,430";;0;;1;; ; 
"=""22:15"""; ;0;"3,314";;0;;0;; ; 
"=""22:30"""; ;0;"3,301";;0;;0;; ; 
"=""22:45"""; ;0;"3,629";;0;;0;; ; 
"=""23:00"""; ;0;"3,295";;0;;0;; ; 
"=""23:15"""; ;0;"2,493";;0;;0;; ; 
"=""23:30"""; ;0;"2,878";;0;;0;; ; 
"=""23:45"""; ;0;"2,432";;0;;0;; ; 
"=""00:00"""; ;0;"2,714";;0;;0;;300;"3,000"
