 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""12:43"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:45""";565;0;14;579;314;565;276;"1,155"; ; 
"=""12:48"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""12:53"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""13:00""";843;0;15;858;313;843;252;"1,408"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:13"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""13:15""";"1,606";5;128;"1,738";293;"1,606";0;"1,899"; ; 
"=""13:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:23"""; ; ; ; ; ; ; ; ; ;0
"=""13:28"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""13:30""";"1,368";0;129;"1,497";334;"1,368";232;"1,933"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""13:38"""; ; ; ; ; ; ; ; ; ;900
"=""13:43"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""13:45""";"1,347";0;95;"1,442";343;"1,347";125;"1,815"; ; 
"=""13:48"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""13:53"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""14:00""";"1,372";0;68;"1,440";328;"1,372";66;"1,766"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;780
"=""14:08"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""14:13"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""14:15""";"1,402";0;8;"1,410";302;"1,402";64;"1,768"; ; 
"=""14:18"""; ; ; ; ; ; ; ; ; ;"2,700"
"=""14:23"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""14:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:30""";"1,230";0;53;"1,283";272;"1,230";60;"1,562"; ; 
"=""14:33"""; ; ; ; ; ; ; ; ; ;690
"=""14:38"""; ; ; ; ; ; ; ; ; ;810
"=""14:43"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""14:45""";902;0;34;936;223;902;39;"1,164"; ; 
"=""14:48"""; ; ; ; ; ; ; ; ; ;810
"=""14:58"""; ; ; ; ; ; ; ; ; ;900
"=""15:00""";604;0;6;610;299;604;69;972; ; 
"=""15:03"""; ; ; ; ; ; ; ; ; ;870
"=""15:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:13"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""15:15""";"1,023";44;36;"1,102";178;"1,023";0;"1,200"; ; 
"=""15:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:23"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""15:28"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""15:30""";"1,409";882;82;"2,373";124;"1,409";0;"1,533"; ; 
"=""15:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:43"""; ; ; ; ; ; ; ; ; ;"2,190"
"=""15:45""";789;0;13;802;187;789;244;"1,220"; ; 
"=""15:48"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";906;0;2;908;257;906;170;"1,333"; ; 
"=""16:15""";914;0;16;930;66;914;124;"1,104"; ; 
"=""16:30""";713;213;13;938;10;713;0;722; ; 
"=""16:45""";565;227;20;812;20;565;0;585; ; 
"=""17:00""";466;293;23;782;16;466;0;482; ; 
"=""17:03"""; ; ; ; ; ; ; ; ; ;0
"=""17:13"""; ; ; ; ; ; ; ; ; ;780
"=""17:15""";147;"2,235";198;"2,580";182;147;0;329; ; 
"=""17:18"""; ; ; ; ; ; ; ; ; ;0
"=""17:23"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:30""";0;"1,890";212;"2,083";210;0;0;191; ; 
"=""17:45""";0;"1,263";857;"2,043";142;0;0;66; ; 
"=""18:00""";0;"1,008";909;"1,861";72;0;0;17; ; 
"=""18:03"""; ; ; ; ; ; ; ; ; ;510
"=""18:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""18:15""";0;797;985;"1,692";90;0;0;; ; 
"=""18:30""";0;160;"2,108";"2,261";7;0;0;; ; 
"=""18:45""";0;0;"1,317";"1,317";0;0;0;; ; 
"=""19:00""";0;0;"2,383";"2,271";0;0;2;; ; 
"=""19:15""";0;0;"2,405";"2,404";0;0;0;; ; 
"=""19:30""";0;0;"1,982";"1,832";0;0;1;; ; 
"=""19:45"""; ;0;"4,365";;0;;0;; ; 
"=""20:00"""; ;0;"2,415";;0;;0;; ; 
"=""20:15"""; ;0;"1,915";;0;;0;; ; 
"=""20:30"""; ;0;"3,664";;0;;0;; ; 
"=""20:45"""; ;1;"2,859";;0;;0;; ; 
"=""21:00"""; ;0;"2,303";;0;;1;; ; 
"=""21:15"""; ;0;"2,080";;0;;2;; ; 
"=""21:30"""; ;0;"1,907";;0;;1;; ; 
"=""21:45"""; ;0;"1,663";;0;;1;; ; 
"=""22:00"""; ;0;"1,471";;0;;0;; ; 
"=""22:15"""; ;0;"1,543";;0;;0;; ; 
"=""22:30"""; ;0;"1,580";;0;;1;; ; 
"=""22:45"""; ;1;"1,325";;0;;0;; ; 
"=""23:00"""; ;0;"3,611";;0;;1;; ; 
"=""23:15"""; ;0;"1,982";;0;;0;; ; 
"=""23:30"""; ;0;"2,448";;0;;1;; ; 
"=""23:45"""; ;0;"1,167";;0;;3;; ; 
"=""00:00"""; ;1;"1,382";;0;;0;;300;"3,000"
