 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""08:00""";663;0;25;689;25;663;307;995; ; 
"=""08:15""";591;0;14;605;13;591;582;"1,186"; ; 
"=""08:30""";563;0;14;577;11;563;735;"1,308"; ; 
"=""08:45""";537;0;13;550;13;537;855;"1,405"; ; 
"=""09:00""";820;0;31;851;36;820;783;"1,638"; ; 
"=""09:15""";582;0;14;596;13;582;"1,244";"1,839"; ; 
"=""09:30""";569;0;11;581;40;569;"1,365";"1,974"; ; 
"=""09:30"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""09:35"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""09:40"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""09:45""";523;0;20;543;301;523;981;"1,804"; ; 
"=""09:45"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""09:50"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""09:55"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""10:00""";477;0;0;477;301;477;696;"1,473"; ; 
"=""10:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:10"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:15""";526;0;12;538;112;526;456;"1,094"; ; 
"=""10:15"""; ; ; ; ; ; ; ; ; ;960
"=""10:20"""; ; ; ; ; ; ; ; ; ;900
"=""10:25"""; ; ; ; ; ; ; ; ; ;480
"=""10:30""";489;0;0;489;300;489;329;"1,117"; ; 
"=""10:30"""; ; ; ; ; ; ; ; ; ;930
"=""10:35"""; ; ; ; ; ; ; ; ; ;900
"=""10:40"""; ; ; ; ; ; ; ; ; ;840
"=""10:45""";504;0;24;528;303;504;269;"1,076"; ; 
"=""10:45"""; ; ; ; ; ; ; ; ; ;810
"=""10:50"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";487;0;1;487;201;487;223;911; ; 
"=""11:15""";486;0;8;494;95;486;191;771; ; 
"=""11:20"""; ; ; ; ; ; ; ; ; ;720
"=""11:25"""; ; ; ; ; ; ; ; ; ;750
"=""11:30""";424;0;15;439;183;424;169;776; ; 
"=""11:30"""; ; ; ; ; ; ; ; ; ;720
"=""11:35"""; ; ; ; ; ; ; ; ; ;300
"=""11:40"""; ; ; ; ; ; ; ; ; ;750
"=""11:45""";480;0;47;527;323;480;153;955; ; 
"=""11:45"""; ; ; ; ; ; ; ; ; ;840
"=""11:50"""; ; ; ; ; ; ; ; ; ;750
"=""11:55"""; ; ; ; ; ; ; ; ; ;780
"=""12:00""";555;0;1;555;302;555;142;999; ; 
"=""12:00"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:05"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""12:10"""; ; ; ; ; ; ; ; ; ;870
"=""12:15""";546;0;20;566;250;546;134;930; ; 
"=""12:15"""; ; ; ; ; ; ; ; ; ;810
"=""12:20"""; ; ; ; ; ; ; ; ; ;780
"=""12:25"""; ; ; ; ; ; ; ; ; ;720
"=""12:30""";560;0;2;562;241;560;102;903; ; 
"=""12:30"""; ; ; ; ; ; ; ; ; ;690
"=""12:35"""; ; ; ; ; ; ; ; ; ;750
"=""12:40"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";561;0;13;573;310;561;27;898; ; 
"=""12:45"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:55"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""13:00""";"1,289";62;44;"1,395";215;"1,289";0;"1,504"; ; 
"=""13:00"""; ; ; ; ; ; ; ; ; ;"2,160"
"=""13:05"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""13:10"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""13:15""";"1,658";0;133;"1,791";318;"1,658";66;"2,042"; ; 
"=""13:20"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,502";303;122;"1,927";173;"1,502";0;"1,675"; ; 
"=""13:45""";"1,625";447;102;"2,174";129;"1,625";0;"1,754"; ; 
"=""14:00""";"1,565";410;63;"2,038";76;"1,565";0;"1,641"; ; 
"=""14:00"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""14:05"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,501";295;54;"1,850";96;"1,501";0;"1,597"; ; 
"=""14:30""";"1,225";472;53;"1,749";50;"1,225";0;"1,275"; ; 
"=""14:45""";"1,463";61;17;"1,540";84;"1,463";0;"1,546"; ; 
"=""15:00""";"1,232";402;22;"1,656";29;"1,232";0;"1,261"; ; 
"=""15:15""";"1,012";361;30;"1,402";36;"1,012";0;"1,048"; ; 
"=""15:30""";830;"1,587";68;"2,484";65;830;0;895; ; 
"=""15:45""";617;455;38;"1,110";45;617;0;662; ; 
"=""16:00""";460;271;13;743;11;460;0;471; ; 
"=""16:15""";478;293;17;788;16;478;0;494; ; 
"=""16:30""";395;410;11;816;9;395;0;404; ; 
"=""16:45""";287;493;19;800;18;287;0;305; ; 
"=""17:00""";185;"1,053";26;"1,265";22;185;0;207; ; 
"=""17:15""";152;582;"1,197";"1,931";16;152;0;168; ; 
"=""17:30""";87;1;"1,552";"1,640";0;87;0;87; ; 
"=""17:45""";41;1;"1,646";"1,687";0;41;0;41; ; 
"=""18:00""";1;0;"2,702";"2,702";0;1;0;1; ; 
"=""18:15""";0;0;"2,370";"2,370";0;0;0;; ; 
"=""18:30""";0;0;"2,227";"2,226";0;0;1;; ; 
"=""18:45""";0;0;"2,401";"2,397";0;0;3;; ; 
"=""19:00""";0;0;"3,616";"3,628";0;0;1;; ; 
"=""19:15""";0;1;"3,416";"3,417";0;0;0;; ; 
"=""19:30""";0;0;"4,002";"2,922";0;0;1;; ; 
"=""19:45"""; ;0;"2,624";;0;;1;; ; 
"=""20:00"""; ;1;"2,915";;0;;0;; ; 
"=""20:15"""; ;0;"3,369";;0;;1;; ; 
"=""20:30"""; ;0;"2,736";;0;;0;; ; 
"=""20:45"""; ;0;"4,097";;0;;0;; ; 
"=""21:00"""; ;0;"3,212";;0;;0;; ; 
"=""21:15"""; ;0;"3,104";;0;;0;; ; 
"=""21:30"""; ;0;"2,794";;0;;0;; ; 
"=""21:45"""; ;0;"2,785";;0;;0;; ; 
"=""22:00"""; ;0;"2,621";;0;;0;; ; 
"=""22:15"""; ;0;"2,692";;0;;0;; ; 
"=""22:30"""; ;0;"2,567";;0;;0;; ; 
"=""22:45"""; ;0;"2,396";;0;;0;; ; 
"=""23:00"""; ;0;"2,657";;0;;0;; ; 
"=""23:15"""; ;0;"4,175";;0;;0;; ; 
"=""23:30"""; ;0;"3,145";;0;;0;; ; 
"=""23:45"""; ;0;"3,438";;0;;0;; ; 
"=""00:00"""; ;0;"3,734";;0;;0;;300;"3,000"
