 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""11:53"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""11:58"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""12:00""";800;0;17;816;257;800;975;"2,031"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""12:15""";815;0;22;837;307;815;765;"1,887"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"2,550"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:30""";835;0;19;854;305;835;575;"1,715"; ; 
"=""12:45""";"1,745";0;19;"1,765";47;"1,745";299;"2,091"; ; 
"=""13:00""";"1,880";0;18;"1,898";18;"1,880";211;"2,109"; ; 
"=""13:03"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""13:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:13"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""13:15""";"1,322";0;53;"1,374";236;"1,322";334;"1,891"; ; 
"=""13:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:23"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""13:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:30""";"1,435";533;59;"2,027";122;"1,435";0;"1,557"; ; 
"=""13:45""";"1,170";"1,512";59;"2,742";64;"1,170";0;"1,234"; ; 
"=""13:58"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""14:00""";"1,650";331;23;"2,004";25;"1,650";0;"1,675"; ; 
"=""14:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,735";374;35;"2,144";34;"1,735";0;"1,769"; ; 
"=""14:28"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""14:30""";"1,420";442;43;"1,905";35;"1,420";0;"1,455"; ; 
"=""14:33"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:38"""; ; ; ; ; ; ; ; ; ;570
"=""14:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";799;"1,731";54;"2,584";43;799;0;842; ; 
"=""15:00""";619;"1,388";441;"2,447";34;619;0;652; ; 
"=""15:15""";643;900;"1,290";"2,834";41;643;0;684; ; 
"=""15:30""";587;584;"1,329";"2,500";47;587;0;634; ; 
"=""15:45""";582;0;732;"1,314";0;582;1;583; ; 
"=""16:00""";528;0;924;"1,452";0;528;0;528; ; 
"=""16:15""";458;0;"1,064";"1,522";0;458;0;458; ; 
"=""16:30""";370;0;987;"1,357";0;370;0;370; ; 
"=""16:45""";308;0;926;"1,233";0;308;0;308; ; 
"=""17:00""";240;0;"1,650";"1,890";0;240;0;240; ; 
"=""17:15""";175;0;"2,592";"2,767";0;175;2;177; ; 
"=""17:30""";106;0;"2,017";"2,123";0;106;0;106; ; 
"=""17:45""";28;0;"2,228";"2,256";0;28;0;28; ; 
"=""18:00""";10;0;"2,722";"2,732";0;10;0;10; ; 
"=""18:15""";0;0;"3,005";"3,005";0;0;0;; ; 
"=""18:30""";0;0;"3,250";"3,250";0;0;0;; ; 
"=""18:45""";0;0;"3,126";"3,142";0;0;0;; ; 
"=""19:00""";0;0;"3,366";"3,366";0;0;0;; ; 
"=""19:15"""; ;0;"2,908";;0;;0;; ; 
"=""19:30"""; ;0;"3,695";;0;;0;; ; 
"=""19:45"""; ;0;"3,296";;0;;0;; ; 
"=""20:00"""; ;0;"2,804";;0;;0;; ; 
"=""20:15"""; ;0;"2,288";;0;;0;; ; 
"=""20:30"""; ;0;"2,520";;0;;0;; ; 
"=""20:45"""; ;0;"3,586";;0;;0;; ; 
"=""21:00"""; ;0;"2,584";;0;;0;; ; 
"=""21:15"""; ;0;"3,073";;0;;0;; ; 
"=""21:30"""; ;0;"2,545";;0;;0;; ; 
"=""21:45"""; ;0;"2,382";;0;;0;; ; 
"=""22:00"""; ;0;"2,103";;0;;0;; ; 
"=""22:15"""; ;0;"2,131";;0;;0;; ; 
"=""22:30"""; ;0;"1,969";;0;;0;; ; 
"=""22:45"""; ;0;"1,748";;0;;0;; ; 
"=""23:00"""; ;0;"1,789";;0;;0;; ; 
"=""23:15"""; ;0;"2,390";;0;;0;; ; 
"=""23:30"""; ;0;"1,859";;0;;0;; ; 
"=""23:45"""; ;0;"1,788";;0;;0;; ; 
"=""00:00"""; ;0;"1,606";;0;;0;;300;"3,000"
