 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"1,992";;0;;1;; ; 
"=""00:30"""; ;1;"1,659";;0;;0;; ; 
"=""00:45"""; ;0;"1,575";;0;;1;; ; 
"=""01:00"""; ;0;"1,563";;0;;1;; ; 
"=""01:15"""; ;2;"1,346";;0;;0;; ; 
"=""01:30"""; ;0;"1,550";;0;;0;; ; 
"=""01:45"""; ;0;"1,342";;0;;0;; ; 
"=""02:00"""; ;0;"1,402";;0;;3;; ; 
"=""02:15"""; ;0;"1,236";;0;;0;; ; 
"=""02:30"""; ;0;"1,374";;0;;0;; ; 
"=""02:45"""; ;0;"1,374";;0;;2;; ; 
"=""03:00"""; ;0;"1,007";;0;;1;; ; 
"=""03:15"""; ;1;"1,218";;0;;0;; ; 
"=""03:30"""; ;0;"1,152";;0;;1;; ; 
"=""03:45"""; ;0;"1,044";;0;;0;; ; 
"=""04:00"""; ;1;"1,238";;0;;0;; ; 
"=""04:15"""; ;0;"1,275";;0;;0;; ; 
"=""04:30"""; ;0;"1,071";;0;;1;; ; 
"=""04:45"""; ;0;"1,989";;0;;3;; ; 
"=""05:00"""; ;1;"3,579";;0;;0;; ; 
"=""05:15"""; ;0;923;;0;;1;; ; 
"=""05:30"""; ;0;"2,348";;0;;1;; ; 
"=""05:45"""; ;0;"1,057";;0;;1;; ; 
"=""06:00""";0;2;890;892;0;0;0;; ; 
"=""06:15""";0;0;"1,147";"1,145";0;0;1;; ; 
"=""06:30""";0;0;935;934;0;0;1;; ; 
"=""06:45""";0;0;810;810;0;0;0;0; ; 
"=""07:00""";28;0;657;684;0;28;3;30; ; 
"=""07:15""";71;0;769;840;0;71;0;71; ; 
"=""07:30""";141;0;632;773;0;141;0;141; ; 
"=""07:45""";262;0;511;773;0;262;0;262; ; 
"=""08:00""";432;0;683;"1,114";0;432;0;432; ; 
"=""08:15""";612;0;210;822;42;612;2;655; ; 
"=""08:30""";750;0;247;997;45;750;30;825; ; 
"=""08:45""";813;0;216;"1,029";78;813;247;"1,137"; ; 
"=""09:00""";721;0;86;807;22;721;527;"1,270"; ; 
"=""09:15""";835;0;18;852;24;835;749;"1,607"; ; 
"=""09:30""";665;0;68;733;63;665;982;"1,710"; ; 
"=""09:45""";850;0;272;"1,122";39;850;903;"1,791"; ; 
"=""10:00""";"1,006";0;302;"1,308";76;"1,006";921;"2,003"; ; 
"=""10:11"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:15""";829;0;50;879;48;829;"1,308";"2,185"; ; 
"=""10:16"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""10:21"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""10:30""";713;0;40;753;220;713;"1,278";"2,210"; ; 
"=""10:31"""; ; ; ; ; ; ; ; ; ;"1,650"
"=""10:36"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""10:41"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""10:45""";795;0;53;848;304;795;873;"1,972"; ; 
"=""10:46"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""10:51"""; ; ; ; ; ; ; ; ; ;"1,710"
"=""10:56"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:00""";889;0;6;895;301;889;583;"1,772"; ; 
"=""11:01"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""11:06"""; ; ; ; ; ; ; ; ; ;0
"=""11:11"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:15""";854;0;47;901;329;854;444;"1,627"; ; 
"=""11:16"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""11:21"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:26"""; ; ; ; ; ; ; ; ; ;540
"=""11:30""";872;0;2;874;301;872;325;"1,497"; ; 
"=""11:31"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""11:36"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""11:41"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""11:45""";859;0;18;877;317;859;277;"1,453"; ; 
"=""11:46"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:51"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""11:56"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:00""";808;0;65;873;357;808;238;"1,403"; ; 
"=""12:01"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:06"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:11"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:15""";825;0;28;853;330;825;210;"1,364"; ; 
"=""12:16"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:26"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:30""";797;0;43;839;339;797;196;"1,332"; ; 
"=""12:36"""; ; ; ; ; ; ; ; ; ;"1,110"
"=""12:41"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""12:45""";819;0;33;852;332;819;181;"1,333"; ; 
"=""12:56"""; ; ; ; ; ; ; ; ; ;990
"=""13:00""";738;0;86;824;387;738;168;"1,293"; ; 
"=""13:06"""; ; ; ; ; ; ; ; ; ;"2,100"
"=""13:11"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""13:15""";736;0;55;791;346;736;160;"1,242"; ; 
"=""13:16"""; ; ; ; ; ; ; ; ; ;990
"=""13:21"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""13:26"""; ; ; ; ; ; ; ; ; ;960
"=""13:30""";759;0;40;799;335;759;151;"1,245"; ; 
"=""13:31"""; ; ; ; ; ; ; ; ; ;990
"=""13:36"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""13:41"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:45""";807;0;0;807;300;807;145;"1,251"; ; 
"=""13:46"""; ; ; ; ; ; ; ; ; ;990
"=""13:51"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:56"""; ; ; ; ; ; ; ; ; ;990
"=""14:00""";796;0;16;812;316;796;140;"1,251"; ; 
"=""14:06"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""14:15""";785;0;49;834;335;785;134;"1,255"; ; 
"=""14:16"""; ; ; ; ; ; ; ; ; ;720
"=""14:21"""; ; ; ; ; ; ; ; ; ;900
"=""14:26"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""14:30""";593;0;44;637;339;593;130;"1,063"; ; 
"=""14:31"""; ; ; ; ; ; ; ; ; ;810
"=""14:36"""; ; ; ; ; ; ; ; ; ;840
"=""14:41"""; ; ; ; ; ; ; ; ; ;870
"=""14:45""";614;0;45;659;329;614;125;"1,067"; ; 
"=""14:46"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:00""";"1,327";0;857;"2,183";84;"1,327";121;"1,531"; ; 
"=""15:01"""; ; ; ; ; ; ; ; ; ;840
"=""15:06"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""15:11"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:15""";864;0;432;"1,296";190;864;118;"1,172"; ; 
"=""15:16"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""15:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""15:30""";907;0;257;"1,164";157;907;113;"1,178"; ; 
"=""15:45""";870;0;78;948;82;870;110;"1,062"; ; 
"=""16:00""";723;0;294;"1,017";0;723;109;832; ; 
"=""16:15""";303;0;672;975;0;303;103;405; ; 
"=""16:30""";166;469;239;873;9;166;0;175; ; 
"=""16:45""";126;745;16;887;16;126;0;142; ; 
"=""17:00""";106;762;17;885;11;106;0;117; ; 
"=""17:15""";75;"1,914";20;"2,009";19;75;0;94; ; 
"=""17:30""";29;"1,523";36;"1,588";33;29;0;62; ; 
"=""17:45""";3;"1,448";31;"1,482";31;3;0;34; ; 
"=""18:00""";0;"1,393";18;"1,398";16;0;0;3; ; 
"=""18:15""";0;"1,673";"1,166";"2,766";72;0;0;; ; 
"=""18:16"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""18:21"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""18:30""";0;919;769;"1,651";37;0;0;; ; 
"=""18:45""";0;707;"1,721";"2,282";26;0;0;; ; 
"=""19:00""";0;0;"6,108";"2,489";11;0;"3,608";; ; 
"=""19:15""";0;0;"6,345";"1,912";0;0;"4,552";; ; 
"=""19:30"""; ;0;"5,247";;0;;"3,242";; ; 
"=""19:45"""; ;0;"4,231";;0;;"1,683";; ; 
"=""20:00"""; ;0;"3,514";;0;;"1,105";; ; 
"=""20:15"""; ;0;"2,404";;3;;651;; ; 
"=""20:26"""; ; ; ; ; ; ; ; ; ;"2,070"
"=""20:30"""; ;"1,636";50;;43;;0;; ; 
"=""20:31"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""20:45"""; ;"1,655";"1,527";;58;;0;; ; 
"=""21:00"""; ;801;"1,078";;37;;0;; ; 
"=""21:15"""; ;392;"1,863";;22;;0;; ; 
"=""21:30"""; ;1;"1,619";;0;;0;; ; 
"=""21:45"""; ;0;"1,617";;0;;1;; ; 
"=""22:00"""; ;1;"1,364";;0;;0;; ; 
"=""22:15"""; ;0;"1,387";;0;;0;; ; 
"=""22:30"""; ;0;"1,464";;0;;0;; ; 
"=""22:45"""; ;0;"1,307";;0;;2;; ; 
"=""23:00"""; ;1;"3,660";;0;;0;; ; 
"=""23:15"""; ;"1,506";535;;24;;0;; ; 
"=""23:30"""; ;"1,572";"1,383";;52;;0;; ; 
"=""23:45"""; ;810;"1,198";;46;;0;; ; 
"=""00:00"""; ;162;"1,550";;4;;0;;300;"3,000"
