 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15""";0;0;"1,658";"1,658";0;0;0;; ; 
"=""00:30""";0;0;"1,811";"1,811";0;0;0;; ; 
"=""00:45""";0;0;"1,586";"1,586";0;0;0;; ; 
"=""01:00""";0;0;"1,348";"1,348";0;0;0;; ; 
"=""01:15""";0;0;"1,431";"1,431";0;0;0;; ; 
"=""01:30""";0;0;"1,498";"1,498";0;0;0;; ; 
"=""01:45""";0;0;"1,349";"1,349";0;0;0;; ; 
"=""02:00""";0;0;"1,189";"1,189";0;0;0;; ; 
"=""02:15""";0;0;"1,247";"1,247";0;0;0;; ; 
"=""02:30""";0;0;"1,077";"1,077";0;0;0;; ; 
"=""02:45""";0;0;"1,245";"1,245";0;0;0;; ; 
"=""03:00""";0;0;"1,128";"1,128";0;0;0;; ; 
"=""03:15""";0;0;"1,079";"1,079";0;0;0;; ; 
"=""03:30""";0;0;923;923;0;0;0;; ; 
"=""03:45""";0;0;"1,129";"1,129";0;0;0;; ; 
"=""04:00""";0;0;"1,116";"1,116";0;0;0;; ; 
"=""04:15""";0;0;914;914;0;0;0;; ; 
"=""04:30""";0;0;987;987;0;0;0;; ; 
"=""04:45""";0;0;990;990;0;0;0;; ; 
"=""05:00""";0;0;"2,014";"2,014";0;0;0;; ; 
"=""05:15""";0;0;"3,027";"3,027";0;0;0;; ; 
"=""05:30""";0;0;"2,588";"2,588";0;0;0;; ; 
"=""05:45""";0;0;"1,237";"1,237";0;0;0;; ; 
"=""06:00""";0;0;919;919;0;0;0;; ; 
"=""06:15""";0;0;"1,240";"1,240";0;0;0;; ; 
"=""06:30""";0;0;"2,018";"2,018";0;0;0;; ; 
"=""06:45""";0;0;764;764;0;0;0;0; ; 
"=""07:00""";35;0;680;715;0;35;0;35; ; 
"=""07:15""";121;0;558;679;0;121;0;121; ; 
"=""07:30""";214;0;428;642;0;214;0;214; ; 
"=""07:45""";425;0;293;718;0;425;0;425; ; 
"=""08:00""";647;0;176;823;12;647;0;659; ; 
"=""08:15""";873;0;186;"1,059";26;873;1;900; ; 
"=""08:30""";937;0;85;"1,022";40;937;125;"1,102"; ; 
"=""08:32"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""08:37"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""08:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:45""";775;0;82;857;85;775;486;"1,346"; ; 
"=""09:00""";582;0;17;599;17;582;909;"1,508"; ; 
"=""09:15""";"1,036";0;92;"1,128";91;"1,036";523;"1,650"; ; 
"=""09:30""";660;0;47;706;47;660;"1,180";"1,887"; ; 
"=""09:37"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""09:42"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:45""";706;0;82;788;85;706;"1,191";"1,982"; ; 
"=""10:00""";648;0;51;699;51;648;"1,468";"2,167"; ; 
"=""10:07"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""10:12"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""10:15""";603;0;32;635;106;603;"1,538";"2,247"; ; 
"=""10:17"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""10:22"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:27"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""10:30""";"1,967";0;97;"2,064";175;"1,967";182;"2,323"; ; 
"=""10:32"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""10:37"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:42"""; ; ; ; ; ; ; ; ; ;0
"=""10:45""";"1,540";0;46;"1,587";192;"1,540";464;"2,196"; ; 
"=""10:47"""; ; ; ; ; ; ; ; ; ;450
"=""10:52"""; ; ; ; ; ; ; ; ; ;510
"=""10:57"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:00""";"1,781";0;298;"2,079";296;"1,781";93;"2,170"; ; 
"=""11:07"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""11:12"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""11:15""";"1,602";0;343;"1,945";345;"1,602";193;"2,139"; ; 
"=""11:17"""; ; ; ; ; ; ; ; ; ;810
"=""11:22"""; ; ; ; ; ; ; ; ; ;"1,560"
"=""11:27"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""11:30""";"1,171";0;177;"1,348";339;"1,171";545;"2,054"; ; 
"=""11:32"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:37"""; ; ; ; ; ; ; ; ; ;"1,410"
"=""11:42"""; ; ; ; ; ; ; ; ; ;240
"=""11:45""";701;0;67;768;343;701;724;"1,767"; ; 
"=""11:47"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""11:52"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""11:57"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""12:00""";815;0;60;875;327;815;602;"1,744"; ; 
"=""12:02"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""12:07"""; ; ; ; ; ; ; ; ; ;"1,380"
"=""12:12"""; ; ; ; ; ; ; ; ; ;"1,320"
"=""12:15""";922;0;60;982;330;922;493;"1,745"; ; 
"=""12:17"""; ; ; ; ; ; ; ; ; ;"1,290"
"=""12:22"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""12:27"""; ; ; ; ; ; ; ; ; ;"2,610"
"=""12:30""";812;0;52;863;340;812;403;"1,554"; ; 
"=""12:32"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""12:37"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""12:42"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""12:45""";"1,099";0;55;"1,154";334;"1,099";362;"1,795"; ; 
"=""12:47"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""12:52"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""12:57"""; ; ; ; ; ; ; ; ; ;"1,950"
"=""13:00""";"1,600";0;11;"1,611";304;"1,600";328;"2,232"; ; 
"=""13:02"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:07"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""13:12"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:15""";"1,423";0;110;"1,533";326;"1,423";234;"1,982"; ; 
"=""13:17"""; ; ; ; ; ; ; ; ; ;900
"=""13:22"""; ; ; ; ; ; ; ; ; ;"1,050"
"=""13:27"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""13:30""";"1,277";0;104;"1,381";333;"1,277";218;"1,828"; ; 
"=""13:32"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""13:37"""; ; ; ; ; ; ; ; ; ;"1,230"
"=""13:42"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""13:45""";"1,366";0;109;"1,475";355;"1,366";225;"1,947"; ; 
"=""13:47"""; ; ; ; ; ; ; ; ; ;"1,020"
"=""13:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:00""";"1,433";0;108;"1,540";251;"1,433";162;"1,845"; ; 
"=""14:02"""; ; ; ; ; ; ; ; ; ;810
"=""14:07"""; ; ; ; ; ; ; ; ; ;"1,800"
"=""14:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:15""";"1,354";0;62;"1,415";296;"1,354";205;"1,855"; ; 
"=""14:27"""; ; ; ; ; ; ; ; ; ;840
"=""14:30""";"1,405";0;33;"1,438";215;"1,405";216;"1,836"; ; 
"=""14:32"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""14:45""";"1,322";0;82;"1,404";161;"1,322";103;"1,586"; ; 
"=""15:00""";"1,241";235;56;"1,532";41;"1,241";0;"1,282"; ; 
"=""15:15""";618;"1,588";31;"2,236";36;618;0;654; ; 
"=""15:30""";835;"1,326";103;"2,263";82;835;0;917; ; 
"=""15:45""";877;308;34;"1,220";33;877;0;910; ; 
"=""15:47"""; ; ; ; ; ; ; ; ; ;"2,940"
"=""15:52"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""16:00""";552;821;19;"1,391";19;552;0;571; ; 
"=""16:15""";226;"1,353";68;"1,646";72;226;0;297; ; 
"=""16:30""";226;955;20;"1,201";15;226;0;241; ; 
"=""16:45""";199;932;21;"1,153";24;199;0;223; ; 
"=""17:00""";152;"1,180";170;"1,502";23;152;0;175; ; 
"=""17:07"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""17:12"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""17:15""";73;738;"1,467";"2,278";38;73;0;111; ; 
"=""17:30""";71;1;"2,978";"3,049";0;71;0;71; ; 
"=""17:45""";33;1;"1,781";"1,814";0;33;0;33; ; 
"=""18:00""";2;1;"1,657";"1,660";0;2;0;2; ; 
"=""18:15""";0;0;"1,692";"1,691";0;0;1;; ; 
"=""18:30""";0;0;"1,594";"1,593";0;0;0;; ; 
"=""18:45""";0;1;"1,739";"1,763";0;0;0;; ; 
"=""19:00""";0;0;"2,008";"2,007";0;0;1;; ; 
"=""19:15""";0;0;"2,559";"2,323";0;0;0;; ; 
"=""19:30"""; ;0;"2,007";;0;;0;; ; 
"=""19:45"""; ;0;"1,948";;0;;0;; ; 
"=""20:00"""; ;0;"1,949";;0;;0;; ; 
"=""20:15"""; ;0;"2,185";;0;;0;; ; 
"=""20:30"""; ;0;"1,745";;0;;0;; ; 
"=""20:45"""; ;0;"3,895";;0;;0;; ; 
"=""21:00"""; ;0;"2,589";;0;;0;; ; 
"=""21:15"""; ;0;"2,597";;0;;0;; ; 
"=""21:30"""; ;0;"2,064";;0;;0;; ; 
"=""21:45"""; ;0;"1,971";;0;;0;; ; 
"=""22:00"""; ;0;"1,802";;0;;0;; ; 
"=""22:15"""; ;0;"1,535";;0;;0;; ; 
"=""22:30"""; ;0;"1,743";;0;;0;; ; 
"=""22:45"""; ;0;"1,629";;0;;0;; ; 
"=""23:00"""; ;0;"1,644";;0;;0;; ; 
"=""23:15"""; ;0;"1,673";;0;;0;; ; 
"=""23:30"""; ;0;"2,119";;0;;0;; ; 
"=""23:45"""; ;0;"1,688";;0;;0;; ; 
"=""00:00"""; ;0;"1,449";;0;;0;;300;"3,000"
