 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""09:48"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""09:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:58"""; ; ; ; ; ; ; ; ; ;"2,910"
"=""10:00""";704;0;65;770;65;704;314;"1,083"; ; 
"=""10:03"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:08"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:15""";"1,864";777;189;"2,829";199;"1,864";0;"2,062"; ; 
"=""10:30""";969;0;75;"1,044";74;969;"1,333";"2,375"; ; 
"=""10:45""";"1,029";0;72;"1,101";70;"1,029";"1,658";"2,757"; ; 
"=""11:00""";896;0;33;929;30;896;"1,018";"1,944"; ; 
"=""11:03"""; ; ; ; ; ; ; ; ; ;"1,830"
"=""11:08"""; ; ; ; ; ; ; ; ; ;"1,740"
"=""11:13"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""11:15""";808;0;50;858;310;808;"1,115";"2,233"; ; 
"=""11:18"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""11:23"""; ; ; ; ; ; ; ; ; ;"1,890"
"=""11:28"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""11:30""";838;0;11;850;281;838;833;"1,953"; ; 
"=""11:33"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:38"""; ; ; ; ; ; ; ; ; ;"1,260"
"=""11:45""";782;0;9;791;284;782;567;"1,633"; ; 
"=""11:48"""; ; ; ; ; ; ; ; ; ;"2,760"
"=""11:53"""; ; ; ; ; ; ; ; ; ;"1,170"
"=""11:58"""; ; ; ; ; ; ; ; ; ;270
"=""12:00""";"1,069";0;34;"1,103";285;"1,069";397;"1,751"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:08"""; ; ; ; ; ; ; ; ; ;900
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,140"
"=""12:15""";863;0;48;911;334;863;270;"1,466"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"1,080"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"1,200"
"=""12:30""";850;0;29;879;326;850;213;"1,389"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;570
"=""12:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,434";94;138;"1,666";260;"1,434";0;"1,694"; ; 
"=""12:48"""; ; ; ; ; ; ; ; ; ;"2,400"
"=""12:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";932;"1,464";57;"2,453";52;932;0;984; ; 
"=""13:15""";"1,915";"1,448";47;"3,411";52;"1,915";0;"1,967"; ; 
"=""13:30""";"2,584";40;21;"2,644";14;"2,584";0;"2,597"; ; 
"=""13:45""";"1,541";"1,132";48;"2,721";44;"1,541";0;"1,585"; ; 
"=""14:00""";671;"1,248";645;"2,564";25;671;0;696; ; 
"=""14:15""";"1,020";569;743;"2,332";44;"1,020";0;"1,064"; ; 
"=""14:30""";"2,012";0;585;"2,597";25;"2,012";20;"2,057"; ; 
"=""14:45""";"1,686";6;757;"2,448";15;"1,686";0;"1,701"; ; 
"=""15:00""";"1,381";0;"1,321";"2,702";0;"1,381";0;"1,381"; ; 
"=""15:15""";416;0;"2,891";"3,307";0;416;1;416; ; 
"=""15:30""";406;1;"1,134";"1,541";0;406;0;406; ; 
"=""15:45""";289;0;532;821;0;289;1;290; ; 
"=""16:00""";417;0;447;864;0;417;0;417; ; 
"=""16:15""";279;0;589;868;0;279;0;279; ; 
"=""16:30""";122;0;806;928;0;122;1;123; ; 
"=""16:45""";97;0;696;792;0;97;0;97; ; 
"=""17:00""";55;0;"2,001";"2,056";0;55;0;55; ; 
"=""17:15""";48;0;"1,973";"2,021";0;48;0;48; ; 
"=""17:30""";28;0;"1,553";"1,581";0;28;0;28; ; 
"=""17:45""";8;0;"1,704";"1,712";0;8;0;8; ; 
"=""18:00""";0;0;"2,960";"2,960";0;0;0;; ; 
"=""18:15""";0;0;"2,118";"2,118";0;0;0;; ; 
"=""18:30""";0;0;"2,485";"2,485";0;0;0;; ; 
"=""18:45""";0;0;"2,342";"2,342";0;0;0;; ; 
"=""19:00""";0;0;"4,533";"4,173";0;0;0;; ; 
"=""19:15""";0;0;"3,526";"3,526";0;0;0;; ; 
"=""19:30""";0;0;"4,145";"3,874";0;0;0;; ; 
"=""19:45"""; ;0;"3,572";;0;;0;; ; 
"=""20:00"""; ;0;"2,877";;0;;0;; ; 
"=""20:15"""; ;0;"3,083";;0;;0;; ; 
"=""20:30"""; ;0;"4,228";;0;;0;; ; 
"=""20:45"""; ;0;"3,070";;0;;0;; ; 
"=""21:00"""; ;0;"3,511";;0;;0;; ; 
"=""21:15"""; ;0;"2,815";;0;;0;; ; 
"=""21:30"""; ;0;"2,594";;0;;0;; ; 
"=""21:45"""; ;0;"2,560";;0;;0;; ; 
"=""22:00"""; ;0;"2,621";;0;;0;; ; 
"=""22:15"""; ;0;"2,452";;0;;0;; ; 
"=""22:30"""; ;0;"2,562";;0;;0;; ; 
"=""22:45"""; ;0;"2,895";;0;;0;; ; 
"=""23:00"""; ;0;"3,317";;0;;0;; ; 
"=""23:15"""; ;0;"3,449";;0;;0;; ; 
"=""23:30"""; ;0;"3,468";;0;;0;; ; 
"=""23:45"""; ;0;"3,300";;0;;0;; ; 
"=""00:00"""; ;0;"3,016";;0;;0;;300;"3,000"
