 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""07:30""";216;0;492;708;0;216;0;216; ; 
"=""07:45""";371;0;650;"1,021";0;371;0;371; ; 
"=""08:00""";547;0;373;920;0;547;0;547; ; 
"=""08:13"""; ; ; ; ; ; ; ; ; ;"2,820"
"=""08:15""";658;0;83;741;16;658;97;771; ; 
"=""08:18"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""08:30""";789;0;99;887;98;789;307;"1,193"; ; 
"=""08:45""";722;0;15;736;15;722;691;"1,428"; ; 
"=""08:48"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""08:53"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""09:00""";"1,049";0;617;"1,665";115;"1,049";30;"1,193"; ; 
"=""09:15""";952;0;640;"1,592";39;952;17;"1,008"; ; 
"=""09:30""";815;0;771;"1,586";22;815;5;841; ; 
"=""09:45""";"1,052";0;400;"1,452";115;"1,052";105;"1,272"; ; 
"=""09:53"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""09:58"""; ; ; ; ; ; ; ; ; ;"2,790"
"=""10:00""";"1,070";0;246;"1,316";247;"1,070";441;"1,758"; ; 
"=""10:03"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:13"""; ; ; ; ; ; ; ; ; ;"2,370"
"=""10:15""";"1,368";0;189;"1,557";193;"1,368";460;"2,021"; ; 
"=""10:18"""; ; ; ; ; ; ; ; ; ;"2,850"
"=""10:23"""; ; ; ; ; ; ; ; ; ;300
"=""10:28"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";957;0;253;"1,210";258;957;935;"2,150"; ; 
"=""10:38"""; ; ; ; ; ; ; ; ; ;"2,460"
"=""10:43"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:45""";"1,086";0;361;"1,447";365;"1,086";746;"2,197"; ; 
"=""11:00""";771;0;72;843;74;771;"1,761";"2,607"; ; 
"=""11:15""";683;0;25;708;22;683;"1,982";"2,687"; ; 
"=""11:30""";684;0;16;700;15;684;"2,010";"2,709"; ; 
"=""11:43"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""11:45""";741;0;14;755;65;741;"1,965";"2,771"; ; 
"=""11:48"""; ; ; ; ; ; ; ; ; ;"2,130"
"=""11:53"""; ; ; ; ; ; ; ; ; ;"1,980"
"=""11:58"""; ; ; ; ; ; ; ; ; ;"1,860"
"=""12:00""";646;0;96;742;316;646;"1,471";"2,433"; ; 
"=""12:03"""; ; ; ; ; ; ; ; ; ;"1,680"
"=""12:08"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""12:13"""; ; ; ; ; ; ; ; ; ;"1,590"
"=""12:15""";759;0;24;783;311;759;"1,064";"2,134"; ; 
"=""12:18"""; ; ; ; ; ; ; ; ; ;"1,500"
"=""12:23"""; ; ; ; ; ; ; ; ; ;"2,580"
"=""12:28"""; ; ; ; ; ; ; ; ; ;"2,220"
"=""12:30""";963;0;13;976;303;963;707;"1,972"; ; 
"=""12:33"""; ; ; ; ; ; ; ; ; ;"2,280"
"=""12:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""12:45""";"1,945";0;9;"1,954";284;"1,945";536;"2,765"; ; 
"=""13:00""";"2,722";318;17;"3,057";20;"2,722";0;"2,742"; ; 
"=""13:15""";"2,624";459;9;"3,092";10;"2,624";0;"2,634"; ; 
"=""13:30""";"2,507";537;18;"3,062";16;"2,507";0;"2,523"; ; 
"=""13:33"""; ; ; ; ; ; ; ; ; ;"2,880"
"=""13:38"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:45""";"2,345";"1,051";57;"3,452";55;"2,345";0;"2,400"; ; 
"=""14:00""";"1,788";"1,131";55;"2,974";53;"1,788";0;"1,841"; ; 
"=""14:15""";"2,147";576;14;"2,737";6;"2,147";0;"2,153"; ; 
"=""14:30""";"2,006";747;22;"2,775";20;"2,006";0;"2,026"; ; 
"=""14:45""";"1,723";944;33;"2,700";30;"1,723";0;"1,753"; ; 
"=""15:00""";"1,382";"1,278";30;"2,690";29;"1,382";0;"1,411"; ; 
"=""15:15""";"1,136";960;217;"2,313";46;"1,136";0;"1,182"; ; 
"=""15:30""";533;348;805;"1,686";38;533;0;571; ; 
"=""15:45""";599;0;209;808;0;599;1;600; ; 
"=""16:00""";637;0;136;772;0;637;0;637; ; 
"=""16:15""";349;0;421;769;0;349;0;349; ; 
"=""16:30""";258;0;618;876;0;258;1;258; ; 
"=""16:45""";175;1;536;712;0;175;0;175; ; 
"=""17:00""";89;0;"1,331";"1,420";0;89;1;90; ; 
"=""17:15""";44;0;"2,128";"2,172";0;44;1;45; ; 
"=""17:30""";30;0;"2,031";"2,061";0;30;0;30; ; 
"=""17:45""";15;0;"1,842";"1,857";0;15;0;15; ; 
"=""18:00""";1;0;"1,859";"1,860";0;1;0;1; ; 
"=""18:15""";0;0;"3,579";"3,579";0;0;0;; ; 
"=""18:30""";0;0;"3,455";"3,455";0;0;0;; ; 
"=""18:45""";0;0;"3,251";"3,251";0;0;0;; ; 
"=""19:00""";0;0;"3,234";"3,442";0;0;0;; ; 
"=""19:15""";0;0;"2,616";"2,616";0;0;0;; ; 
"=""19:30""";0;0;"2,521";"2,621";0;0;0;; ; 
"=""19:45"""; ;0;"2,520";;0;;0;; ; 
"=""20:00"""; ;0;"3,422";;0;;0;; ; 
"=""20:15"""; ;0;"3,185";;0;;0;; ; 
"=""20:30"""; ;0;"3,712";;0;;0;; ; 
"=""20:45"""; ;0;"2,944";;0;;0;; ; 
"=""21:00"""; ;0;"3,059";;0;;0;; ; 
"=""21:15"""; ;0;"3,146";;0;;0;; ; 
"=""21:30"""; ;0;"2,953";;0;;0;; ; 
"=""21:45"""; ;0;"2,682";;0;;0;; ; 
"=""22:00"""; ;0;"2,411";;0;;0;; ; 
"=""22:15"""; ;0;"2,638";;0;;0;; ; 
"=""22:30"""; ;0;"2,438";;0;;0;; ; 
"=""22:45"""; ;0;"2,879";;0;;0;; ; 
"=""23:00"""; ;0;"2,909";;0;;0;; ; 
"=""23:15"""; ;0;"2,485";;0;;0;; ; 
"=""23:30"""; ;0;"2,310";;0;;0;; ; 
"=""23:45"""; ;0;"2,436";;0;;0;; ; 
"=""00:00"""; ;0;"2,443";;0;;0;;300;"3,000"
