 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""00:00"""; ; ; ; ; ; ; ; ;300;"3,000"
"=""00:15"""; ;0;"2,180";;0;;0;; ; 
"=""00:30"""; ;0;"1,971";;0;;0;; ; 
"=""00:45"""; ;0;"1,241";;0;;0;; ; 
"=""01:00"""; ;0;"1,606";;0;;0;; ; 
"=""01:15"""; ;0;"2,041";;0;;0;; ; 
"=""01:30"""; ;0;"1,125";;0;;0;; ; 
"=""01:45"""; ;0;"1,201";;0;;0;; ; 
"=""02:00"""; ;0;"1,826";;0;;0;; ; 
"=""02:15"""; ;0;"1,440";;0;;0;; ; 
"=""02:30"""; ;0;"1,087";;0;;0;; ; 
"=""02:45"""; ;0;"1,496";;0;;0;; ; 
"=""03:00"""; ;0;978;;0;;0;; ; 
"=""03:15"""; ;0;"1,111";;0;;0;; ; 
"=""03:30"""; ;0;"1,345";;0;;0;; ; 
"=""03:45"""; ;0;"1,396";;0;;0;; ; 
"=""04:00"""; ;0;"1,193";;0;;0;; ; 
"=""04:15"""; ;0;"1,049";;0;;0;; ; 
"=""04:30"""; ;0;"1,282";;0;;0;; ; 
"=""04:45"""; ;0;"2,088";;0;;0;; ; 
"=""05:00"""; ;0;"1,261";;0;;0;; ; 
"=""05:15"""; ;0;"2,237";;0;;0;; ; 
"=""05:30""";0;0;"3,584";"3,584";0;0;0;; ; 
"=""05:45""";0;0;"1,505";"1,505";0;0;0;; ; 
"=""06:00""";0;0;"1,064";"1,064";0;0;0;; ; 
"=""06:15""";0;0;992;992;0;0;0;0; ; 
"=""06:30""";38;0;"1,931";"1,969";0;38;0;38; ; 
"=""06:45""";145;0;"1,324";"1,469";0;145;0;145; ; 
"=""07:00""";254;0;863;"1,117";0;254;0;254; ; 
