 ;Direct consumption / Mean values [W] ;Battery discharging / Mean values [W] ;External energy supply / Mean values [W] ;Total consumption / Mean values [W] ;Grid feed-in / Mean values [W] ;Direct consumption / Mean values [W]  ;Battery charging / Mean values [W]  ;PV power generation / Mean values [W]  ;Target value / Mean values [W]  ;Output value / Mean values [W]  
"=""10:15""";659;0;13;673;14;659;"1,575";"2,248"; ; 
"=""10:19"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""10:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""10:30""";"1,553";0;121;"1,673";120;"1,553";585;"2,257"; ; 
"=""10:34"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""10:39"""; ; ; ; ; ; ; ; ; ;"1,920"
"=""10:44"""; ; ; ; ; ; ; ; ; ;"1,770"
"=""10:45""";756;0;2;758;243;756;"1,405";"2,403"; ; 
"=""10:54"""; ; ; ; ; ; ; ; ; ;"1,620"
"=""10:59"""; ; ; ; ; ; ; ; ; ;"1,530"
"=""11:00""";774;0;0;774;301;774;"1,065";"2,139"; ; 
"=""11:04"""; ; ; ; ; ; ; ; ; ;"1,440"
"=""11:09"""; ; ; ; ; ; ; ; ; ;"1,470"
"=""11:15""";621;0;46;666;321;621;882;"1,824"; ; 
"=""11:19"""; ; ; ; ; ; ; ; ; ;"1,350"
"=""11:24"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:30""";678;0;24;702;282;678;709;"1,668"; ; 
"=""11:34"""; ; ; ; ; ; ; ; ; ;"2,490"
"=""11:39"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""11:45""";616;0;20;636;146;616;599;"1,361"; ; 
"=""12:00""";804;0;37;840;49;804;122;974; ; 
"=""12:15""";658;261;13;932;11;658;0;669; ; 
"=""12:30""";503;340;12;855;13;503;0;516; ; 
"=""12:45""";522;830;35;"1,386";25;522;0;546; ; 
"=""12:54"""; ; ; ; ; ; ; ; ; ;"2,970"
"=""12:59"""; ; ; ; ; ; ; ; ; ;"3,000"
"=""13:00""";793;"2,034";14;"2,841";17;793;0;810; ; 
"=""13:15""";"1,142";774;25;"1,940";30;"1,142";0;"1,172"; ; 
"=""13:30""";"1,036";"1,199";34;"2,269";34;"1,036";0;"1,069"; ; 
"=""13:45""";831;"1,277";272;"2,380";35;831;0;866; ; 
"=""14:00""";"1,309";523;478;"2,310";46;"1,309";0;"1,355"; ; 
"=""14:15""";"1,276";441;328;"2,045";47;"1,276";0;"1,323"; ; 
"=""14:30""";"1,674";0;863;"2,537";34;"1,674";33;"1,741"; ; 
"=""14:45""";810;0;"1,650";"2,460";2;810;2;814; ; 
"=""15:00""";742;0;"1,556";"2,298";0;742;1;743; ; 
"=""15:15""";858;0;"1,480";"2,338";1;858;1;861; ; 
"=""15:30""";833;0;"1,388";"2,221";7;833;0;840; ; 
"=""15:45""";826;0;608;"1,434";7;826;66;899; ; 
"=""16:00""";449;0;844;"1,293";0;449;1;450; ; 
"=""16:15""";361;1;"1,061";"1,423";0;361;0;361; ; 
"=""16:30""";411;0;"1,095";"1,506";0;411;0;411; ; 
"=""16:45""";344;0;"1,097";"1,441";0;344;1;345; ; 
"=""17:00""";262;0;"2,280";"2,542";0;262;2;264; ; 
"=""17:15""";153;2;"2,288";"2,443";0;153;0;153; ; 
"=""17:30""";115;0;"1,854";"1,970";0;115;1;116; ; 
"=""17:45""";35;0;"2,364";"2,399";0;35;0;35; ; 
"=""18:00""";3;0;"3,286";"3,289";0;3;0;3; ; 
"=""18:15""";0;0;"2,183";"2,308";0;0;0;; ; 
"=""18:30""";0;0;"2,586";"2,586";0;0;0;; ; 
"=""18:45""";0;0;"2,002";"1,958";0;0;0;; ; 
"=""19:00"""; ;0;"1,913";;0;;0;; ; 
"=""19:15"""; ;0;"4,017";;0;;0;; ; 
"=""19:30"""; ;0;"3,946";;0;;0;; ; 
"=""19:45"""; ;0;"3,247";;0;;0;; ; 
"=""20:00"""; ;0;"4,091";;0;;0;; ; 
"=""20:15"""; ;0;"3,695";;0;;0;; ; 
"=""20:30"""; ;0;"4,621";;0;;0;; ; 
"=""20:45"""; ;0;"4,115";;0;;0;; ; 
"=""21:00"""; ;0;"3,482";;0;;0;; ; 
"=""21:15"""; ;0;"3,064";;0;;0;; ; 
"=""21:30"""; ;0;"2,709";;0;;0;; ; 
"=""21:45"""; ;0;"3,135";;0;;0;; ; 
"=""22:00"""; ;0;"2,775";;0;;0;; ; 
"=""22:15"""; ;0;"2,576";;0;;0;; ; 
"=""22:30"""; ;0;"2,400";;0;;0;; ; 
"=""22:45"""; ;0;"2,290";;0;;0;; ; 
"=""23:00"""; ;0;"2,091";;0;;0;; ; 
"=""23:15"""; ;0;"1,843";;0;;0;; ; 
"=""23:30"""; ;0;"2,140";;0;;0;; ; 
"=""23:45"""; ;0;"2,055";;0;;0;; ; 
"=""00:00"""; ;0;"2,158";;0;;0;;300;"3,000"
