,Actual,Prediction,Error
97,732.0,502.7221666666667,229.27783333333332
98,1174.0,1244.341506258234,70.34150625823395
99,1282.0,1439.6151666666667,157.6151666666667
100,162.0,249.2071666666667,87.2071666666667
101,1745.0,1755.476238095238,10.476238095237932
102,532.0,481.6368571428572,50.363142857142805
103,1871.0,1280.7336666666667,590.2663333333333
104,524.0,956.8233333333336,432.8233333333336
105,1773.0,1540.8469761904762,232.1530238095238
106,859.0,813.9137,45.08630000000005
107,974.0,1277.6873333333333,303.6873333333333
108,71.0,84.46750000000003,13.46750000000003
109,1794.0,1735.2444166666664,58.75558333333356
110,41.0,26.159499999999998,14.840500000000002
111,926.0,1395.8173333333327,469.8173333333327
112,814.0,1339.8915000000002,525.8915000000002
113,1.0,0.5835,0.4165
114,588.0,519.0523333333332,68.9476666666668
115,2017.0,1883.9570476190474,133.04295238095256
116,1166.0,1104.4111666666663,61.588833333333696
117,857.0,981.0265,124.02650000000006
118,2421.0,2027.650333333334,393.34966666666605
119,2162.0,1622.4797580645165,539.5202419354835
120,588.0,837.3551666666666,249.3551666666666
121,547.0,617.5953333333333,70.59533333333331
122,2446.0,2395.891666666668,50.10833333333221
123,305.0,320.36783333333335,15.367833333333351
124,1439.0,1581.2773571428565,142.27735714285654
125,2027.0,1729.8715634920632,297.12843650793684
126,1247.0,974.811166666667,272.18883333333304
127,757.0,1342.3519999999999,585.3519999999999
128,1025.0,1295.8618333333334,270.8618333333334
129,995.0,755.2121666666666,239.78783333333342
130,1991.0,1828.4638333333332,162.53616666666676
131,2217.0,2146.8531666666668,70.14683333333323
132,2029.0,2028.7909999999995,0.20900000000051477
133,2197.0,2147.7190000000005,49.280999999999494
134,2403.0,2085.048833333333,317.9511666666672
135,2257.0,2071.9023333333344,185.09766666666565
136,758.0,779.4347142857141,21.434714285714108
137,242.0,843.1251666666668,601.1251666666668
138,1587.0,1666.7766666666666,79.77666666666664
139,481.0,495.98983333333325,14.989833333333252
140,44.0,83.26449999999998,39.264499999999984
141,1582.0,1823.924333333333,241.92433333333292
142,258.0,124.36133333333335,133.63866666666667
143,182.0,233.25866666666664,51.25866666666664
144,116.0,80.5886666666667,35.4113333333333
145,674.0,497.7191666666665,176.28083333333348
146,1102.0,1244.6871666666664,142.68716666666637
147,2159.0,1986.713023809524,172.28697619047603
148,1565.0,1690.4298333333325,125.42983333333245
149,153.0,328.7898333333332,175.7898333333332
150,928.0,627.6063333333333,300.3936666666667
151,63.0,197.8410833333333,134.8410833333333
152,1734.0,1612.9743333333336,121.02566666666644
153,734.0,702.2924999999999,31.707500000000095
154,979.0,606.9738333333335,372.02616666666654
155,1870.0,2251.558666666667,381.5586666666668
156,1800.0,1091.2070000000003,708.7929999999997
157,138.0,95.81,42.19
158,699.0,790.6641666666662,91.66416666666623
159,2019.0,1737.8188333333333,281.18116666666674
160,1065.0,1499.4274999999998,434.4274999999998
