,Actual,Prediction,Error
0,151.0,361.18183333333326,210.18183333333326
1,1384.0,1602.9678333333331,218.96783333333315
2,617.0,583.6015,33.39850000000001
3,1597.0,1383.6938333333333,213.30616666666674
4,1113.0,1050.7955,62.20450000000005
5,1296.0,1242.0266666666669,53.97333333333313
6,1937.0,1864.485833333333,72.51416666666705
7,1725.0,1373.3310000000001,351.66899999999987
8,2234.0,2336.9021666666663,102.90216666666629
9,2049.0,1588.619666666667,460.38033333333306
10,559.0,544.9543333333335,14.045666666666534
11,176.0,818.7695,642.7695
12,2558.0,2300.155,257.8449999999998
13,376.0,535.4865000000001,159.4865000000001
14,1720.0,1931.0381666666672,211.03816666666717
15,1978.0,1020.0268333333337,957.9731666666663
16,19.0,181.21233333333333,162.21233333333333
17,634.0,530.5595,103.44050000000004
18,2468.0,2125.4804999999997,342.51950000000033
19,2127.0,1980.1239999999991,146.8760000000009
20,447.0,368.1538333333336,78.84616666666642
21,4.0,4.8225,0.8224999999999998
22,110.0,160.45983333333334,50.459833333333336
23,1414.0,1538.053166666667,124.05316666666704
24,2069.0,2146.597666666667,77.59766666666701
25,0.0,96.53499999999998,96.53499999999998
26,31.0,19.14,11.86
27,18.0,15.545499999999995,2.454500000000005
28,771.0,862.1845000000001,91.18450000000007
29,568.0,671.1453333333333,103.14533333333327
30,10.0,24.0235,14.023499999999999
31,405.0,315.00933333333336,89.99066666666664
32,1654.0,1724.7331666666664,70.73316666666642
33,2121.0,1558.782666666667,562.217333333333
34,1032.0,973.6141666666667,58.38583333333327
35,2309.0,2267.626666666666,41.3733333333339
36,979.0,1244.7821666666666,265.7821666666666
37,734.0,498.41150000000016,235.58849999999984
38,524.0,369.411166666667,154.588833333333
39,2449.0,2348.7875,100.21250000000009
40,1168.0,1143.515,24.4849999999999
41,501.0,517.7943333333332,16.794333333333157
42,1176.0,1264.2933333333333,88.2933333333333
43,247.0,199.21916666666664,47.78083333333336
44,414.0,1014.2193333333333,600.2193333333333
45,796.0,1360.2253333333326,564.2253333333326
46,2314.0,2268.797333333333,45.20266666666703
47,1966.0,1823.362666666666,142.63733333333403
48,1904.0,2114.370166666667,210.37016666666705
49,2261.0,2112.0011666666664,148.99883333333355
50,2288.0,2216.6991666666668,71.30083333333323
51,1966.0,1893.8121666666668,72.18783333333317
52,277.0,163.0723333333333,113.92766666666671
53,491.0,586.8118333333333,95.81183333333331
54,1108.0,1399.121166666667,291.121166666667
55,1249.0,1762.6863333333333,513.6863333333333
56,196.0,140.5293333333333,55.47066666666669
57,1450.0,1718.283166666667,268.28316666666706
58,118.0,93.94216666666665,24.05783333333335
59,2160.0,2059.6475,100.35249999999996
60,664.0,676.3231666666666,12.323166666666566
61,2446.0,2310.9108333333334,135.08916666666664
62,1017.0,720.8304999999999,296.1695000000001
63,838.0,924.3035000000001,86.3035000000001
64,237.0,245.11716666666672,8.11716666666672
65,1204.0,1642.9140000000002,438.9140000000002
66,439.0,1185.1796666666664,746.1796666666664
67,1.0,1.5970000000000004,0.5970000000000004
68,1432.0,2098.9359999999997,666.9359999999997
