,Actual,Prediction,Error
219,62.0,70.49433333333336,8.494333333333358
220,1379.0,1367.1385000000007,11.861499999999296
221,641.0,820.1615,179.16150000000005
222,73.0,87.08950000000003,14.08950000000003
223,972.0,1062.8493333333336,90.84933333333356
224,1808.0,1643.0676666666668,164.9323333333332
225,352.0,396.5435,44.543499999999995
226,2029.0,2073.3821666666668,44.38216666666676
227,492.0,374.4090000000001,117.5909999999999
228,2387.0,1935.7893333333338,451.21066666666616
229,505.0,472.6254999999998,32.37450000000018
230,1032.0,867.2888333333335,164.7111666666665
231,1797.0,2162.247666666666,365.2476666666662
232,1514.0,1674.8138333333327,160.8138333333327
233,1874.0,1743.7143333333338,130.2856666666662
234,1147.0,1680.6308333333334,533.6308333333334
235,1688.0,1838.2646666666676,150.2646666666676
236,2066.0,1680.3871666666664,385.6128333333336
237,863.0,1247.3723333333332,384.37233333333324
238,1173.0,803.6868333333332,369.3131666666668
239,230.0,209.49016666666662,20.509833333333376
240,482.0,455.4745000000001,26.52549999999991
241,2558.0,2214.1856666666667,343.81433333333325
242,1055.0,1605.0958333333338,550.0958333333338
243,2674.0,1905.407,768.5930000000001
244,372.0,307.21549999999985,64.78450000000015
245,73.0,986.1379999999999,913.1379999999999
246,604.0,777.9933333333333,173.99333333333334
247,14.0,56.69283333333334,42.69283333333334
248,997.0,810.8565,186.14350000000002
249,41.0,21.504333333333342,19.495666666666658
250,1081.0,1523.4585,442.45849999999996
251,599.0,347.93783333333334,251.06216666666666
252,2309.0,2133.665666666667,175.33433333333278
253,143.0,110.31366666666665,32.68633333333335
254,2267.0,1958.1316666666667,308.86833333333334
255,701.0,741.814,40.813999999999965
256,1156.0,1355.6993333333335,199.69933333333347
257,1368.0,1480.6791666666666,112.67916666666656
258,600.0,609.4161666666668,9.416166666666754
259,507.0,305.4358333333334,201.5641666666666
260,1375.0,1015.7485000000001,359.25149999999985
261,2658.0,2023.410666666667,634.5893333333329
262,1136.0,1304.9180000000001,168.91800000000012
263,984.0,1407.381166666667,423.381166666667
264,1919.0,1900.5620000000001,18.437999999999874
265,1190.0,1240.0103333333336,50.01033333333362
266,1633.0,1303.5076666666669,329.49233333333314
267,108.0,126.4303333333333,18.430333333333294
268,974.0,1276.4216666666669,302.42166666666685
269,1211.0,1449.4036666666664,238.40366666666637
270,504.0,603.4334999999998,99.43349999999975
271,1279.0,1365.1193333333329,86.11933333333286
272,1469.0,1167.7791666666667,301.2208333333333
273,1486.0,1916.4848333333334,430.4848333333334
274,752.0,985.6946666666666,233.69466666666665
275,719.0,565.7604999999999,153.23950000000013
276,956.0,1018.5038333333332,62.503833333333205
277,2257.0,2109.390166666666,147.60983333333388
278,690.0,684.7491666666667,5.250833333333276
279,559.0,504.8545,54.14550000000003
280,1781.0,1639.434333333333,141.56566666666708
281,0.0,26.658000000000015,26.658000000000015
282,708.0,801.5625000000001,93.56250000000011
283,1633.0,1690.5899999999995,57.58999999999946
284,791.0,1309.6361666666664,518.6361666666664
285,55.0,99.72333333333337,44.72333333333337
286,2191.0,1566.321333333333,624.6786666666669
287,2400.0,2117.3160000000003,282.68399999999974
288,638.0,514.9541666666669,123.04583333333312
289,2270.0,2284.2558333333336,14.255833333333612
290,805.0,522.3536666666666,282.64633333333336
291,493.0,472.6254999999998,20.374500000000182
292,101.0,517.9018333333332,416.90183333333323
293,979.0,1204.458,225.45800000000008
294,808.0,803.0530000000002,4.946999999999775
295,1689.0,1252.290666666667,436.709333333333
296,1087.0,918.6595000000001,168.3404999999999
297,14.0,31.558333333333344,17.558333333333344
298,406.0,654.9190000000002,248.9190000000002
299,731.0,593.0611666666667,137.93883333333326
300,821.0,999.582666666667,178.58266666666702
301,725.0,778.6306666666665,53.63066666666646
302,1151.0,977.6101666666666,173.3898333333334
303,1834.0,1945.384833333333,111.38483333333306
304,1610.0,1697.630666666667,87.63066666666691
305,504.0,292.3951666666666,211.60483333333337
306,34.0,81.3305,47.3305
